,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_loss euclidean,GAIL_det_ppo best_loss dtw,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_eucl euclidean,GAIL_det_ppo best_eucl dtw,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort,GAIL_det_ppo best_dtw euclidean,GAIL_det_ppo best_dtw dtw
0,0.6000000238418579,0.1944562792778015,0.07846486568450928,0.009265143424272537,0.16227614879608154,0.025755107402801514,0.0009553302079439163,1.5498683452606201,-31.615888595581055,0.14890187978744507,0.02639460563659668,0.0009818715043365955,1.6937274932861328,-31.05606460571289,0.1338021159172058,0.025886237621307373,0.0009557207231409848,1.8688392639160156,-30.28815460205078
1,0.6000000238418579,0.19360339641571045,0.05799585580825806,0.007233165670186281,0.16227275133132935,0.027002036571502686,0.0009846852626651525,1.5788370370864868,-31.407712936401367,0.1488933563232422,0.027785837650299072,0.001037326641380787,1.7235403060913086,-30.842201232910156,0.13380485773086548,0.026955366134643555,0.000974890950601548,1.8993313312530518,-30.072185516357422
2,0.6000000238418579,0.19104474782943726,0.05714285373687744,0.006673888303339481,0.16227275133132935,0.025924503803253174,0.0009538710000924766,1.5358209609985352,-31.539955139160156,0.14890623092651367,0.026602089405059814,0.0009994030697271228,1.681117057800293,-30.97443389892578,0.1338021159172058,0.02608025074005127,0.0009589373948983848,1.8577501773834229,-30.199230194091797
3,0.6000000238418579,0.187633216381073,0.12281453609466553,0.009358352050185204,0.16227614879608154,0.028357982635498047,0.0010385923087596893,1.522589087486267,-31.538883209228516,0.1488933563232422,0.028870463371276855,0.001095445710234344,1.6697255373001099,-30.94961929321289,0.13380670547485352,0.028227567672729492,0.0010329653741791844,1.8481965065002441,-30.1450252532959
4,0.6000000238418579,0.19360339641571045,0.08955228328704834,0.007857662625610828,0.16227614879608154,0.025347113609313965,0.0009266750421375036,1.516836404800415,-31.613588333129883,0.14890187978744507,0.025919616222381592,0.0009488072246313095,1.6620409488677979,-31.052486419677734,0.1338021159172058,0.025636672973632812,0.0009244559914804995,1.8385978937149048,-30.283145904541016
5,0.6000000238418579,0.1944562792778015,0.05799579620361328,0.006375616416335106,0.16227275133132935,0.030127227306365967,0.0011046369327232242,1.4946575164794922,-31.605316162109375,0.14890700578689575,0.030669331550598145,0.0011421074159443378,1.6412410736083984,-31.032474517822266,0.13380670547485352,0.029529690742492676,0.001082050264813006,1.8192684650421143,-30.247323989868164
6,0.6000000238418579,0.1944562792778015,0.06993603706359863,0.006804380100220442,0.16227304935455322,0.024708688259124756,0.0009096410940401256,1.5451501607894897,-31.459033966064453,0.1488933563232422,0.02550041675567627,0.0009713182225823402,1.6910278797149658,-30.882591247558594,0.1338021159172058,0.024985551834106445,0.0009186156676150858,1.8680106401443481,-30.09612274169922
7,0.6000000238418579,0.1944562792778015,0.051172614097595215,0.007321696728467941,0.16227614879608154,0.02735227346420288,0.0009807549649849534,1.5465432405471802,-31.552196502685547,0.1488933563232422,0.028161048889160156,0.0010375513229519129,1.6917272806167603,-30.98572540283203,0.13380485773086548,0.027425765991210938,0.0009847928304225206,1.868067741394043,-30.20939064025879
8,0.6000000238418579,0.19360339641571045,0.14243054389953613,0.010542132891714573,0.16226989030838013,0.023990511894226074,0.0008947285823523998,1.5727512836456299,-31.4211483001709,0.14890700578689575,0.02459883689880371,0.0009305372950620949,1.7175676822662354,-30.856143951416016,0.1338021159172058,0.02461308240890503,0.0009195918100886047,1.8936084508895874,-30.082866668701172
9,0.6000000238418579,0.19360339641571045,0.04179108142852783,0.007289074826985598,0.16227275133132935,0.027515172958374023,0.00100594328250736,1.559727668762207,-31.400014877319336,0.14890700578689575,0.028083980083465576,0.0010377605212852359,1.7053403854370117,-30.819421768188477,0.1338021159172058,0.027308762073516846,0.0010026497766375542,1.8822417259216309,-30.02618980407715
10,0.8999999761581421,0.11428564786911011,0.08614075183868408,0.0114882318302989,0.16873645782470703,0.025808393955230713,0.0009979380993172526,0.9887720942497253,-33.08620834350586,0.15455085039138794,0.026781737804412842,0.0010190660832449794,1.0172828435897827,-33.140533447265625,0.138413667678833,0.02604663372039795,0.000978489639237523,1.1005289554595947,-33.046878814697266
11,0.8999999761581421,0.11428564786911011,0.049466848373413086,0.008114000782370567,0.16873645782470703,0.028306126594543457,0.001100716064684093,1.0252137184143066,-33.03431701660156,0.15455085039138794,0.029201388359069824,0.001118468469940126,1.0565268993377686,-33.08674621582031,0.138413667678833,0.029170572757720947,0.0010861376067623496,1.1414676904678345,-32.990840911865234
12,0.8999999761581421,0.11769717931747437,0.17569303512573242,0.01288172509521246,0.16873645782470703,0.02698802947998047,0.0010564659023657441,1.059809923171997,-32.88618469238281,0.15455085039138794,0.02795332670211792,0.001076093059964478,1.0858862400054932,-32.95582580566406,0.138413667678833,0.028782665729522705,0.0010560656664893031,1.1643486022949219,-32.87901306152344
13,0.8999999761581421,0.11769717931747437,0.11599141359329224,0.010434948839247227,0.16873645782470703,0.025308966636657715,0.0009711352176964283,1.0209089517593384,-33.073848724365234,0.15455085039138794,0.026281893253326416,0.0009999913163483143,1.0511164665222168,-33.13140106201172,0.138413667678833,0.025755107402801514,0.0009647900587879121,1.1350280046463013,-33.04049301147461
