,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.1690090917304696,0.0571738603445322,0.01477534943211079
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.26159575247431,0.05805628972693866,0.01601512037508408
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.16272336628869488,0.05718631771972221,0.01493755632912327
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.26873524453651243,0.06668605492243047,0.016518007844942346
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.18791301632868573,0.05891848993186492,0.015412728814234068
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.15976715396921565,0.06133129137533935,0.016033867364036773
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.27798792888268153,0.10681606148348315,0.016992670068904942
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.3236432823855231,0.058323240283772615,0.016861695728101284
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.20561779455655005,0.0672655796015762,0.01601602255566694
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.19606836313399012,0.057725344336739814,0.01652586950234436
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.3431267168966926,0.12565492990295526,0.03074610892517328
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.4358256614409852,0.20177032169715187,0.035489168625203356
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5355819041904011,0.11941896164505511,0.0331766578164791
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.35683251118239445,0.1303441231630873,0.032006000287717544
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.40680711662953584,0.17406516186390714,0.03328903202528128
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.3715148849154823,0.12625082652213251,0.03375518364967555
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.37834292466075037,0.10994982613950399,0.03310571738548331
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.32334306992142625,0.12624978069688947,0.03370347792669309
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.5625311667385086,0.12904202872177423,0.0364769918539986
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.34135088367907707,0.12576331828812162,0.031103169431798108
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.5200521467326424,0.24991570372701155,0.05346753490605065
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.7112789341354925,0.29415939468557406,0.06199518688520515
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.5847246740169421,0.2648953860534104,0.06024323487508627
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.5239493866107725,0.21411539483341913,0.05347399903102994
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.5130062886081457,0.22397416091700195,0.05441065157154055
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.5165911356329411,0.20343156749434294,0.05668289519170962
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.6044842598537004,0.25717791486707364,0.0575404959606753
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.6188501967332483,0.19451507443482496,0.05264883964234966
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.6011180384944841,0.22679840205437574,0.053931258030107364
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.5248383449896743,0.26527310205361626,0.058015397140086473
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.6973366848013465,0.34062477686970405,0.08476729564327526
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.7265111545538059,0.4375601341695554,0.0982180363998782
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.717185510818662,0.3601435711671678,0.08072236863964269
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.7219073542530989,0.3371283818391594,0.08794494572826952
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.813915440507724,0.34537431221923987,0.09284347472924
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.7086436843075472,0.38133591813811196,0.09133609438639065
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.7405955122667212,0.36283870647292094,0.0915791183099403
