,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.1420211791992188,4.758378028869629,1.8445992469787598
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,1.1495718955993652,5.787075519561768,2.4223177433013916
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,1.1711145639419556,5.988303184509277,2.033348560333252
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,1.1358771324157715,6.752192974090576,2.075122833251953
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,1.1503729820251465,6.049825668334961,2.1587717533111572
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,1.1710184812545776,6.014927387237549,2.180272102355957
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,1.1701264381408691,5.970479965209961,2.2259716987609863
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,1.1608206033706665,6.548308372497559,2.52998685836792
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,1.138394832611084,6.559930324554443,2.1763408184051514
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,1.1015429496765137,6.376599311828613,1.9155218601226807
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,1.1688733100891113,5.875048637390137,2.1977362632751465
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,1.1637239456176758,5.943309783935547,2.0153355598449707
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,1.1479918956756592,4.8961262702941895,2.018385887145996
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,1.151668667793274,4.771790027618408,1.975571870803833
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,1.09025239944458,5.7406182289123535,2.1759188175201416
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,1.1494783163070679,6.108889579772949,1.844997763633728
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,1.1431727409362793,6.752734184265137,2.033445119857788
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,1.1713346242904663,6.06121826171875,2.1160061359405518
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,1.161637544631958,5.689564228057861,2.169971227645874
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,1.0919413566589355,5.310657501220703,1.6474037170410156
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,1.1658321619033813,5.697140693664551,2.2428767681121826
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,1.1450278759002686,6.902021408081055,1.873929738998413
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,1.134244441986084,5.664320945739746,2.0909645557403564
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,1.1627904176712036,4.522309303283691,1.9821624755859375
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,1.1679126024246216,6.159458160400391,2.22597336769104
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,1.1721185445785522,5.901654243469238,2.089170455932617
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,1.1483739614486694,5.495204925537109,2.098677396774292
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,1.1648107767105103,6.120924949645996,2.0306754112243652
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,1.1284990310668945,6.007291316986084,1.979963779449463
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,1.0975747108459473,5.780616760253906,2.219985008239746
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,1.1548231840133667,7.046287536621094,2.0979790687561035
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,1.1683169603347778,5.603640079498291,2.1496684551239014
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,1.1658393144607544,5.740942001342773,2.165506601333618
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,1.1622213125228882,5.006264686584473,1.807724118232727
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,1.0952643156051636,4.160849094390869,1.7607674598693848
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,1.1402580738067627,5.484250068664551,2.1171681880950928
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,1.1311293840408325,5.466884136199951,2.022726058959961
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,1.1544551849365234,5.684612274169922,2.2165300846099854
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,1.1365455389022827,6.645065784454346,2.132042407989502
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,1.167201280593872,5.563394546508789,2.0863120555877686
