,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,103.09797742931346,242.46930581664097,278.104153486652,140.72083043428944,75.12530050799865,
PR,1.398357236036479e+17,1.42714672202183e+17,1.425407082438464e+17,1.4067380995670858e+17,1900052021885.8494,
RF,1084.9525478374376,33679194336792.785,6.524874743057005e+30,1043592.4963616519,14962995634810.725,
BC_det_best_loss,2171.6764590874536,36.744395747915306,14896431006.26147,645512683.7528992,64581290738.01856,
BC_det_best_eucl,4058791742300.145,11028620200.265015,5871477062646.541,126115409.01313536,464925993561.3174,
BC_det_best_dtw,4502011289110.953,576610308530.0159,814690250.3655758,2145495977.8810587,1924722846.5786026,
BC_nondet_best_loss,40.42751429618257,14.903479021931787,27.488925101298026,7.597066158859914,6.7936758041869805,
BC_nondet_best_eucl,17.7876053963865,11.999042283189237,13.612697670215269,8.661506406341699,7.51783231233637,
BC_nondet_best_dtw,10.623061888220388,13.079791861258034,15.91336492068039,8.581387188144,7.127632661768185,
GAIL_det_ppo_best_loss,5.704960587069216e+29,1.2807672372086326e+30,1008491021.8222247,57321319722755.9,2.10833939582284e+31,
GAIL_det_ppo_best_eucl,2223407070.111063,337231.5751691913,3.206738238205135e+30,37930700379809.016,1.3364449585415222e+31,
GAIL_det_ppo_best_dtw,1545084327.1625028,46346127309.11876,3680206138169.088,10512304719.136396,27363419357405.938,
GAIL_nondet_ppo_best_loss,40.19745966311462,38.067200159209534,42.221181297689654,31.06173096683082,25.640623377014514,
GAIL_nondet_ppo_best_eucl,35193.688857040346,51658.73995208697,83420.87591426617,60271.661826491654,35096.68540045077,
GAIL_nondet_ppo_best_dtw,45784.39686578966,95402.3102596839,102454.30149047599,58964.249156398735,47718.50947680532,
BCxGAIL_det_ppo_best_loss,41048.52573806369,8.099663844811037e+29,4.900187060373139e+29,6947491667703.31,8349699737601.916,
BCxGAIL_det_ppo_best_eucl,1.3959896159344232e+31,8.245360245818859e+29,32671862.95312258,6.96969418596507e+30,8.386540965173463e+30,
BCxGAIL_det_ppo_best_dtw,1.3959896159344232e+31,8.245360245818859e+29,32671862.95312258,6.96969418596507e+30,8.386540965173463e+30,
BCxGAIL_nondet_ppo_best_loss,328.7819297361541,81.67038932613029,29.718909469684625,23.643434920317986,36.814352355923845,
BCxGAIL_nondet_ppo_best_eucl,23.581447513970698,95.08365447297611,15.474778633304998,56.312026822863615,93.55233930962217,
BCxGAIL_nondet_ppo_best_dtw,25.501340410016926,116.3811406584864,14.312636212859816,59.462730512983086,101.85132017459259,
