,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,0.6000000238418579,0.19872063398361206,0.09893393516540527,0.006860317196696997,0.1744977831840515,0.0539247989654541,0.01856565661728382,0.24124407768249512,-33.89480209350586,0.17309683561325073,0.07052230834960938,0.020019207149744034,0.17603759467601776,-33.92943572998047,0.19782769680023193,0.04941236972808838,0.015156230889260769,0.19345958530902863,-33.94097137451172
1,0.6000000238418579,0.2004263997077942,0.057995736598968506,0.0049401698634028435,0.18023818731307983,0.062081098556518555,0.019675234332680702,0.20858004689216614,-33.91361999511719,0.18639779090881348,0.05635124444961548,0.01935344748198986,0.1898258775472641,-33.93915557861328,0.1971428394317627,0.040070295333862305,0.01302385050803423,0.10900908708572388,-33.964725494384766
2,0.6000000238418579,0.1953091025352478,0.04605543613433838,0.006198519840836525,0.17697548866271973,0.07113182544708252,0.01970873400568962,0.2051936388015747,-33.91954803466797,0.17080283164978027,0.060127973556518555,0.014344553463160992,0.20847901701927185,-33.93562316894531,0.19774121046066284,0.08397120237350464,0.015984296798706055,0.1432701051235199,-33.96221160888672
3,0.6000000238418579,0.19872063398361206,0.07078886032104492,0.007298395503312349,0.18199443817138672,0.06107383966445923,0.01884555071592331,0.3359993100166321,-33.86122512817383,0.1752866506576538,0.06477564573287964,0.016911376267671585,0.27005845308303833,-33.88399887084961,0.1996251344680786,0.07738429307937622,0.014654036611318588,0.19342158734798431,-33.92329788208008
4,0.6000000238418579,0.1944562792778015,0.05458426475524902,0.006273089908063412,0.17822659015655518,0.07055693864822388,0.016909200698137283,0.23666614294052124,-33.91682815551758,0.17790073156356812,0.08075463771820068,0.019272301346063614,0.14410127699375153,-33.954952239990234,0.19858044385910034,0.04542970657348633,0.013757726177573204,0.1369936466217041,-33.96024703979492
5,0.6000000238418579,0.2004263997077942,0.04434967041015625,0.006030740682035685,0.1798909306526184,0.0864824652671814,0.02291780896484852,0.15885698795318604,-33.945648193359375,0.18548613786697388,0.05343163013458252,0.015806687995791435,0.14317326247692108,-33.95823287963867,0.1964796781539917,0.046937644481658936,0.014296108856797218,0.10853280872106552,-33.9696044921875
6,0.6000000238418579,0.2004263997077942,0.07761186361312866,0.00694418977946043,0.17746859788894653,0.07369887828826904,0.01724098064005375,0.24668528139591217,-33.899993896484375,0.17544221878051758,0.059944093227386475,0.015301091596484184,0.18139109015464783,-33.9311637878418,0.19823896884918213,0.04807281494140625,0.015309680253267288,0.15409626066684723,-33.95633316040039
7,0.6000000238418579,0.2004263997077942,0.07846474647521973,0.007377630099654198,0.18168234825134277,0.06239897012710571,0.01982099935412407,0.21107177436351776,-33.91830062866211,0.17758440971374512,0.06651759147644043,0.01993917115032673,0.2844212055206299,-33.88702392578125,0.19730019569396973,0.05561167001724243,0.013296046294271946,0.15689918398857117,-33.95029067993164
8,0.6000000238418579,0.2004263997077942,0.06737732887268066,0.00707003939896822,0.17528313398361206,0.0591578483581543,0.017308630049228668,0.323368638753891,-33.86347198486328,0.18526619672775269,0.06483656167984009,0.015403706580400467,0.25207164883613586,-33.91097640991211,0.19651472568511963,0.044074058532714844,0.015559187158942223,0.18248531222343445,-33.93848419189453
9,0.6000000238418579,0.19872063398361206,0.05884861946105957,0.005704501643776894,0.17954325675964355,0.0565716028213501,0.0158506128937006,0.28415074944496155,-33.880149841308594,0.18380939960479736,0.08287954330444336,0.018220199272036552,0.20231948792934418,-33.92601776123047,0.19429856538772583,0.04418671131134033,0.013239429332315922,0.20855119824409485,-33.92622756958008
10,0.8999999761581421,0.1270788311958313,0.06311303377151489,0.006627283990383148,0.10748946666717529,0.08417338132858276,0.023082351312041283,0.31611889600753784,-33.83613967895508,0.09330582618713379,0.06514585018157959,0.019899142906069756,0.3242872357368469,-33.813499450683594,0.10724800825119019,0.06210517883300781,0.016190627589821815,0.26904815435409546,-33.848243713378906
11,0.8999999761581421,0.12622594833374023,0.045202672481536865,0.00524776428937912,0.1029425859451294,0.09069979190826416,0.022581538185477257,0.5858064889907837,-33.7388916015625,0.0909963846206665,0.10641670227050781,0.02497526817023754,0.37091153860092163,-33.79043960571289,0.10571885108947754,0.05389297008514404,0.014415990561246872,0.34891197085380554,-33.78860092163086
