,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_loss euclidean,BCxGAIL_det_ppo best_loss dtw,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_eucl euclidean,BCxGAIL_det_ppo best_eucl dtw,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort,BCxGAIL_det_ppo best_dtw euclidean,BCxGAIL_det_ppo best_dtw dtw
0,0.6000000238418579,0.1953091025352478,0.02132183313369751,0.004530045203864574,0.20882940292358398,0.0006790757179260254,0.00011171538790222257,0.09402753412723541,-33.976627349853516,0.2118179202079773,0.0017558932304382324,0.00015161109331529588,0.1711728572845459,-33.955623626708984,0.21383005380630493,0.00106048583984375,0.00013456057058647275,0.16667354106903076,-33.95336151123047
1,0.6000000238418579,0.19872063398361206,0.030703604221343994,0.004166525788605213,0.20882940292358398,0.0023751258850097656,0.00017315539298579097,0.07836313545703888,-33.98030090332031,0.2118164300918579,0.0037199854850769043,0.0002106701722368598,0.16002920269966125,-33.96054458618164,0.21382856369018555,0.002656400203704834,0.0002006539871217683,0.1518254578113556,-33.95949935913086
2,0.6000000238418579,0.19872063398361206,0.03411519527435303,0.004763071425259113,0.20882940292358398,0.005600631237030029,0.00021279542124830186,0.08869854360818863,-33.976287841796875,0.21182465553283691,0.005152285099029541,0.00022351968800649047,0.1665172129869461,-33.95699691772461,0.21383005380630493,0.0051111578941345215,0.0002045471774181351,0.15713433921337128,-33.95632553100586
3,0.6000000238418579,0.19701486825942993,0.051172614097595215,0.004054664634168148,0.20883679389953613,0.004145324230194092,0.0001915781176649034,0.09321161359548569,-33.97280502319336,0.21181881427764893,0.004039108753204346,0.00020984612638130784,0.17678460478782654,-33.94951629638672,0.21383005380630493,0.004240274429321289,0.00018017279217019677,0.1692133992910385,-33.947505950927734
4,0.6000000238418579,0.1944562792778015,0.03240936994552612,0.004707144573330879,0.20880907773971558,0.00492781400680542,0.0002343426604056731,0.10957552492618561,-33.9694938659668,0.21181881427764893,0.003132462501525879,0.00016858929302543402,0.19528444111347198,-33.94436264038086,0.21383005380630493,0.00391387939453125,0.00019527295080479234,0.18313099443912506,-33.94429397583008
5,0.6000000238418579,0.1944562792778015,0.02046912908554077,0.0035000655334442854,0.20883679389953613,0.003026306629180908,0.0001994117337744683,0.08694636821746826,-33.9779167175293,0.2118179202079773,0.003230869770050049,0.00017982134886551648,0.15595868229866028,-33.960205078125,0.21383005380630493,0.0029296278953552246,0.00020239228615537286,0.15137505531311035,-33.95786666870117
6,0.6000000238418579,0.2004263997077942,0.032409489154815674,0.004297015722841024,0.20883679389953613,0.005859851837158203,0.00025049192481674254,0.09515110403299332,-33.97592544555664,0.2118179202079773,0.005696117877960205,0.00024291920999530703,0.18572686612606049,-33.95164108276367,0.21382856369018555,0.0057585835456848145,0.00020256002608221024,0.17317207157611847,-33.95222091674805
7,0.6000000238418579,0.19872063398361206,0.046055495738983154,0.004287689458578825,0.2088276743888855,0.0029020309448242188,0.00016922409122344106,0.1005745679140091,-33.974910736083984,0.21181881427764893,0.0014142394065856934,0.0001564856356708333,0.1919189989566803,-33.9481086730957,0.21382856369018555,0.0021018385887145996,0.00012836494715884328,0.18226809799671173,-33.94729995727539
8,0.6000000238418579,0.1944562792778015,0.02729213237762451,0.0039614601992070675,0.20883679389953613,0.00382310152053833,0.0001687681069597602,0.08484858274459839,-33.977210998535156,0.21181106567382812,0.0025867223739624023,0.00012832683569286019,0.16810180246829987,-33.9556884765625,0.21382856369018555,0.0031782984733581543,0.0001648201869102195,0.16249172389507294,-33.95334243774414
9,0.6000000238418579,0.1944562792778015,0.023880600929260254,0.00418516481295228,0.20883679389953613,0.0035372376441955566,0.00018744617409538478,0.09050647914409637,-33.97535705566406,0.21181881427764893,0.00484853982925415,0.0002167960919905454,0.16870319843292236,-33.95468521118164,0.21383005380630493,0.003906369209289551,0.00017794330778997391,0.16296429932117462,-33.952640533447266
