,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_loss euclidean,BCxGAIL_det_ppo best_loss dtw,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_eucl euclidean,BCxGAIL_det_ppo best_eucl dtw,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort,BCxGAIL_det_ppo best_dtw euclidean,BCxGAIL_det_ppo best_dtw dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.24150867760181427,0.12910635769367218,0.05879198759794235,1.551384687423706,-13.483723640441895,0.1151575967669487,0.03865411877632141,0.0011498326202854514,1.8928353786468506,-11.601872444152832,0.2261486053466797,0.162904754281044,0.05144064500927925,1.1785542964935303,-13.733530044555664
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.23764950037002563,0.1307910829782486,0.058110494166612625,2.2867116928100586,-13.753807067871094,0.11107634007930756,0.011455059051513672,0.0004697864642366767,1.8125618696212769,-12.151704788208008,0.2279159128665924,0.1626856029033661,0.05088557302951813,1.640367865562439,-13.67174243927002
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.22934816777706146,0.13718172907829285,0.05817830562591553,2.1303060054779053,-13.389756202697754,0.11918868124485016,0.014993466436862946,0.0006664932589046657,1.8736850023269653,-11.765458106994629,0.22755172848701477,0.16239504516124725,0.05050700902938843,1.9936732053756714,-13.542961120605469
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.24717751145362854,0.13340677320957184,0.05753506347537041,2.291259527206421,-12.523262977600098,0.11210370063781738,0.011828839778900146,0.000508081866428256,2.1433358192443848,-10.276765823364258,0.2294234335422516,0.1629556566476822,0.051307037472724915,2.7100741863250732,-12.552236557006836
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.23582568764686584,0.1827639788389206,0.06029720976948738,1.6242611408233643,-14.148197174072266,0.11574108153581619,0.023480534553527832,0.0008107125759124756,1.5676602125167847,-13.087892532348633,0.2237190306186676,0.18157368898391724,0.05318209156394005,1.4391083717346191,-13.900497436523438
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.288412868976593,0.2233467847108841,0.05960162356495857,2.1213715076446533,-12.1132173538208,0.11913323402404785,0.01337522268295288,0.0005700746551156044,2.201040029525757,-9.647186279296875,0.22662052512168884,0.16685521602630615,0.053233902901411057,2.882798910140991,-12.144847869873047
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.27084046602249146,0.20685221254825592,0.05956393852829933,1.9361647367477417,-13.00022029876709,0.11551305651664734,0.021358754485845566,0.0009542987681925297,1.996649980545044,-10.948197364807129,0.22674068808555603,0.17854680120944977,0.05302988365292549,1.294480323791504,-13.474015235900879
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.2392178624868393,0.12952882051467896,0.05776606500148773,1.7450495958328247,-13.769699096679688,0.11538161337375641,0.030869796872138977,0.0010097994236275554,1.661626935005188,-12.657173156738281,0.22853818535804749,0.163211390376091,0.05176743492484093,2.0289857387542725,-13.454480171203613
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.24123968183994293,0.12889574468135834,0.05749182403087616,1.9531681537628174,-14.019732475280762,0.1152389794588089,0.02250155806541443,0.0009175829472951591,1.5426793098449707,-13.28271484375,0.22713133692741394,0.16367553174495697,0.04900159314274788,1.701587200164795,-13.58415699005127
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.2435676008462906,0.14917317032814026,0.060056474059820175,2.3915417194366455,-12.81925106048584,0.11242931336164474,0.013665642589330673,0.0004769110237248242,2.0009918212890625,-11.118350982666016,0.2545616924762726,0.16356956958770752,0.04918859899044037,1.4295449256896973,-13.441829681396484
