,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,165.6226855729272,214.22928292984932,209.08710370922321,124.20541552714296,157.83467373411375,
PR,18.833981646684805,48.28520766923015,495801080308.8387,4279933631166.646,2.8672732532199783,
RF,147.198099715577,52465426536971.5,197.41927867313143,12391873182326.984,74.92142619802384,
BC_det_best_loss,543373935445.0231,765805757603.2397,151968239174.24265,1997660.9303289196,20101576.095991313,
BC_det_best_eucl,334768167835.7542,96929354.78370303,576183.1351861747,1062737.1613038736,5432557031070.665,
BC_det_best_dtw,3.6961957305915513e+28,1172754.680949433,45144479.85344658,1.9014809541036672e+30,285134849.5857087,
BC_nondet_best_loss,12.422881047882893,17.4454232535115,0.49355704451543647,2.8618001735879695,1.04831432396058,
BC_nondet_best_eucl,15.662666541552344,61.63268254458899,7.283838226558684,7.802205509924033,6.952610030042086,
BC_nondet_best_dtw,17.041903188553412,44.88066401442316,7.22013755739317,8.613675771787547,9.170095439753437,
GAIL_det_ppo_best_loss,7.455399893205343e+29,3166358063108.5522,4.242929109185336e+30,34134029813318.934,64619617201102.57,
GAIL_det_ppo_best_eucl,6457411723166.021,138150319.75384763,9393073439234.695,22872156143601.64,1001811.295067841,
GAIL_det_ppo_best_dtw,6457411723166.021,138150319.75384763,9393073439234.695,22872156143601.64,1001811.295067841,
GAIL_nondet_ppo_best_loss,66.52381220377019,31.968326926370224,24.172793255254746,12.053865601076488,9.068293001775004,
GAIL_nondet_ppo_best_eucl,34496.67885782594,2088.3490586739326,30986.623552887173,47221.323984076145,61756.50320600405,
GAIL_nondet_ppo_best_dtw,78229.39909550906,1464.234942969888,21857.336616449466,80030.12119235145,103107.61993752395,
BCxGAIL_det_ppo_best_loss,8857150237729.86,1.2940637180589538e+30,41391664100.38353,1327699927829.02,5221903513543.89,
BCxGAIL_det_ppo_best_eucl,1.4983972694752325e+29,531522.0698735506,74732.35642562456,1445914162275.157,4078255.563589204,
BCxGAIL_det_ppo_best_dtw,6.731086970900307e+28,1263781.0734816226,1.5364987650523153e+28,126891154.75115629,731093221.9140836,
BCxGAIL_nondet_ppo_best_loss,19.247106383065738,142.47426481650965,3.860931579098801,12.38657110219146,8.047779241422969,
BCxGAIL_nondet_ppo_best_eucl,18.251921785538716,132.08079585420177,4.38134455013423,13.703050570201667,12.786747908032718,
BCxGAIL_nondet_ppo_best_dtw,18.67507638435201,91.13640215989831,2.6601189467331405,14.738781597077304,10.186785053904131,
