,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort,Random euclidean,Random dtw
0,0.6000000238418579,0.1944562792778015,0.03411519527435303,0.005816352088004351,0.007121562957763672,4.985379219055176,1.9995691776275635,13.907424926757812,118.5079116821289
1,0.6000000238418579,0.19189763069152832,0.238805890083313,0.009619342163205147,0.010665178298950195,6.820527076721191,2.17758846282959,12.833588600158691,97.10621643066406
2,0.6000000238418579,0.1944562792778015,0.07249462604522705,0.0073030567727983,0.0368649959564209,6.215953826904297,2.0630054473876953,12.390503883361816,88.84899139404297
3,0.6000000238418579,0.1944562792778015,0.04861420392990112,0.006058696657419205,0.04674887657165527,5.8795061111450195,2.204087495803833,13.072187423706055,104.19305419921875
4,0.6000000238418579,0.1953091025352478,0.05970144271850586,0.007153934333473444,0.06135416030883789,5.900589466094971,2.0805606842041016,12.81299877166748,90.75260162353516
5,0.6000000238418579,0.19872063398361206,0.43837952613830566,0.01086837612092495,0.015077531337738037,7.043848991394043,2.0517537593841553,12.95884895324707,98.92643737792969
6,0.6000000238418579,0.19360339641571045,0.10405111312866211,0.008272461593151093,0.02799665927886963,6.122193813323975,2.0163605213165283,12.570067405700684,90.48192596435547
7,0.6000000238418579,0.1944562792778015,0.035820841789245605,0.005406225565820932,0.0056206583976745605,6.634224891662598,2.044006824493408,13.728693962097168,112.9014892578125
8,0.6000000238418579,0.1944562792778015,0.1253732442855835,0.006580682937055826,0.005970299243927002,6.61256217956543,1.9364500045776367,13.051557540893555,97.70609283447266
9,0.6000000238418579,0.1944562792778015,0.07249480485916138,0.006081999745219946,0.07163763046264648,6.765432834625244,2.1656477451324463,13.727920532226562,107.62042236328125
10,0.8999999761581421,0.13049036264419556,0.036673784255981445,0.0040127309039235115,0.02463090419769287,5.896383762359619,2.2660508155822754,13.541043281555176,99.60150146484375
11,0.8999999761581421,0.12366735935211182,0.0281449556350708,0.004930850584059954,0.012282073497772217,6.214155673980713,2.395097494125366,13.781723022460938,98.97557830810547
12,0.8999999761581421,0.1270788311958313,0.04008519649505615,0.0044042086228728294,0.010791182518005371,6.5833587646484375,2.0932936668395996,13.548662185668945,100.62336730957031
13,0.8999999761581421,0.12622594833374023,0.05202561616897583,0.005783728323876858,0.012641191482543945,6.502536296844482,2.0437214374542236,13.62096118927002,100.18670654296875
14,0.8999999761581421,0.12622594833374023,0.0400853157043457,0.004133899696171284,0.01658332347869873,6.274280548095703,2.183999538421631,13.815926551818848,100.99061584472656
