,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,139.22130563717474,353.75854925779873,113.49779856938217,70.76640208777171,140.95588890626166,
PR,19.331076815394372,5.175813456893274,34392539171.164894,2105600259672.2468,5.774315871328555,
RF,720.7237380691475,3.408563888773876e+30,4644.472901431051,3.1440125871756933e+30,3.2403238615104084e+30,
BC_det_best_loss,640.6767885208405,484882102841.45874,44193609545.22811,1477321948452.0708,884.2032140131778,
BC_det_best_eucl,439022.7978824004,795615588367.1926,56631420700.99358,71361452.09805709,6188270188812.937,
BC_det_best_dtw,439022.7978824004,795615588367.1926,56631420700.99358,71361452.09805709,6188270188812.937,
BC_nondet_best_loss,78.39969270634242,268.53414752106653,4.177459510854579,1.907758906641703,3.6127850657610168,
BC_nondet_best_eucl,78.79928953666973,253.0979133065548,17.1812754359786,2.545584368591242,3.3675016983334554,
BC_nondet_best_dtw,50.51455886975845,239.36416255732075,28.87731874525052,0.9690565061566447,2.9617119248038275,
GAIL_det_ppo_best_loss,2244354005.3124094,223361499.47255677,11153730301043.564,99203359178.30847,15627330088.628624,
GAIL_det_ppo_best_eucl,2244354005.3124094,223361499.47255677,11153730301043.564,99203359178.30847,15627330088.628624,
GAIL_det_ppo_best_dtw,13979369102.606743,125997562246.18803,5401680339898.52,14599719665127.104,50065814623.54113,
GAIL_nondet_ppo_best_loss,92.52747420870386,72.92599416544812,57.31643375108658,39.15413003734782,24.603490876605157,
GAIL_nondet_ppo_best_eucl,11249.358138826716,4816.822695199335,323.36066686570865,412.8822486480778,1695.898607387539,
GAIL_nondet_ppo_best_dtw,9060.470775657699,4196.6025064079295,431.7904026066906,396.35413211808407,2732.961159727645,
BCxGAIL_det_ppo_best_loss,2135763.8309124797,55988.68745955571,20588651.69956183,14277059.662978385,4.422829167166119e+30,
BCxGAIL_det_ppo_best_eucl,8698947.704662124,1297916.3551108788,4.1738594733443234e+29,1058145803424.2437,406098190.0236897,
BCxGAIL_det_ppo_best_dtw,5379542612.044471,27070269.797987603,2.832291178558896e+29,1051804096501.0503,136139362.83575013,
BCxGAIL_nondet_ppo_best_loss,487.4118411865594,173.85479405521465,65.0793499426981,9.341041369468886,8.535698662176555,
BCxGAIL_nondet_ppo_best_eucl,16.354560024312566,28.1607389936028,4.813036782126528,12.884110580662899,101.39044682783037,
BCxGAIL_nondet_ppo_best_dtw,16.30441775852997,23.85286104648094,5.1133296944248965,19.5290545073277,80.81178528639798,
