,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2630072236061096,0.13139545917510986,0.052428629249334335,0.21105553209781647,0.08784766495227814,0.04606636241078377,0.2630072236061096,0.13139545917510986,0.052428629249334335
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.28190988302230835,0.13325007259845734,0.049047887325286865,0.24819236993789673,0.11787346005439758,0.04511120542883873,0.28190988302230835,0.13325007259845734,0.049047887325286865
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.27618831396102905,0.1361449509859085,0.05139359459280968,0.22993364930152893,0.09195330739021301,0.04345756769180298,0.27618831396102905,0.1361449509859085,0.05139359459280968
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2781510651111603,0.13660478591918945,0.051695164293050766,0.24717050790786743,0.11234473437070847,0.046253424137830734,0.2781510651111603,0.13660478591918945,0.051695164293050766
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.26901325583457947,0.13148616254329681,0.04992011561989784,0.21666187047958374,0.09111542254686356,0.04586413875222206,0.26901325583457947,0.13148616254329681,0.04992011561989784
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.2987847924232483,0.13018310070037842,0.05148746073246002,0.21465767920017242,0.09232074022293091,0.04457107558846474,0.2987847924232483,0.13018310070037842,0.05148746073246002
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.2706563472747803,0.131010964512825,0.048428136855363846,0.1985737830400467,0.18021100759506226,0.05355435237288475,0.2706563472747803,0.131010964512825,0.048428136855363846
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.27826163172721863,0.12496882677078247,0.04899640381336212,0.24341091513633728,0.08957930654287338,0.042935069650411606,0.27826163172721863,0.12496882677078247,0.04899640381336212
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.25974133610725403,0.13057255744934082,0.05188927799463272,0.21145181357860565,0.12131709605455399,0.045875973999500275,0.25974133610725403,0.13057255744934082,0.05188927799463272
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2727034091949463,0.1291767805814743,0.04946458339691162,0.25543978810310364,0.10888016223907471,0.044597335159778595,0.2727034091949463,0.1291767805814743,0.04946458339691162
