,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.1691502034664154,0.22119009494781494,0.12103704363107681,0.1173001229763031,0.05335526913404465,0.0023214067332446575,0.1753128170967102,0.2474469244480133,0.12966904044151306
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.19790618121623993,0.2224993109703064,0.11880246549844742,0.14586089551448822,0.0425737202167511,0.0021296825725585222,0.20832175016403198,0.18158304691314697,0.110004723072052
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.16895484924316406,0.22151720523834229,0.11061205714941025,0.1198142021894455,0.06501727551221848,0.002491191029548645,0.17557567358016968,0.24601228535175323,0.1269165575504303
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.18002837896347046,0.29906243085861206,0.13021619617938995,0.1108262836933136,0.029097750782966614,0.0012599678011611104,0.19248110055923462,0.29435744881629944,0.11314734071493149
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.1690240204334259,0.2239556908607483,0.11529356986284256,0.10450676828622818,0.043678805232048035,0.0012707397108897567,0.1743273138999939,0.12936225533485413,0.05561773106455803
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.23612099885940552,0.30639076232910156,0.12650184333324432,0.08046498149633408,0.01607205718755722,0.0005941814742982388,0.23554566502571106,0.15584644675254822,0.05899922549724579
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.1937834769487381,0.24511605501174927,0.12340790033340454,0.09832924604415894,0.03114938735961914,0.001080064568668604,0.1928703486919403,0.25893712043762207,0.12921705842018127
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.2599611282348633,0.2636565566062927,0.11973323673009872,0.10543671995401382,0.025762498378753662,0.0015829503536224365,0.25165361166000366,0.26592129468917847,0.11139345914125443
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.16907483339309692,0.2169014811515808,0.12469498068094254,0.08551478385925293,0.05694892257452011,0.0025025878567248583,0.17025011777877808,0.19614744186401367,0.05769059807062149
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.21238115429878235,0.25980105996131897,0.12447148561477661,0.12985916435718536,0.029072068631649017,0.001668115146458149,0.20838874578475952,0.23798905313014984,0.06125125661492348
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.508945882320404,0.4268655478954315,0.14497002959251404,0.18972215056419373,0.09310648590326309,0.013278333470225334,0.4501475989818573,0.3327944278717041,0.13796444237232208
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.5107641220092773,0.4261004328727722,0.15166138112545013,0.153770312666893,0.06379817426204681,0.013255701400339603,0.49718114733695984,0.464089572429657,0.16295106709003448
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5213404893875122,0.4096227288246155,0.15362417697906494,0.18803901970386505,0.0803149938583374,0.013227495364844799,0.5042984485626221,0.4547520577907562,0.15898680686950684
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.4992676079273224,0.2821199893951416,0.11829518526792526,0.12780842185020447,0.07727871090173721,0.013827506452798843,0.4896654188632965,0.2754672169685364,0.11628343909978867
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.48148491978645325,0.26260578632354736,0.10858936607837677,0.12311891466379166,0.0716690942645073,0.01173147652298212,0.47240427136421204,0.2461351901292801,0.10599580407142639
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.4962625503540039,0.427398145198822,0.16582654416561127,0.20754724740982056,0.10185381025075912,0.014293929561972618,0.4913809895515442,0.427834153175354,0.16693179309368134
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.5074894428253174,0.4268253743648529,0.1526372879743576,0.18670441210269928,0.07809829711914062,0.01310046948492527,0.47055259346961975,0.4250699281692505,0.1561293601989746
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.4985584318637848,0.427388072013855,0.15919724106788635,0.2007053792476654,0.0833323746919632,0.014854727312922478,0.494118869304657,0.4039772152900696,0.14404523372650146
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.4881289005279541,0.42367860674858093,0.15367089211940765,0.1663639098405838,0.08900237083435059,0.013692395761609077,0.47793152928352356,0.3433816432952881,0.14262492954730988
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.46883562207221985,0.2984451353549957,0.11312079429626465,0.18198716640472412,0.0566861629486084,0.012864447198808193,0.4567914307117462,0.29598116874694824,0.11168567836284637
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.6729470491409302,0.3398285508155823,0.1063508689403534,0.20794416964054108,0.11063341796398163,0.04412088170647621,0.6514699459075928,0.31311723589897156,0.10899828374385834
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.690581202507019,0.3719790577888489,0.11788758635520935,0.2253359854221344,0.1438729614019394,0.04388289898633957,0.6121515035629272,0.3966507911682129,0.11403542757034302
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6225849390029907,0.3062925338745117,0.10023224353790283,0.23919174075126648,0.15216301381587982,0.046774979680776596,0.6110324263572693,0.3969171345233917,0.11399367451667786
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.602473258972168,0.34435969591140747,0.10179246962070465,0.27425557374954224,0.1187453418970108,0.044849980622529984,0.6630065441131592,0.34525418281555176,0.11285610496997833
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.5946729183197021,0.38559532165527344,0.12235897779464722,0.2604784369468689,0.15281343460083008,0.04559912160038948,0.6626637578010559,0.34614819288253784,0.11429686099290848
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.6162847280502319,0.34076976776123047,0.09754881262779236,0.20578759908676147,0.10635741055011749,0.04406728222966194,0.602447509765625,0.2789020538330078,0.10947690904140472
