,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.32381391525268555,0.34575575590133667,0.13553927838802338,0.3020816743373871,0.4692156910896301,0.12447407841682434,0.35208165645599365,0.38468801975250244,0.1388416439294815
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.37775078415870667,0.49536117911338806,0.15308548510074615,0.3954552114009857,0.46601003408432007,0.14970915019512177,0.2783101201057434,0.5300532579421997,0.1286601722240448
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.3628539741039276,0.3738570809364319,0.10929770767688751,0.30179038643836975,0.49089235067367554,0.13881832361221313,0.3369213044643402,0.40292826294898987,0.13531284034252167
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.3877408802509308,0.5338269472122192,0.14437831938266754,0.27955949306488037,0.45025935769081116,0.14089873433113098,0.3004453480243683,0.4102078676223755,0.1464547961950302
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.3788873255252838,0.5687898397445679,0.1385883390903473,0.3514518439769745,0.4206168055534363,0.13677871227264404,0.31033843755722046,0.36659422516822815,0.10931150615215302
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.32623517513275146,0.4572446644306183,0.12536045908927917,0.3480311632156372,0.581221342086792,0.1447857767343521,0.35594654083251953,0.479220986366272,0.16269585490226746
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.36534565687179565,0.41230759024620056,0.14625957608222961,0.32975566387176514,0.4042372405529022,0.11935753375291824,0.30620449781417847,0.28139495849609375,0.08713418245315552
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.34169527888298035,0.5561208724975586,0.1498182862997055,0.3334483802318573,0.47416454553604126,0.1394936591386795,0.3726857602596283,0.3514169752597809,0.10175665467977524
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.37282872200012207,0.30894798040390015,0.10660048574209213,0.35240238904953003,0.5253469944000244,0.13812531530857086,0.39034053683280945,0.3038421869277954,0.0998058095574379
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.3964884877204895,0.6234781742095947,0.17519065737724304,0.3483699858188629,0.5150441527366638,0.15289939939975739,0.3488427698612213,0.47633323073387146,0.14796845614910126
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5800071954727173,0.5388423800468445,0.17917883396148682,0.6865297555923462,0.9282576441764832,0.19642634689807892,0.5639627575874329,0.594975471496582,0.16576820611953735
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.583545446395874,0.5726235508918762,0.19044816493988037,0.5720354914665222,0.5123214721679688,0.2112886756658554,0.6058887243270874,0.49818655848503113,0.1546652764081955
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5828878879547119,0.6495044827461243,0.17062442004680634,0.5823843479156494,0.6456728577613831,0.21669471263885498,0.5511999130249023,0.4306899607181549,0.14453183114528656
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.6200636625289917,0.7564124464988708,0.1522902399301529,0.5558940768241882,0.5013195872306824,0.15442390739917755,0.5276113748550415,0.5838111042976379,0.18951626121997833
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.6264380216598511,0.6440523862838745,0.1905793398618698,0.5923548936843872,0.7401498556137085,0.1926622986793518,0.5258678197860718,0.46026015281677246,0.15206554532051086
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.5975738763809204,0.5214619636535645,0.16971802711486816,0.5694979429244995,0.46099355816841125,0.15192343294620514,0.5968873500823975,0.5911946892738342,0.16763369739055634
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.5693149566650391,0.5150337219238281,0.1460738629102707,0.6057987213134766,0.36225512623786926,0.13607379794120789,0.6081922650337219,0.48073285818099976,0.1476190984249115
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.630615234375,0.712897539138794,0.23901347815990448,0.6380265951156616,0.8002751469612122,0.20861224830150604,0.6460804343223572,0.49880868196487427,0.1333795040845871
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.590412437915802,0.48239415884017944,0.16967102885246277,0.6160322427749634,0.6915539503097534,0.16536399722099304,0.5828782320022583,0.4676823019981384,0.1479230672121048
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.5839252471923828,0.5193362236022949,0.17200958728790283,0.5589115619659424,0.6437474489212036,0.2002374529838562,0.5450496077537537,0.5613337159156799,0.1531369686126709
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.7898663282394409,0.7921912670135498,0.26650527119636536,0.7110159397125244,0.5127668380737305,0.18851806223392487,0.8517515659332275,0.6541590690612793,0.18667514622211456
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.9030829668045044,1.0896357297897339,0.2607257068157196,0.708781361579895,0.7475383281707764,0.2305998057126999,0.7251313924789429,0.5991177558898926,0.16511628031730652
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.7109125852584839,0.574502170085907,0.16262398660182953,0.7394275665283203,0.724219799041748,0.22069470584392548,0.8195838928222656,0.8726642727851868,0.21279484033584595
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.7388198375701904,0.7203781008720398,0.2087750881910324,0.8014438152313232,0.7388859391212463,0.20785263180732727,0.7959803342819214,0.6924549341201782,0.17643646895885468
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.8252700567245483,0.7185463309288025,0.20411212742328644,0.7415175437927246,0.6083981394767761,0.20159494876861572,0.7332414388656616,0.5258157849311829,0.17480111122131348
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.7496262788772583,0.8128448724746704,0.2362256795167923,0.7171140909194946,0.6892821192741394,0.18100014328956604,0.7828084230422974,1.024143934249878,0.22496071457862854
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.7882992029190063,1.028318166732788,0.23016194999217987,0.7327436208724976,0.5956120491027832,0.20063340663909912,0.7836658954620361,0.5089002251625061,0.1803775578737259
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.706497311592102,0.36500829458236694,0.12111465632915497,0.7283854484558105,0.5729339122772217,0.19141347706317902,0.7534362077713013,0.6241825819015503,0.17435261607170105
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.7527505159378052,0.7019515037536621,0.20777557790279388,0.7192528247833252,0.6911067962646484,0.19619736075401306,0.7332130670547485,0.682135820388794,0.179379403591156
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.954958438873291,0.8417292833328247,0.25157880783081055,0.8012129068374634,0.6439919471740723,0.22394895553588867,0.777564525604248,0.6374691724777222,0.16879449784755707
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.8513375520706177,1.0181938409805298,0.2546199560165405,0.8621557950973511,0.7534207105636597,0.21891595423221588,0.8322161436080933,0.7886953949928284,0.1750774085521698
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,1.1562120914459229,1.5656206607818604,0.3193451762199402,1.1301727294921875,1.3587148189544678,0.2829245328903198,0.8430145978927612,1.0367934703826904,0.2309696525335312
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.816987156867981,1.008712887763977,0.2740035653114319,0.8809915781021118,0.9121248722076416,0.2426692545413971,0.7707364559173584,0.6339195370674133,0.1793055534362793
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.9529463052749634,0.9757880568504333,0.3058946430683136,0.8289675712585449,0.7131324410438538,0.21446572244167328,0.796828031539917,0.8524092435836792,0.1808854043483734
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.9745193719863892,0.9323018789291382,0.24382330477237701,0.7937109470367432,0.8063856363296509,0.24892742931842804,0.7899385690689087,0.4526696503162384,0.16436459124088287
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.862978458404541,0.9427545070648193,0.22453318536281586,0.8194416761398315,0.7405632138252258,0.2520896792411804,0.7851685285568237,0.5764604806900024,0.14604704082012177
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.8756130933761597,0.952699601650238,0.25758668780326843,0.8094761371612549,0.6568559408187866,0.18199171125888824,0.8479970693588257,0.8044615983963013,0.20854690670967102
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.9073749780654907,1.1578434705734253,0.23811586201190948,0.7942780256271362,0.9926953315734863,0.20307393372058868,0.851794958114624,0.9499484896659851,0.2596842348575592
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.8004231452941895,0.9322574138641357,0.23842737078666687,0.8806370496749878,0.9218486547470093,0.24561305344104767,0.8300598859786987,0.8432546854019165,0.19183997809886932
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.8518922328948975,0.9602488279342651,0.2403164952993393,0.8093299865722656,0.5396208763122559,0.15244366228580475,0.8502360582351685,0.6476216316223145,0.1895933300256729
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,1.0786446332931519,1.4998712539672852,0.30115482211112976,0.8446661233901978,1.1585527658462524,0.20076295733451843,0.8497861623764038,0.8350546360015869,0.20896859467029572
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.9593150615692139,1.2640902996063232,0.2955048680305481,0.8324278593063354,1.2228518724441528,0.2394719123840332,0.8406330347061157,0.7506875991821289,0.22359225153923035
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.9231470823287964,1.3895522356033325,0.37121808528900146,0.903343677520752,0.8850908279418945,0.2649877369403839,0.9357302188873291,1.0943937301635742,0.2546948492527008
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,0.8480744361877441,1.198875069618225,0.2561938464641571,0.9261481761932373,1.4248075485229492,0.28055182099342346,0.8131603002548218,0.9455582499504089,0.23087507486343384
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,0.8866682052612305,1.371647596359253,0.27620911598205566,0.9330172538757324,1.688727617263794,0.3408428132534027,0.8893177509307861,1.3771569728851318,0.29538440704345703
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,0.8494499921798706,1.0103940963745117,0.22921091318130493,0.8744654655456543,1.38521409034729,0.29867926239967346,0.8935667276382446,1.2420471906661987,0.2358253002166748
46,50.0,0.9425287246704102,1.034482717514038,0.24256837368011475,0.9059665203094482,1.3631731271743774,0.31652095913887024,1.0011502504348755,0.9340707063674927,0.21832387149333954,0.8059300184249878,0.778663158416748,0.21845100820064545
47,50.0,0.8045977354049683,1.0574711561203003,0.21852292120456696,0.9371030330657959,1.3616235256195068,0.2892971634864807,0.9030201435089111,1.2480393648147583,0.2692750096321106,0.803358793258667,0.7660781145095825,0.19720835983753204
48,50.0,0.9885057210922241,1.034482717514038,0.2388690561056137,1.0209013223648071,1.15660560131073,0.3239384889602661,0.9379737377166748,1.1045218706130981,0.2734891474246979,0.9362719058990479,1.02303147315979,0.24986086785793304
49,50.0,0.8735631704330444,0.7586206197738647,0.19077816605567932,1.0324674844741821,1.0999268293380737,0.3068055808544159,0.9513015747070312,1.2706773281097412,0.277574747800827,0.8757703304290771,0.8945125341415405,0.23547481000423431
50,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.3458207845687866,0.42120373249053955,0.13734054565429688,0.3066100478172302,0.42418521642684937,0.12343187630176544,0.2718631327152252,0.3248763382434845,0.11075326800346375
51,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.37717920541763306,0.571290135383606,0.21095262467861176,0.33457255363464355,0.44182324409484863,0.15915004909038544,0.2965298295021057,0.5616177320480347,0.1410350650548935
52,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.3994671404361725,0.4731050133705139,0.16146987676620483,0.3179466426372528,0.6422120332717896,0.19016051292419434,0.33077481389045715,0.5527912974357605,0.14106768369674683
53,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.3318605422973633,0.436195969581604,0.13136766850948334,0.3038514256477356,0.48420438170433044,0.14207662642002106,0.2814143896102905,0.3646646738052368,0.11306843906641006
54,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2980111539363861,0.6280745267868042,0.13527368009090424,0.27741140127182007,0.4486878514289856,0.1267702877521515,0.30098918080329895,0.41267263889312744,0.13319574296474457
55,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.3601135015487671,0.434376060962677,0.14780566096305847,0.3302907645702362,0.3377881646156311,0.13056910037994385,0.2883192300796509,0.34252363443374634,0.12632788717746735
56,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.3788054287433624,0.42815065383911133,0.14905992150306702,0.3056347668170929,0.4195440113544464,0.14186154305934906,0.36874744296073914,0.375894695520401,0.12201756238937378
57,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.3186812400817871,0.6612666845321655,0.16366185247898102,0.3314240872859955,0.3997670114040375,0.10485243797302246,0.29296979308128357,0.30155548453330994,0.10783223807811737
58,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.39373645186424255,0.4270181655883789,0.11662068963050842,0.29717910289764404,0.2917020618915558,0.10501471161842346,0.3505333960056305,0.41915225982666016,0.11393512040376663
59,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.4156898260116577,0.42664867639541626,0.16132164001464844,0.31530171632766724,0.47987645864486694,0.12268585711717606,0.32014036178588867,0.4386289417743683,0.12491017580032349
60,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.6028131246566772,0.6624557971954346,0.1846453845500946,0.5006059408187866,0.4516025185585022,0.14567930996418,0.5800273418426514,0.581156313419342,0.17170552909374237
61,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.6133573055267334,0.5031185746192932,0.15463803708553314,0.5801413655281067,0.7471007108688354,0.19151249527931213,0.6423324346542358,0.5977601408958435,0.16988515853881836
62,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5638266801834106,0.531147837638855,0.17158479988574982,0.5593667030334473,0.5626022815704346,0.19913995265960693,0.556236743927002,0.8132374286651611,0.17257389426231384
63,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.6427137851715088,0.7885348796844482,0.1859760284423828,0.5597513914108276,0.6101973056793213,0.16646970808506012,0.5672556161880493,0.6485263109207153,0.20029598474502563
64,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.6200834512710571,1.0088698863983154,0.19773933291435242,0.5590548515319824,0.6252056360244751,0.15716710686683655,0.5794286727905273,0.647988498210907,0.14359621703624725
65,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.6119980812072754,0.4535498023033142,0.16114211082458496,0.5527781248092651,0.8002528548240662,0.19722558557987213,0.5250697135925293,0.5151846408843994,0.14674565196037292
66,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.7026312351226807,0.7744847536087036,0.19452308118343353,0.5501435995101929,0.6061206459999084,0.17607122659683228,0.598021388053894,0.4697626531124115,0.17423678934574127
67,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.6446934938430786,0.6009294986724854,0.18939748406410217,0.5471804141998291,0.5665600299835205,0.17317911982536316,0.5008977651596069,0.5592957735061646,0.14113695919513702
68,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.6942312717437744,0.5747594237327576,0.19054928421974182,0.5552956461906433,0.6056565046310425,0.19787728786468506,0.548751950263977,0.5494810342788696,0.16881681978702545
69,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.5364778637886047,0.6837325096130371,0.2067253291606903,0.5039408206939697,0.4993829131126404,0.16873539984226227,0.6335248947143555,0.4527056813240051,0.17262016236782074
70,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.7811214923858643,0.6084086298942566,0.1915779709815979,0.7369000911712646,0.6697770953178406,0.20529448986053467,0.8290811777114868,0.6484743356704712,0.18291480839252472
71,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.8471450805664062,0.6854579448699951,0.24653103947639465,0.8291373252868652,0.822443425655365,0.20810405910015106,0.8016328811645508,0.7783581018447876,0.17687255144119263
72,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.9146343469619751,1.0639294385910034,0.24983526766300201,0.6968328952789307,0.545843243598938,0.17677375674247742,0.8395527601242065,0.6701005697250366,0.22349929809570312
73,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.749889612197876,0.7202736139297485,0.24484959244728088,0.6781699657440186,0.7918993234634399,0.20469167828559875,0.7514915466308594,0.5004479885101318,0.1588195264339447
74,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.7249816656112671,0.6954308748245239,0.1823088377714157,0.6973271369934082,0.7100000977516174,0.18687933683395386,0.8257694244384766,0.590368390083313,0.18031005561351776
75,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.835722804069519,0.7158094644546509,0.21613706648349762,0.761865496635437,0.5862684845924377,0.21353469789028168,0.7222208976745605,0.591690719127655,0.17355352640151978
76,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.7573422193527222,0.5764243602752686,0.17617502808570862,0.6952309608459473,0.8879715204238892,0.23077133297920227,0.7410491704940796,0.5099549293518066,0.20890770852565765
77,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.7990717887878418,0.7774354219436646,0.22389742732048035,0.7330708503723145,0.6883827447891235,0.20142151415348053,0.767179012298584,0.694210946559906,0.17202241718769073
78,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.9010704755783081,0.6904468536376953,0.18468746542930603,0.716460108757019,0.5019924640655518,0.20497749745845795,0.7864224910736084,0.6248072981834412,0.1746022254228592
79,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.7455736398696899,0.7261799573898315,0.20296604931354523,0.8063328266143799,0.6755692362785339,0.21262197196483612,0.7680964469909668,0.661479115486145,0.2021138221025467
80,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.8818234205245972,1.1249785423278809,0.2502843141555786,0.7940338850021362,0.9027091264724731,0.21668188273906708,0.7905762195587158,0.9515727162361145,0.21618498861789703
81,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.9037156105041504,0.9882921576499939,0.2564241588115692,0.8220739364624023,0.740288496017456,0.2104487419128418,0.8933975696563721,1.132369041442871,0.1885639727115631
82,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.8938918113708496,1.1052162647247314,0.26260140538215637,0.7963721752166748,0.9911594390869141,0.19476017355918884,0.8089092969894409,0.5008576512336731,0.15072016417980194
83,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.9128727912902832,1.0252931118011475,0.27761366963386536,0.7801116704940796,1.1409618854522705,0.22449475526809692,0.8056845664978027,0.675104022026062,0.18947996199131012
84,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.8362313508987427,0.7283632755279541,0.17550112307071686,0.8240444660186768,0.8637673854827881,0.22976697981357574,0.7775646448135376,0.4936359226703644,0.16038256883621216
85,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.9519139528274536,0.9364767074584961,0.3018799126148224,0.8423608541488647,0.8749700784683228,0.2608283460140228,0.7797125577926636,0.9552015662193298,0.21986134350299835
86,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.8939229249954224,1.340895652770996,0.33461469411849976,0.9213277101516724,1.128033995628357,0.21668536961078644,0.8692933320999146,0.7520461082458496,0.22214727103710175
87,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.8510280847549438,1.0198513269424438,0.2584705352783203,0.7909572124481201,0.6006567478179932,0.19704459607601166,0.8153836727142334,0.6745473146438599,0.1756046563386917
88,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.8484683036804199,0.8812330961227417,0.24379433691501617,0.8043230772018433,0.7986502647399902,0.1832783967256546,0.7566070556640625,0.9379826784133911,0.20668712258338928
89,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.8510013818740845,0.7981369495391846,0.22949087619781494,0.8140972852706909,0.9661986827850342,0.2163788378238678,0.805803656578064,0.5989299416542053,0.17379502952098846
