,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,1017.2151035031231,512.1021803634908,70.31711556030356,390.8000576713042,473.40755473585466,
PR,104.92695974243045,31.041304976694583,14.03845290724049,1.2048645578267243,5.734197000841754,
RF,27.779518973321377,8.45773451542778,169.70885732147337,214.18692217219586,325.7269965327839,
BC_det_best_loss,123.28822597530353,7.577138525080576,9.957674462931482,44.04733719081915,70.62818275586557,
BC_det_best_eucl,165.32668154433262,269.8113167879285,42.00379167948893,178.3286246539834,31531.949017026418,
BC_det_best_dtw,212.75203332826786,1180.0340042754783,80.50228133094147,387.64289386839135,576.8228569817016,
BC_nondet_best_loss,8.025765272992185,3.900024817592924,2.175077561640147,2.407708295704701,1.7074206396674465,
BC_nondet_best_eucl,6.517108261603531,2.4187708952608302,2.2588668256315216,1.6818608537394817,1.8279967420381578,
BC_nondet_best_dtw,6.2085960307862,3.4985022984685914,3.7587936364469563,2.5218893175622195,1.7343921149006873,
GAIL_det_ppo_best_loss,1518.3841254614865,31776.858464326673,2668.434781931242,699.8553385920017,197213.94974431122,
GAIL_det_ppo_best_eucl,1546381.736350598,22813.07922862581,789185.7817401213,2358.907204067251,12857.11154521404,
GAIL_det_ppo_best_dtw,4171.406729019492,4829.236816845736,5600.829517054052,368.5536443556153,67752.32639044427,
GAIL_nondet_ppo_best_loss,30.52362610167108,18.36361117671035,15.750163721430306,11.766689208194995,18.836051487698906,
GAIL_nondet_ppo_best_eucl,15.92828870633818,9.994124601905344,21.08909577761286,47.876696983231,69.243896770245,
GAIL_nondet_ppo_best_dtw,143.33582673088193,34.40025888280909,207.4806538667817,443.4011300306001,909.5992913203435,
BCxGAIL_det_ppo_best_loss,731.8786926431961,13.937207864289347,44.137364854596676,2566.7609624767865,80.36491176140541,
BCxGAIL_det_ppo_best_eucl,1170.1653002224818,849.6497249067319,571.3006303448016,2378.268467375823,52387.09958709254,
BCxGAIL_det_ppo_best_dtw,255.82692732765543,1482.2635027014235,630.1289332585927,1787.7786166794224,29750.637687508526,
BCxGAIL_nondet_ppo_best_loss,18.122691556497195,1.5973912354181414,1.0920603457869498,0.7431594353211999,1.1923440108691312,
BCxGAIL_nondet_ppo_best_eucl,8.819182997661638,6.046526394563537,18.33143739209166,5.839794943828974,0.3061474922235554,
BCxGAIL_nondet_ppo_best_dtw,17.946770495822346,1.2202755386801791,2.7487514720375845,7.814279619587938,0.31342945418330537,
