,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2381609197423375,0.1850574639812112,0.06855331156659743
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.24988505867277744,0.18620689090341322,0.06549874673458352
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.2096551727220929,0.2326436676457524,0.06134231910794631
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2556321830764926,0.2326436676457524,0.06587131834621059
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2381609197423375,0.19931034151464697,0.06929052915638205
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.2756321773960674,0.18712643079459673,0.06486986550705871
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.2381609197423375,0.1850574639812112,0.06663231819525534
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.23149424965525506,0.2326436676457524,0.06229885129450723
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.20137931064670445,0.24505746301263565,0.06569163837737735
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2381609197423375,0.1850574639812112,0.0686695755482919
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.29977011454259517,0.20321839123964314,0.0705799990014612
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.3455172429516399,0.22758621152490374,0.0696736693099655
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.2979310332328594,0.1850574639812112,0.06606949568437091
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.3452873615458095,0.1850574639812112,0.07006473981957327
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.2960919533759868,0.1850574639812112,0.06874091848388485
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.3450574723348534,0.1949425486847758,0.07312458845048114
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.31241379176234363,0.1850574639812112,0.06880169311731027
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.3154022981688893,0.19563215970993036,0.06945963862212912
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.33908045749212146,0.20551722981035708,0.06796670659991173
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.3041379294261849,0.2326436676457524,0.0637864984400656
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.7140229811236776,0.3834482622891664,0.09708813019268131
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.6593103397920215,0.3266666502505539,0.10955476215730107
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6317241353824222,0.34643679182976506,0.11161315806167221
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.5657471234634006,0.26781607672572116,0.10675386284103336
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.5983908070161426,0.2459769982472062,0.10363323975654169
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.6250574756696308,0.27218389939516785,0.10366230575175121
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.5905747098758304,0.2749425202980638,0.10789536112341386
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.7209195329711354,0.44482756841927756,0.1075624245032668
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.6409195334746921,0.2664367666095494,0.10299907226115465
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.58643678138996,0.29172413099557154,0.10511560110739249
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.7381609136893832,0.7255172427743675,0.10987448961184972
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.7503448195293033,0.6009195499867201,0.10467697395932402
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.7080459679200732,0.6085057560727001,0.10563086594829615
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.740689653857001,0.6434482752531767,0.10305720920449701
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.7395402277543628,0.6737931087240574,0.10266613901132482
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.742758620484122,0.7167816163599491,0.10364381190175297
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.7305747128560627,0.6085057560727001,0.10145858308278967
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.7124137891366565,0.6085057560727001,0.09890077916584136
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.7383908016517245,0.5022988604381681,0.09759281483018538
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.7080459691121661,0.6085057560727001,0.10304928199355973
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.8514942525789655,0.8291954077407719,0.16669309188579692
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.7988505823447788,0.7889655156806112,0.17481569820137205
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.7983908141687,0.7468965288996698,0.16158012860208407
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,0.7956321866347873,0.7606896438077091,0.17842251482194868
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,0.7882758642270649,0.7829885001480582,0.17483947926982382
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,0.8563218401834881,0.7183908062800763,0.16887567788276867
46,50.0,0.9425287246704102,1.034482717514038,0.24256837368011475,0.8004597760274493,0.7726436803862453,0.17064605780459685
47,50.0,0.8045977354049683,1.0574711561203003,0.21852292120456696,0.801609203918227,0.7829885001480582,0.16783458769492723
48,50.0,0.9885057210922241,1.034482717514038,0.2388690561056137,0.8494252883360303,0.6972413645684721,0.18905536325712657
49,50.0,0.8735631704330444,0.7586206197738647,0.19077816605567932,0.8542528711721814,0.7744827414304019,0.17349187169095565
