,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.1750558763742447,0.1979433298110962,0.06940723210573196,0.1570015549659729,0.05840939283370972,0.003302978118881583,0.18280354142189026,0.21407140791416168,0.07160311937332153
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.2693254351615906,0.17165404558181763,0.06866911798715591,0.1908228099346161,0.06067078560590744,0.005171425640583038,0.24886298179626465,0.21172299981117249,0.0681450292468071
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.1747901737689972,0.21351438760757446,0.07293231785297394,0.15969310700893402,0.07051394879817963,0.0037903415504842997,0.18147164583206177,0.2146407663822174,0.07311446964740753
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.24105864763259888,0.17596089839935303,0.06888685375452042,0.17226259410381317,0.06175721809267998,0.005097817629575729,0.22759288549423218,0.2118622362613678,0.06828072667121887
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2372596263885498,0.17495879530906677,0.06548027694225311,0.1441340148448944,0.08061482012271881,0.0028010066598653793,0.21569028496742249,0.21478304266929626,0.06872309744358063
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.28231650590896606,0.1725519597530365,0.06933385133743286,0.06996368616819382,0.028698913753032684,0.002062813378870487,0.26922622323036194,0.21160569787025452,0.069044329226017
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.1750827133655548,0.27849259972572327,0.0740608498454094,0.13177490234375,0.04211752489209175,0.0037638291250914335,0.1968986988067627,0.21868380904197693,0.07245153933763504
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.2980068027973175,0.17304345965385437,0.06882554292678833,0.15033869445323944,0.049036722630262375,0.0036503358278423548,0.29525256156921387,0.2122349590063095,0.06770472973585129
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.17720791697502136,0.19643352925777435,0.07081034779548645,0.08718718588352203,0.1445797234773636,0.0053138588555157185,0.1856488585472107,0.21260201930999756,0.07337973266839981
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2399456799030304,0.17648616433143616,0.0672907680273056,0.15085776150226593,0.06614965200424194,0.004584752954542637,0.229821115732193,0.21178564429283142,0.06766508519649506
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.47133538126945496,0.4421578645706177,0.12412061542272568,0.2710968255996704,0.12107034027576447,0.046793390065431595,0.47650548815727234,0.4503294825553894,0.12606514990329742
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.5562881231307983,0.36252889037132263,0.11355426162481308,0.24339523911476135,0.1525435745716095,0.049658216536045074,0.5453528165817261,0.3574385941028595,0.12506043910980225
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.4954547584056854,0.4405355453491211,0.12372606247663498,0.2765001058578491,0.12003397196531296,0.046733614057302475,0.4968944787979126,0.35405105352401733,0.1213790625333786
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.5286252498626709,0.4409361183643341,0.12469903379678726,0.23339471220970154,0.14621037244796753,0.05086817219853401,0.5143231153488159,0.44313666224479675,0.122260682284832
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.5020983219146729,0.4313506782054901,0.12043115496635437,0.2333974391222,0.1574375033378601,0.0512060672044754,0.486188679933548,0.37504279613494873,0.12028247863054276
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.4937819540500641,0.3621225953102112,0.11445599794387817,0.23984888195991516,0.1424848437309265,0.0488118901848793,0.4926917850971222,0.3982185423374176,0.11526649445295334
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.5113604068756104,0.34265023469924927,0.10659922659397125,0.2525145709514618,0.1485501229763031,0.04850456491112709,0.5078928470611572,0.37251415848731995,0.12039907276630402
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.4766112267971039,0.44090282917022705,0.12850497663021088,0.2866719365119934,0.11871390044689178,0.048019569367170334,0.47346433997154236,0.3698301613330841,0.1272376924753189
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.5398123264312744,0.36546963453292847,0.11308933049440384,0.25351715087890625,0.18164214491844177,0.04993561655282974,0.5305801630020142,0.44996345043182373,0.13234534859657288
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.5082278251647949,0.3413920998573303,0.10471870005130768,0.2676394581794739,0.11008241772651672,0.04660024121403694,0.4906015694141388,0.3692072331905365,0.11654814332723618
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.6815057992935181,0.4196460247039795,0.10120000690221786,0.29469627141952515,0.16693592071533203,0.07143498957157135,0.6790121793746948,0.4642884135246277,0.13738888502120972
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.6810010671615601,0.5304390788078308,0.11342485249042511,0.3369385600090027,0.20519331097602844,0.10983327031135559,0.6800479888916016,0.3874059021472931,0.11822634935379028
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6751116514205933,0.34141531586647034,0.09654231369495392,0.3504289388656616,0.21569523215293884,0.11019250750541687,0.6718065738677979,0.38459253311157227,0.12504670023918152
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.6809084415435791,0.33999598026275635,0.09259335696697235,0.3671499490737915,0.16474050283432007,0.10631873458623886,0.6565111875534058,0.46464774012565613,0.12379967421293259
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.6845697164535522,0.36517244577407837,0.10841509699821472,0.31178170442581177,0.185064435005188,0.1085723340511322,0.6712716817855835,0.39768919348716736,0.12946148216724396
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.663233757019043,0.35124707221984863,0.09619370847940445,0.31366902589797974,0.17949771881103516,0.10762877017259598,0.6636958122253418,0.37088292837142944,0.12206173688173294
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.6806325912475586,0.3466838300228119,0.09823634475469589,0.31299030780792236,0.18619020283222198,0.1070483922958374,0.6647833585739136,0.6468111872673035,0.1438397616147995
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.6608790159225464,0.4045311212539673,0.10060526430606842,0.35850781202316284,0.20727962255477905,0.10964757204055786,0.6761479377746582,0.5841062068939209,0.14412489533424377
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.6810207366943359,0.34817206859588623,0.09232144057750702,0.3399357795715332,0.24681693315505981,0.07243344187736511,0.6560239791870117,0.5541433095932007,0.12600576877593994
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.6950201988220215,0.5333373546600342,0.12356216460466385,0.34304970502853394,0.23926492035388947,0.11163803935050964,0.6746361255645752,0.37548762559890747,0.11592358350753784
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.7655179500579834,0.4010644853115082,0.13312192261219025,0.4303034543991089,0.2407827526330948,0.13645891845226288,0.7638416290283203,0.4522830843925476,0.1437918096780777
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.7754647731781006,0.5063710808753967,0.16143937408924103,0.37825873494148254,0.2524920105934143,0.1393110305070877,0.768027663230896,0.4639127254486084,0.14836785197257996
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.7652705907821655,0.8337231278419495,0.1584903448820114,0.3744070529937744,0.23784087598323822,0.1384022980928421,0.7652316093444824,0.4716789722442627,0.15602681040763855
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.7712430953979492,0.45468854904174805,0.1393500566482544,0.37339168787002563,0.24853631854057312,0.1398002952337265,0.7651183605194092,0.543882429599762,0.1651337891817093
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.7658556699752808,0.3351038694381714,0.13351640105247498,0.43726861476898193,0.24374976754188538,0.13692401349544525,0.7619045972824097,0.4191614091396332,0.14016664028167725
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.7713140249252319,0.45254382491111755,0.1342763453722,0.3914850354194641,0.2820349931716919,0.14408545196056366,0.7660026550292969,0.4792545735836029,0.1375887542963028
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.7784720659255981,0.36079031229019165,0.13350427150726318,0.3802032470703125,0.30622079968452454,0.14308206737041473,0.7778137922286987,0.5440703630447388,0.15928873419761658
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.7707158327102661,0.448653906583786,0.14453205466270447,0.3949856758117676,0.23086616396903992,0.12276208400726318,0.7660114765167236,0.5558803081512451,0.15609028935432434
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.7775083780288696,0.5217565298080444,0.1395876556634903,0.3732008635997772,0.26435503363609314,0.14119921624660492,0.7634961605072021,0.4578658938407898,0.14471004903316498
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.7695271968841553,0.5150868892669678,0.1402759552001953,0.37502753734588623,0.2413448989391327,0.13796187937259674,0.7625375986099243,0.45492100715637207,0.14490294456481934
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.8025226593017578,0.6093457341194153,0.16549962759017944,0.48505139350891113,0.3460453152656555,0.12148565798997879,0.800450325012207,0.5115439891815186,0.16368834674358368
