,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.37751254439353943,0.7732686400413513,0.2395312786102295,0.3228449523448944,0.5887446999549866,0.2244526892900467,0.3218427896499634,0.7284905910491943,0.19901494681835175
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.39015743136405945,0.6652105450630188,0.22099235653877258,0.3168700337409973,0.6271370053291321,0.19706284999847412,0.43147149682044983,0.6632974743843079,0.21921540796756744
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.4006311595439911,0.8400639891624451,0.1897314488887787,0.3258300721645355,0.6164129972457886,0.24069476127624512,0.3155844807624817,0.6623440980911255,0.21679426729679108
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.34706059098243713,0.6338202953338623,0.16996026039123535,0.3510338366031647,0.7447295188903809,0.24360476434230804,0.34132644534111023,0.7443733811378479,0.2502283453941345
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.34894710779190063,0.5641638040542603,0.17112912237644196,0.3520660102367401,0.6340843439102173,0.18225686252117157,0.33308538794517517,0.5204278826713562,0.1800793558359146
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.3829701542854309,0.7971904277801514,0.21200136840343475,0.3630954921245575,0.6447221636772156,0.2282952517271042,0.3671127259731293,0.7047600746154785,0.22478559613227844
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.3360091745853424,0.5936233401298523,0.18540936708450317,0.3830554783344269,0.8702362179756165,0.23379750549793243,0.42311933636665344,0.7376511096954346,0.18831557035446167
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.38099855184555054,0.571026086807251,0.203216552734375,0.4211564362049103,0.763617753982544,0.25187918543815613,0.3864370882511139,0.6375830173492432,0.20541341602802277
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.4491492211818695,0.5859860181808472,0.19534270465373993,0.36749643087387085,0.7760377526283264,0.22501035034656525,0.3521677553653717,0.5612281560897827,0.18581433594226837
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.40853238105773926,0.7192474603652954,0.21938692033290863,0.40618348121643066,0.8668181896209717,0.25156912207603455,0.2977011501789093,0.6251188516616821,0.20094814896583557
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.545512318611145,0.9652668237686157,0.24491994082927704,0.5246478319168091,1.0267064571380615,0.33719122409820557,0.5857641696929932,1.0332658290863037,0.24220788478851318
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.559906542301178,0.5765356421470642,0.17836761474609375,0.6883442401885986,1.0511481761932373,0.27379903197288513,0.5648173093795776,0.8417330980300903,0.20209652185440063
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.5367962121963501,0.9360251426696777,0.22955186665058136,0.565941572189331,1.1682651042938232,0.2712284028530121,0.652263879776001,0.6906193494796753,0.21425051987171173
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.6133285760879517,0.8768167495727539,0.3041764199733734,0.5583380460739136,1.0214173793792725,0.2643049955368042,0.5529992580413818,0.6990434527397156,0.2581184506416321
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.5394737720489502,0.8739795684814453,0.216880664229393,0.5986751317977905,1.2397264242172241,0.26948899030685425,0.5779615640640259,0.9675416350364685,0.2921903729438782
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.6037592887878418,0.7523804306983948,0.19188225269317627,0.5119748115539551,0.750180721282959,0.23472218215465546,0.5525302290916443,0.872744083404541,0.2479347586631775
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.6404644250869751,0.8395646214485168,0.21022532880306244,0.5279228687286377,1.1080352067947388,0.2586773633956909,0.5300194025039673,0.9157381653785706,0.2822529673576355
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.5856592059135437,1.049904465675354,0.24292884767055511,0.6092489957809448,0.8049414157867432,0.23479893803596497,0.5855902433395386,0.6826921701431274,0.253143846988678
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.6555675268173218,0.6588772535324097,0.2152574211359024,0.5552945137023926,0.9092302322387695,0.2551237940788269,0.6599175930023193,0.8674308061599731,0.21954023838043213
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.5926353931427002,1.2012219429016113,0.2632007896900177,0.5361840724945068,0.7358711957931519,0.26125141978263855,0.6073263883590698,0.8253048658370972,0.24794414639472961
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.8440699577331543,0.9372602701187134,0.29848504066467285,0.7271726131439209,1.1100744009017944,0.32394859194755554,0.705014705657959,1.361361026763916,0.355564147233963
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.7420006990432739,1.8471171855926514,0.31365782022476196,0.771126389503479,1.6798427104949951,0.28884825110435486,0.7676149606704712,0.9915175437927246,0.2340967059135437
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.7156932353973389,0.9636156558990479,0.27431005239486694,0.7895957231521606,1.1919993162155151,0.2874694764614105,0.7462869882583618,1.2150993347167969,0.2711186110973358
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.8100903034210205,1.3734341859817505,0.2976497709751129,0.7584898471832275,1.691676378250122,0.34020110964775085,0.7799605131149292,1.2492976188659668,0.32004010677337646
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.7061910629272461,1.1759326457977295,0.2712486982345581,0.8700027465820312,1.37594473361969,0.41610008478164673,0.8310139179229736,1.6160175800323486,0.36247989535331726
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.974799394607544,2.0098884105682373,0.3598277270793915,0.8055216073989868,1.412339210510254,0.3138303756713867,0.7197225093841553,1.2896661758422852,0.23464860022068024
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.736527681350708,1.1136194467544556,0.32133254408836365,0.8491525650024414,1.7567241191864014,0.3868038058280945,0.796080470085144,0.9105706214904785,0.2927860915660858
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.7905038595199585,1.41425621509552,0.3026411533355713,0.778810977935791,1.1616735458374023,0.26915237307548523,0.7894105911254883,1.2872345447540283,0.3390423655509949
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.6975530385971069,1.2556736469268799,0.29433050751686096,0.6650533676147461,1.4067047834396362,0.30627381801605225,0.7256804704666138,1.017277717590332,0.3097381889820099
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,1.034590721130371,1.2356966733932495,0.2777634859085083,0.7710859775543213,1.150481939315796,0.26719212532043457,0.7610752582550049,0.9193172454833984,0.28612062335014343
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,0.8753395080566406,1.279076337814331,0.41256940364837646,0.8648452758789062,1.464938759803772,0.36582979559898376,0.8161654472351074,1.4510340690612793,0.44390517473220825
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,0.8843824863433838,1.9462995529174805,0.3299611806869507,0.8597841262817383,1.4452611207962036,0.3144325911998749,0.9030033349990845,2.236793279647827,0.4611424505710602
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,0.8251334428787231,1.775498390197754,0.3741028308868408,0.8705766201019287,1.6055994033813477,0.3676837682723999,0.8372784852981567,1.1810908317565918,0.34723448753356934
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,0.8993775844573975,1.2606878280639648,0.3736419677734375,0.7893235683441162,1.3161184787750244,0.2767867147922516,0.8977190256118774,1.3308387994766235,0.3479711711406708
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,0.9122483730316162,1.4541471004486084,0.3504529893398285,0.889339804649353,1.8200701475143433,0.443259060382843,0.8824299573898315,1.4740612506866455,0.3339897096157074
