,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2629733383655548,0.1748710423707962,0.0743030458688736,0.2655923366546631,0.1932111382484436,0.05671960487961769,0.23988598585128784,0.1934491991996765,0.0510982871055603
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.23746994137763977,0.16801412403583527,0.0524134561419487,0.24795639514923096,0.18632443249225616,0.05905596539378166,0.24745196104049683,0.1937703937292099,0.05104349926114082
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.25898057222366333,0.17482952773571014,0.07431477308273315,0.2426668107509613,0.1840391308069229,0.056872785091400146,0.23934750258922577,0.20691178739070892,0.0532592236995697
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.20317289233207703,0.1282014548778534,0.044028181582689285,0.24264290928840637,0.1840854287147522,0.057168032974004745,0.23922967910766602,0.20840448141098022,0.05421559140086174
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.20425179600715637,0.12703648209571838,0.04815981164574623,0.2426503598690033,0.18384520709514618,0.05421053618192673,0.23609298467636108,0.1988813877105713,0.049388300627470016
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.2595057487487793,0.17490500211715698,0.07400401681661606,0.25022464990615845,0.18400761485099792,0.053989093750715256,0.23609721660614014,0.1989157348871231,0.04911681264638901
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.2051660716533661,0.13059556484222412,0.04777361825108528,0.2454911172389984,0.18421536684036255,0.05603611469268799,0.23614156246185303,0.19397646188735962,0.04993576928973198
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.20480862259864807,0.13189421594142914,0.047077737748622894,0.2426576316356659,0.18389378488063812,0.056027334183454514,0.23929640650749207,0.20496878027915955,0.05181840807199478
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.2771328091621399,0.17668458819389343,0.07456517964601517,0.25409582257270813,0.19058412313461304,0.05580814555287361,0.23629748821258545,0.193558931350708,0.049465931951999664
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.22413671016693115,0.13770687580108643,0.04703628644347191,0.24265232682228088,0.18383538722991943,0.053276851773262024,0.2362496554851532,0.195260152220726,0.04999420419335365
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.4488905370235443,0.26688897609710693,0.08301623910665512,0.4115341007709503,0.42573314905166626,0.15247346460819244,0.4589903950691223,0.3724943697452545,0.11937471479177475
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.45492488145828247,0.27601760625839233,0.07620137929916382,0.4110296666622162,0.42005008459091187,0.1473584622144699,0.41438406705856323,0.370279461145401,0.10735441744327545
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.440176784992218,0.22466009855270386,0.08086947351694107,0.410984605550766,0.422315776348114,0.14880385994911194,0.4306810200214386,0.3679904341697693,0.10867892950773239
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.45255449414253235,0.20263883471488953,0.07440692186355591,0.4116419851779938,0.42651817202568054,0.15602360665798187,0.4238732159137726,0.3679136037826538,0.11319558322429657
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.46214166283607483,0.25388970971107483,0.07533484697341919,0.4110376536846161,0.42555660009384155,0.14537978172302246,0.4143083393573761,0.38225257396698,0.10665875673294067
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.5071035623550415,0.2530372142791748,0.08170302957296371,0.4200705885887146,0.44557228684425354,0.1486724615097046,0.4193611443042755,0.41270574927330017,0.11191700398921967
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.4604480266571045,0.1943189650774002,0.07967919856309891,0.4191177189350128,0.4532419443130493,0.14964814484119415,0.4141673743724823,0.4253695607185364,0.11196473240852356
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.5271908044815063,0.21720479428768158,0.07913359999656677,0.4259709417819977,0.4190138876438141,0.14811699092388153,0.4309573471546173,0.38941991329193115,0.10900311917066574
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.5496289134025574,0.24686472117900848,0.07855205982923508,0.4325212240219116,0.4209038019180298,0.1423269659280777,0.4651834964752197,0.3676719069480896,0.10524328052997589
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.44071853160858154,0.2543153464794159,0.07693516463041306,0.43318381905555725,0.4189791977405548,0.14642727375030518,0.43849673867225647,0.3899543285369873,0.11026602983474731
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.6384568214416504,0.3251248002052307,0.11444606631994247,0.5998897552490234,0.6404329538345337,0.09917707741260529,0.5979825258255005,0.5085786581039429,0.12581181526184082
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.6649876832962036,0.32522130012512207,0.10717733949422836,0.5690726041793823,0.42638587951660156,0.09813636541366577,0.5936665534973145,0.4003702402114868,0.11936957389116287
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.6870347261428833,0.30650418996810913,0.10261526703834534,0.5938382148742676,0.3268199563026428,0.09079106897115707,0.6428402662277222,0.33996379375457764,0.11008446663618088
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.664950966835022,0.3192042112350464,0.0979694053530693,0.570232629776001,0.3262813687324524,0.08493820577859879,0.5928812026977539,0.3326137065887451,0.1090918704867363
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.6541484594345093,0.3263801336288452,0.11062641441822052,0.5707666873931885,0.4271242916584015,0.09840524941682816,0.6048295497894287,0.4548453390598297,0.12481770664453506
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.6705048084259033,0.41812989115715027,0.08658140152692795,0.6140232086181641,0.42030444741249084,0.09851372241973877,0.657925009727478,0.3901801109313965,0.12197504192590714
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.6584731340408325,0.3146704137325287,0.09307358413934708,0.5719788074493408,0.3290853500366211,0.08766627311706543,0.6043063402175903,0.342287540435791,0.11141647398471832
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.6567193269729614,0.323550820350647,0.10867500305175781,0.5720994472503662,0.32644158601760864,0.090724416077137,0.6035372018814087,0.3403393030166626,0.1131729707121849
