,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,406.00110288407143,771.4751222160871,582.8659856613903,542.1765764273249,281.9108076317955,
PR,334.17995849142477,128.85681384275807,41.177883328200004,7.4530789281564385,3.107348054086431,
RF,102.30811492718661,30.06717042507191,26.60339805256223,87.14972128051632,199.87896218977463,
BC_det_best_loss,386.5813969233922,14.542983359634988,295.9140512526403,566.9232464606839,45.8172329499101,
BC_det_best_eucl,621.4324197838796,36.227592970131745,1598.8467237495822,4693.258026657442,68.78536275512832,
BC_det_best_dtw,21.97034432932431,32.017138918562104,116.77031268673012,395.96242800705573,94.09404227611773,
BC_nondet_best_loss,2.3555899995948457,2.4585493015919626,1.582677027606342,2.3147417629698013,1.619111105241333,
BC_nondet_best_eucl,2.377675666268628,2.082974136628869,2.4514097469398957,2.3956785858755367,2.2308852254683265,
BC_nondet_best_dtw,5.563636597687646,2.234078185749089,2.829192099737787,2.2039913447601407,1.6488723048855018,
GAIL_det_ppo_best_loss,9838.944191804609,4351.885972500791,3524.60760720062,3781.924633163572,251784.77479507215,
GAIL_det_ppo_best_eucl,18315.82402908632,3974.782232049868,115552.63211069904,2319.907730348126,446.5819681783544,
GAIL_det_ppo_best_dtw,100966.81994522648,10980.860550084688,863.6496316072061,692.838111984422,83535.30138439602,
GAIL_nondet_ppo_best_loss,21.323582540337444,15.935667995481927,11.506551325791644,12.378928264237613,6.800301767966758,
GAIL_nondet_ppo_best_eucl,3.3734924225460814,84.7244702920321,549.8709749797188,330.22196075485664,1903.3530228027164,
GAIL_nondet_ppo_best_dtw,9.772186746792096,49.820401623821475,368.24050543587316,757.3415883906882,1220.9447982511404,
BCxGAIL_det_ppo_best_loss,792.8139746419248,88.80855764819425,189.19558093692888,2721.0795824108877,58.45211715353972,
BCxGAIL_det_ppo_best_eucl,19920.899232193846,464.7307211864973,128.9504354461007,21721.22883974455,159524.79480189254,
BCxGAIL_det_ppo_best_dtw,1559.8155857937716,202.9823100863836,78.3270269687675,3513.5913250240806,42389.7129330247,
BCxGAIL_nondet_ppo_best_loss,0.7870515691611435,4.081898205958189,7.073338160388689,0.6796467694626382,0.7370853601475105,
BCxGAIL_nondet_ppo_best_eucl,1.634534706950336,3.844125322988094,9.24256994617664,0.7396244856729892,0.67787645371495,
BCxGAIL_nondet_ppo_best_dtw,1.2412667110770363,4.711247078081405,8.148299727076001,4.394503646781795,0.5550689385019936,
