,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.3134692907333374,0.21229246258735657,0.07552110403776169,0.3484800159931183,0.22455856204032898,0.08187595009803772,0.29238182306289673,0.2400953620672226,0.09156234562397003
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.2424975335597992,0.23823244869709015,0.08062516897916794,0.28041017055511475,0.24510103464126587,0.08257300406694412,0.22977805137634277,0.24350033700466156,0.06589433550834656
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.2566540241241455,0.2127341628074646,0.07578836381435394,0.27674171328544617,0.22379902005195618,0.0819401815533638,0.23694434762001038,0.2612457871437073,0.09928944706916809
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.19967696070671082,0.22113454341888428,0.08255640417337418,0.22291573882102966,0.2248198539018631,0.08409935235977173,0.21560032665729523,0.23833362758159637,0.0682336688041687
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.20164254307746887,0.22926047444343567,0.0844782143831253,0.20899376273155212,0.23015287518501282,0.08486802875995636,0.20499742031097412,0.20911601185798645,0.06578750163316727
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.1994948387145996,0.21783271431922913,0.07933669537305832,0.224434494972229,0.2255912721157074,0.08394265919923782,0.1997143030166626,0.16815635561943054,0.06438624858856201
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.21034644544124603,0.21331080794334412,0.07730456441640854,0.209077388048172,0.22343674302101135,0.08066520094871521,0.2388613224029541,0.25201424956321716,0.077240951359272
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.20173236727714539,0.21381835639476776,0.07714750617742538,0.22213312983512878,0.22370190918445587,0.07800185680389404,0.2378377616405487,0.23926039040088654,0.09370514750480652
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.26826006174087524,0.22786517441272736,0.07862041890621185,0.30665111541748047,0.23541352152824402,0.0835472047328949,0.24711179733276367,0.239911288022995,0.06968282163143158
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.22835388779640198,0.21307337284088135,0.07784661650657654,0.2515442371368408,0.2253427505493164,0.08405227959156036,0.22078773379325867,0.13756942749023438,0.06579918414354324
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.4288187325000763,0.3736768066883087,0.13696333765983582,0.46737924218177795,0.421969473361969,0.14736951887607574,0.49137869477272034,0.4355258047580719,0.1406368762254715
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.40583541989326477,0.40971285104751587,0.15523649752140045,0.4644288122653961,0.46602073311805725,0.1568426638841629,0.48772433400154114,0.4135574698448181,0.1272004395723343
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.4267238676548004,0.561316728591919,0.15318144857883453,0.4670744240283966,0.5528258681297302,0.15486545860767365,0.4928986132144928,0.6346806883811951,0.15262627601623535
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.4642956554889679,0.4644384980201721,0.15693263709545135,0.46813061833381653,0.42226433753967285,0.14777164161205292,0.4833458960056305,0.4908568263053894,0.14420245587825775
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.42425885796546936,0.41876187920570374,0.1579742431640625,0.46774694323539734,0.4739859402179718,0.1603156179189682,0.49237683415412903,0.4230809509754181,0.14866101741790771
