,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_loss euclidean,BC_nondet best_loss dtw,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_eucl euclidean,BC_nondet best_eucl dtw,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort,BC_nondet best_dtw euclidean,BC_nondet best_dtw dtw
0,0.6000000238418579,0.1944562792778015,0.07846486568450928,0.009265143424272537,0.08312535285949707,0.09142041206359863,0.024148844182491302,0.9272037148475647,-32.61686706542969,0.06644153594970703,0.11901772022247314,0.029486000537872314,0.8756012916564941,-32.80519485473633,0.18255943059921265,0.10359680652618408,0.02913285605609417,0.3147909939289093,-33.87497329711914
1,0.6000000238418579,0.19360339641571045,0.05799585580825806,0.007233165670186281,0.08896952867507935,0.08381617069244385,0.02510141022503376,0.9641444683074951,-32.56443786621094,0.10044556856155396,0.08223491907119751,0.023969421163201332,0.4599696397781372,-33.632415771484375,0.18243777751922607,0.09503626823425293,0.023391688242554665,0.4838384687900543,-33.7525749206543
2,0.6000000238418579,0.19104474782943726,0.05714285373687744,0.006673888303339481,0.07810992002487183,0.10534626245498657,0.024732010439038277,0.9730243682861328,-32.49064636230469,0.11869460344314575,0.08376622200012207,0.023752927780151367,0.36849114298820496,-33.76130676269531,0.1793750524520874,0.122500479221344,0.026263730600476265,0.18316882848739624,-33.93077850341797
3,0.6000000238418579,0.187633216381073,0.12281453609466553,0.009358352050185204,0.0726202130317688,0.07940202951431274,0.026157941669225693,0.9551978707313538,-32.49494552612305,0.12264281511306763,0.08617287874221802,0.021556146442890167,0.4494539499282837,-33.68693161010742,0.15208089351654053,0.11748719215393066,0.025067564100027084,0.38306477665901184,-33.80144500732422
4,0.6000000238418579,0.19360339641571045,0.08955228328704834,0.007857662625610828,0.07030141353607178,0.07858067750930786,0.023141849786043167,1.0442067384719849,-32.21357345581055,0.10052591562271118,0.08098703622817993,0.025631405413150787,0.7341923713684082,-33.0820198059082,0.1813981533050537,0.10420191287994385,0.02807331457734108,0.26706814765930176,-33.89522171020508
5,0.6000000238418579,0.1944562792778015,0.05799579620361328,0.006375616416335106,0.08451825380325317,0.0991973876953125,0.02677200920879841,0.9338094592094421,-32.554405212402344,0.12179416418075562,0.06895303726196289,0.021518271416425705,0.5680111050605774,-33.46215057373047,0.1878814697265625,0.10347902774810791,0.029554905369877815,0.255210816860199,-33.91410446166992
6,0.6000000238418579,0.1944562792778015,0.06993603706359863,0.006804380100220442,0.059015870094299316,0.08069837093353271,0.021187303587794304,0.9407814741134644,-32.62257385253906,0.089377760887146,0.08483779430389404,0.024119745939970016,0.7320147752761841,-33.08736038208008,0.18159961700439453,0.08574706315994263,0.02700980380177498,0.22448761761188507,-33.92151641845703
7,0.6000000238418579,0.1944562792778015,0.051172614097595215,0.007321696728467941,0.07846421003341675,0.09727329015731812,0.022281264886260033,1.0456913709640503,-32.221290588378906,0.09851539134979248,0.09940695762634277,0.023032184690237045,0.6017576456069946,-33.38175964355469,0.17757022380828857,0.08334493637084961,0.025411678478121758,0.19675280153751373,-33.931026458740234
8,0.6000000238418579,0.19360339641571045,0.14243054389953613,0.010542132891714573,0.07993251085281372,0.08348602056503296,0.02456013485789299,1.0146193504333496,-32.40825653076172,0.08835524320602417,0.08301293849945068,0.024520739912986755,0.7810656428337097,-33.004798889160156,0.11920559406280518,0.10630655288696289,0.02496040239930153,0.41586998105049133,-33.702964782714844
9,0.6000000238418579,0.19360339641571045,0.04179108142852783,0.007289074826985598,0.08149027824401855,0.09518665075302124,0.0243704691529274,1.0566326379776,-32.18708801269531,0.14006203413009644,0.08215659856796265,0.02168692648410797,0.23057320713996887,-33.891746520996094,0.18184858560562134,0.08266624808311462,0.02729562297463417,0.29175883531570435,-33.890445709228516
10,0.8999999761581421,0.11428564786911011,0.08614075183868408,0.0114882318302989,0.0766492486000061,0.09664595127105713,0.02705303765833378,0.5013579726219177,-33.5994758605957,0.07558584213256836,0.12121933698654175,0.02625058777630329,0.49113065004348755,-33.6567268371582,0.07943737506866455,0.1161876916885376,0.03067709133028984,0.5896804332733154,-33.59151077270508
11,0.8999999761581421,0.11428564786911011,0.049466848373413086,0.008114000782370567,0.06813615560531616,0.09005194902420044,0.02905789203941822,0.4965713918209076,-33.60042190551758,0.061137259006500244,0.13632681965827942,0.03004891239106655,0.630129337310791,-33.5451774597168,0.07009744644165039,0.10830390453338623,0.031505271792411804,0.6067869067192078,-33.553070068359375
