,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,436.79990114931473,410.55956111371046,231.84181939705175,146.2288539882172,74.16035399478261,
PR,3650435.8279006532,2628575002.648563,274732840226.88153,2539737338501.464,4.971697185169825,
RF,39.41718712315598,1.8968370440212194e+30,161.83824919411728,6417966616129.029,3064.0023026870176,
BC_det_best_loss,623.9167017664057,5344.583244417706,248966.95140379466,1208912105515.8936,4.144011867127468e+30,
BC_det_best_eucl,10327657.504362248,5202.865387109324,555425.4191989597,1194970600945.1633,2385751797.014889,
BC_det_best_dtw,10327657.504362248,5202.865387109324,555425.4191989597,1194970600945.1633,2385751797.014889,
BC_nondet_best_loss,9.80098480386288,104.51150266826251,4.310567096552955,3.7974613148963883,5.1081808167364855,
BC_nondet_best_eucl,10.852900320769889,137.3899875850155,6.732908277090789,3.2190660813872034,13.00593246778476,
BC_nondet_best_dtw,9.856765726559862,95.69768901196818,5.504674234199932,2.87938582329748,10.828182060420751,
GAIL_det_ppo_best_loss,2908139111825.859,3744877900743.1143,1957852973.7066543,1529213947.5982924,386517612.7285653,
GAIL_det_ppo_best_eucl,37710975.621427245,90245428.53960952,1025192834.7415154,4075419939.048946,3644007410.958261,
GAIL_det_ppo_best_dtw,10255920039229.996,2019397.1752265724,5323430148208.332,669026683.9825662,58206280656.057915,
GAIL_nondet_ppo_best_loss,60.94594192204786,32.346813563078264,30.026924726236118,22.649655953382187,12.911920403983078,
GAIL_nondet_ppo_best_eucl,5267.615713857749,2503.2905173480053,10845.597426193446,20709.86495705821,27754.08522395793,
GAIL_nondet_ppo_best_dtw,7154.269112828302,749.6722370729221,4994.604887374793,13030.603367534079,35646.46694705747,
BCxGAIL_det_ppo_best_loss,1734904.5963988765,4637099.007445879,7574.949919822239,1.7181296834191825e+30,18036141.86591438,
BCxGAIL_det_ppo_best_eucl,2886432.078653688,929665.4489884694,133899827890.76703,18518405.67160272,1849018716.4555583,
BCxGAIL_det_ppo_best_dtw,585942.6903422356,2.5188609434657028e+29,432359699.6945926,1452440938468.2007,1717072936.9074552,
BCxGAIL_nondet_ppo_best_loss,9.16018346027157,59.35878909172607,24.299475511149886,8.492346063150833,16.70438963287429,
BCxGAIL_nondet_ppo_best_eucl,7.523675407884465,210.9211073291329,6.716006401976696,13.929482305324457,9.396839257765722,
BCxGAIL_nondet_ppo_best_dtw,4.285970460564521,227.26479000964622,7.431271627191498,7.659904462611127,11.850064402320845,
