,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.31920331716537476,0.5535910129547119,0.17305132746696472,0.3324986398220062,0.7883704900741577,0.2452588528394699,0.3464476764202118,0.701684832572937,0.19689063727855682
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.46815505623817444,0.6703366041183472,0.18704929947853088,0.3363186717033386,0.8797911405563354,0.23677632212638855,0.3117097020149231,0.48631006479263306,0.16066651046276093
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.430324524641037,0.48266130685806274,0.17642603814601898,0.32118770480155945,0.6996138691902161,0.2653530538082123,0.38112780451774597,0.6641630530357361,0.15167292952537537
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.44199255108833313,0.675091028213501,0.21489250659942627,0.3555913269519806,0.8235578536987305,0.31012681126594543,0.3429916799068451,0.6774580478668213,0.19889730215072632
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.3963429033756256,0.5135354995727539,0.185777947306633,0.35445088148117065,0.7664605379104614,0.25941380858421326,0.38069188594818115,0.6045416593551636,0.17430564761161804
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.37663552165031433,0.45103543996810913,0.16014564037322998,0.3088034987449646,0.637011706829071,0.23069702088832855,0.42198672890663147,0.7058620452880859,0.21356871724128723
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.3183244466781616,0.5197932720184326,0.1631724089384079,0.3596517741680145,0.7476460933685303,0.20962072908878326,0.319472998380661,0.7483123540878296,0.17889074981212616
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.3758305013179779,0.35323232412338257,0.10721103847026825,0.35804125666618347,0.7992970943450928,0.25465521216392517,0.37856677174568176,0.6078120470046997,0.1772821843624115
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.40464046597480774,0.5593253374099731,0.17030535638332367,0.4401896893978119,0.937411904335022,0.24893705546855927,0.33307263255119324,0.6244615912437439,0.17009414732456207
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.31140387058258057,0.550714910030365,0.1737062782049179,0.38739147782325745,0.667890727519989,0.2288309782743454,0.4168931245803833,0.5691699981689453,0.14828188717365265
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.6889352798461914,0.8709020614624023,0.18899062275886536,0.5285711884498596,1.1485767364501953,0.3319201171398163,0.6075813174247742,0.8083841800689697,0.2114722579717636
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.6476060152053833,0.7437673807144165,0.23869547247886658,0.5166147947311401,1.2144004106521606,0.35781705379486084,0.6901763677597046,0.9120683073997498,0.2646994888782501
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.5291835069656372,0.8593449592590332,0.25582823157310486,0.5995948314666748,1.311727523803711,0.32013368606567383,0.5665081739425659,1.0307687520980835,0.19238579273223877
