,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,0.3353199064731598,0.6504395008087158,0.1611560434103012,2.6773056983947754,-12.221474647521973,0.2655894458293915,0.3341723680496216,0.10875225812196732,2.4069910049438477,-12.491434097290039,0.31101226806640625,0.5264212489128113,0.15059435367584229,2.34566068649292,-12.282272338867188
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.34661248326301575,0.4922918677330017,0.12689851224422455,2.6281681060791016,-13.03797721862793,0.30302804708480835,0.555217444896698,0.1316096931695938,2.0935535430908203,-13.312981605529785,0.2846066355705261,0.5885807275772095,0.13341429829597473,2.3070321083068848,-13.245735168457031
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,0.3704172372817993,0.6405520439147949,0.1462228000164032,2.0833585262298584,-13.025930404663086,0.2658321261405945,0.5722928643226624,0.11531803756952286,1.8664711713790894,-13.224806785583496,0.2483891248703003,0.45985910296440125,0.12421075254678726,2.0703601837158203,-13.495861053466797
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.3195924162864685,0.4336516261100769,0.11789215356111526,2.1205155849456787,-12.579875946044922,0.33795028924942017,0.7154684066772461,0.15546543896198273,1.6951035261154175,-12.52344036102295,0.27659937739372253,0.5809865593910217,0.15377548336982727,1.8820538520812988,-12.545711517333984
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.3117642104625702,0.44557276368141174,0.1413496881723404,2.142399311065674,-12.025364875793457,0.31044960021972656,0.39521896839141846,0.1295759379863739,2.060668706893921,-11.841451644897461,0.31713804602622986,0.44084838032722473,0.1305263638496399,2.1561696529388428,-12.258840560913086
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.34911471605300903,0.4878827929496765,0.13179466128349304,2.170705795288086,-12.990103721618652,0.3099813163280487,0.5545469522476196,0.18085502088069916,1.9143962860107422,-13.161757469177246,0.33387547731399536,0.4351937174797058,0.13857907056808472,2.124821424484253,-13.398510932922363
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,0.2962035536766052,0.4560718238353729,0.14377166330814362,1.8851991891860962,-13.692912101745605,0.31592491269111633,0.4831122159957886,0.15049785375595093,1.2476123571395874,-13.93388557434082,0.2870597541332245,0.52452152967453,0.14269037544727325,2.1204423904418945,-13.906661033630371
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.3817393183708191,0.6043174266815186,0.16618399322032928,2.299093723297119,-13.416218757629395,0.2878243625164032,0.45623576641082764,0.11917705833911896,1.7063696384429932,-14.043069839477539,0.3218713700771332,0.4953558146953583,0.18741817772388458,1.2606136798858643,-13.909942626953125
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,0.33908143639564514,0.5546197891235352,0.15685909986495972,1.9101450443267822,-12.817827224731445,0.2683313190937042,0.5577559471130371,0.13377216458320618,2.207343101501465,-12.973030090332031,0.2930567264556885,0.5301485061645508,0.17016400396823883,2.0899927616119385,-13.32810115814209
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.29009073972702026,0.5279668569564819,0.14618170261383057,1.4958441257476807,-13.81003475189209,0.2820447087287903,0.3795371651649475,0.12139706313610077,1.208279013633728,-13.788124084472656,0.37485185265541077,0.461038202047348,0.12698112428188324,1.8209400177001953,-13.70528793334961
