,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,0.18237323551390522,0.060040775945961355,0.02109257987731308,2.353859333652717,-12.10926939485847
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.2687193628720479,0.0609573934282831,0.021306566387864285,2.1910320116883866,-12.989865852658864
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,0.1832253691131034,0.05838862341309059,0.01944168610805123,1.6916325471974627,-14.056275526220475
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.1767581842416428,0.061245221491142976,0.020539231432984438,1.9444035967463793,-12.627063380007355
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.334654879053374,0.058673229225659596,0.020670186437194763,2.231841847910295,-11.826621372544823
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.18536487395232412,0.07211355794815533,0.01990559557450935,1.7076962915281924,-13.436325315730894
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,0.1831644829666616,0.11457088073874494,0.023253378429824736,1.3352985932262982,-14.42655534812905
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.18310467049869583,0.06203195888501356,0.02019607272320903,1.6753974288243867,-13.801300131755362
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,0.28253300385543806,0.062255890034829564,0.02251492770778169,1.9206595444156669,-13.537414287458155
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.20949668644655764,0.06150794329027515,0.020415837770576654,2.1014295961035545,-14.000360285583419
10,20.0,0.5517241358757019,0.6666666865348816,0.16726118326187134,0.3686235529812001,0.1497585528256829,0.04326244548960914,3.472885017576672,-9.997119501627612
11,20.0,0.5287356376647949,0.459770143032074,0.14268727600574493,0.39689058196621285,0.14040036250769083,0.043438555658314254,3.4197801700188446,-8.711726031160788
12,20.0,0.5977011919021606,0.48275864124298096,0.16911084949970245,0.33447296302443985,0.13915894052846475,0.04500515065518753,3.9711968561373836,-7.747083235789704
13,20.0,0.5747126340866089,0.5747126340866089,0.15748447179794312,0.4608658560098967,0.11379058031714029,0.04460322878411365,3.266345316859535,-9.706239457974123
14,20.0,0.5747126340866089,0.4827585816383362,0.15431363880634308,0.3848611021498175,0.15167864285926358,0.044245582067331375,2.9360636852127624,-9.83594849842603
15,20.0,0.7356321811676025,0.5517241358757019,0.15563485026359558,0.37093279902782683,0.14437440744679475,0.04462575681040125,3.5369706414674744,-8.475794642344741
16,20.0,0.6206896305084229,0.6436781883239746,0.15933412313461304,0.40519079149300974,0.1851339358583311,0.046469158507381515,3.48877486990412,-7.0545689300819125
17,20.0,0.6206896305084229,0.41379314661026,0.14400845766067505,0.4019563580040122,0.2959595078980338,0.04796410338744423,3.709799074424375,-9.807251340863647
18,20.0,0.5287356376647949,0.4597700834274292,0.14268727600574493,0.33263224107195466,0.13344007217192227,0.042418959578358825,3.7953137092361735,-11.270245275808625
19,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.3394059799019977,0.13166681566480243,0.04342712585029497,3.32167747636448,-10.436994946014204
20,30.0,0.7126436233520508,0.5287356972694397,0.1411018669605255,0.6444358952229585,0.24892523125315824,0.07032484541521113,4.533509964309745,-8.252793721950523
21,30.0,0.8505747318267822,0.5747126340866089,0.1643546223640442,0.5482145106634236,0.2341483921263784,0.06329634610895447,5.2235312749566,-4.0944767093219845
22,30.0,0.8275861740112305,0.9425287246704102,0.15457789599895477,0.5524200091793633,0.22524779676577694,0.06626288876717429,4.556664256810945,-2.705985237944284
23,30.0,0.8045977354049683,0.689655065536499,0.17175321280956268,0.7291178916813204,0.2856295458442202,0.06720368954018272,3.625769358811161,-8.386236405233184
24,30.0,0.7816091775894165,0.689655065536499,0.1236623004078865,0.5850505189610964,0.21396111685227293,0.06916692624277769,5.010245082893426,-6.369930227832495
