,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,0.40920254588127136,0.5452598333358765,0.15158261358737946,2.567051410675049,-12.640999794006348,0.2774690091609955,0.39430561661720276,0.11226261407136917,2.696593999862671,-12.56057071685791,0.2789214253425598,0.36525678634643555,0.12492303550243378,3.0723748207092285,-12.546896934509277
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.32942792773246765,0.41572147607803345,0.1434134840965271,1.1731712818145752,-13.072431564331055,0.28943970799446106,0.5546029806137085,0.13650478422641754,1.9844958782196045,-13.267529487609863,0.287893682718277,0.6567868590354919,0.1933738887310028,1.4251017570495605,-12.932753562927246
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,0.32807525992393494,0.5610210299491882,0.15187157690525055,1.7426944971084595,-13.209611892700195,0.31653690338134766,0.31669262051582336,0.12439097464084625,1.7393587827682495,-13.33691120147705,0.3182654082775116,0.38282710313796997,0.12489053606987,1.8073303699493408,-13.33925724029541
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.3312968611717224,0.5088328123092651,0.14965742826461792,1.8269779682159424,-12.601812362670898,0.3669772148132324,0.5962015390396118,0.16510406136512756,1.2775181531906128,-12.755499839782715,0.2976415455341339,0.45278263092041016,0.14669780433177948,1.3875880241394043,-12.873766899108887
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.3372030556201935,0.4898506999015808,0.13759900629520416,2.121065139770508,-12.158110618591309,0.3249427080154419,0.3848283886909485,0.11375259608030319,1.9831637144088745,-12.496092796325684,0.29137036204338074,0.48134082555770874,0.12543168663978577,1.6374977827072144,-12.535933494567871
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.3465961217880249,0.4970186650753021,0.12319047749042511,1.186315655708313,-13.252450942993164,0.3245297968387604,0.5028077363967896,0.13219138979911804,2.318103790283203,-13.246872901916504,0.3282601237297058,0.6143711805343628,0.14925473928451538,1.2982038259506226,-13.515254974365234
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,0.36175596714019775,0.42479658126831055,0.1301727145910263,1.8704057931900024,-12.93232536315918,0.41092023253440857,0.38399946689605713,0.14018484950065613,1.6327890157699585,-13.540934562683105,0.29688599705696106,0.549857497215271,0.15113498270511627,1.3507007360458374,-13.982438087463379
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.34009072184562683,0.5341529846191406,0.13268814980983734,1.8937046527862549,-13.669647216796875,0.35371696949005127,0.47159653902053833,0.134817436337471,2.066793918609619,-13.38623046875,0.31155771017074585,0.3629209101200104,0.12716543674468994,2.146695375442505,-13.481245994567871
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,0.4421047270298004,0.6683482527732849,0.17047078907489777,1.9210649728775024,-12.734272003173828,0.2890619933605194,0.34774601459503174,0.1238633543252945,2.035219430923462,-13.41047477722168,0.304792195558548,0.3722721040248871,0.11590904742479324,1.716747522354126,-13.245338439941406
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.3720267415046692,0.5418164134025574,0.15961815416812897,1.8476717472076416,-13.554485321044922,0.2734055817127228,0.3872246742248535,0.1342284232378006,1.7684588432312012,-13.5414400100708,0.28956639766693115,0.5797185897827148,0.14051999151706696,1.720726728439331,-13.355131149291992
10,20.0,0.5517241358757019,0.6666666865348816,0.16726118326187134,0.5096367597579956,0.7831497192382812,0.1636372059583664,4.071445941925049,-9.652984619140625,0.5471358895301819,0.8153493404388428,0.19436676800251007,4.392708778381348,-9.865435600280762,0.5055750012397766,0.4563690721988678,0.14813949167728424,4.025941371917725,-10.532695770263672
11,20.0,0.5287356376647949,0.459770143032074,0.14268727600574493,0.5857137441635132,0.7934965491294861,0.1967734843492508,4.675762176513672,-9.101902961730957,0.5493626594543457,0.6595752835273743,0.1848953515291214,3.4838693141937256,-10.461037635803223,0.4696428179740906,0.4761928915977478,0.1507578045129776,3.78016996383667,-9.743701934814453
12,20.0,0.5977011919021606,0.48275864124298096,0.16911084949970245,0.5355167388916016,0.6862533092498779,0.20013567805290222,4.675004959106445,-9.086421012878418,0.4804401397705078,0.8051205277442932,0.17477402091026306,3.2363979816436768,-9.98556137084961,0.5171095132827759,0.7328609228134155,0.18042586743831635,4.12653923034668,-7.939291477203369
13,20.0,0.5747126340866089,0.5747126340866089,0.15748447179794312,0.564523458480835,0.8227919340133667,0.19631768763065338,3.1878955364227295,-9.433479309082031,0.562311053276062,0.6813151240348816,0.22911131381988525,4.399079322814941,-7.927250862121582,0.522129237651825,0.7406234741210938,0.2126130908727646,4.1203765869140625,-8.918190002441406
14,20.0,0.5747126340866089,0.4827585816383362,0.15431363880634308,0.5533114671707153,0.8873416185379028,0.23830220103263855,3.568765878677368,-10.495588302612305,0.520992636680603,0.49393847584724426,0.14388571679592133,2.0809950828552246,-11.225930213928223,0.5571620464324951,0.5732123851776123,0.15893292427062988,3.0955522060394287,-11.173200607299805
