,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,0.6000000238418579,0.1944562792778015,0.07846486568450928,0.009265143424272537,0.20130963942104563,0.007333639918570611,0.00013968665038967758,0.14986098906461043,-33.95372795768027
1,0.6000000238418579,0.19360339641571045,0.05799585580825806,0.007233165670186281,0.2013140942270204,0.004026072446066564,8.25756810518637e-05,0.12249307357118366,-33.96376003908243
2,0.6000000238418579,0.19104474782943726,0.05714285373687744,0.006673888303339481,0.20131015273144248,0.004702810398683255,8.3107978986769e-05,0.10152043284879765,-33.97141082651464
3,0.6000000238418579,0.187633216381073,0.12281453609466553,0.009358352050185204,0.20131778093754837,0.0037361443848453746,0.0001009596399251005,0.1759913000471693,-33.93964649165621
4,0.6000000238418579,0.19360339641571045,0.08955228328704834,0.007857662625610828,0.2013083547833836,0.01923052351497745,0.00037599567115003047,0.12013989133737656,-33.96283637976105
5,0.6000000238418579,0.1944562792778015,0.05799579620361328,0.006375616416335106,0.20131704563694575,0.003441400877477463,8.545588949331074e-05,0.1326227405492522,-33.96229133911944
6,0.6000000238418579,0.1944562792778015,0.06993603706359863,0.006804380100220442,0.20131153800442325,0.005469787978526597,0.00011411236879481391,0.10623612204070111,-33.96972097801516
7,0.6000000238418579,0.1944562792778015,0.051172614097595215,0.007321696728467941,0.20131697233545287,0.0065479324941861705,0.00012483981262743118,0.0849816830870148,-33.97419857820415
8,0.6000000238418579,0.19360339641571045,0.14243054389953613,0.010542132891714573,0.20131179036245817,0.0286311444882017,0.0006369861379405821,0.12019257819480374,-33.963207414182556
9,0.6000000238418579,0.19360339641571045,0.04179108142852783,0.007289074826985598,0.2013164455684282,0.009790090830222198,0.00017011974787402333,0.11174211425115453,-33.966021955879064
10,0.8999999761581421,0.11428564786911011,0.08614075183868408,0.0114882318302989,0.14094684652777323,0.010700663486758799,0.0001776861098381585,0.3268901712478781,-33.84840243666062
11,0.8999999761581421,0.11428564786911011,0.049466848373413086,0.008114000782370567,0.14094762807196082,0.009421845384579797,0.00018314499902996985,0.3505268084601177,-33.840710629813586
12,0.8999999761581421,0.11769717931747437,0.17569303512573242,0.01288172509521246,0.14094694010986109,0.01924108300630678,0.0003039168962800587,0.3328366519728989,-33.81263864924514
13,0.8999999761581421,0.11769717931747437,0.11599141359329224,0.010434948839247227,0.14094656774277814,0.003469346750662794,7.192007359055084e-05,0.3060247069448979,-33.8477585341571
14,0.8999999761581421,0.11428564786911011,0.14328348636627197,0.010896323248744011,0.14094689141787375,0.0026374030414189065,4.756364112364477e-05,0.35077405715928606,-33.82079876034452
15,0.8999999761581421,0.1194029450416565,0.08187621831893921,0.012126724235713482,0.14094696013906605,0.02236662729565353,0.0003021654604472064,0.3610543622734821,-33.82493796471191
16,0.8999999761581421,0.11769717931747437,0.09637516736984253,0.010952265001833439,0.1409477645181929,0.007381201270874271,0.00013786447132041983,0.3489563203083318,-33.84150738830954
17,0.8999999761581421,0.11599141359329224,0.04264390468597412,0.00753609137609601,0.14094677373559739,0.010610599652764563,0.0001730405337048752,0.33141245699133043,-33.84470583386865
