,controller config,fot safety,fot comfort,fot mean comfort,GAIL_nondet_ppo best_loss safety,GAIL_nondet_ppo best_loss comfort,GAIL_nondet_ppo best_loss mean comfort,GAIL_nondet_ppo best_eucl safety,GAIL_nondet_ppo best_eucl comfort,GAIL_nondet_ppo best_eucl mean comfort,GAIL_nondet_ppo best_dtw safety,GAIL_nondet_ppo best_dtw comfort,GAIL_nondet_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.9014943838119507,4.318103313446045,1.4983834028244019,0.22053608298301697,0.20776265859603882,0.06406126171350479,0.313978910446167,0.21546761691570282,0.07343079894781113
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.292898416519165,5.070016860961914,1.6486150026321411,0.2184288203716278,0.1838216483592987,0.05412829667329788,0.2973519265651703,0.1941511332988739,0.07726987451314926
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.2249562740325928,6.152661323547363,1.7194972038269043,0.2912219166755676,0.1540198177099228,0.05247531458735466,0.30651265382766724,0.19957023859024048,0.0792764350771904
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,1.0859460830688477,3.102532386779785,1.0539963245391846,0.2594098746776581,0.2576541304588318,0.06237008795142174,0.30213767290115356,0.1758994162082672,0.07352198660373688
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.1201670169830322,5.422171592712402,1.6587170362472534,0.21869128942489624,0.1360921859741211,0.049399182200431824,0.329193115234375,0.2053503394126892,0.06827367842197418
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.9865208864212036,4.70412015914917,1.5579055547714233,0.2175559401512146,0.21721096336841583,0.06818801164627075,0.30187976360321045,0.24396462738513947,0.07426223158836365
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.2285743951797485,5.083946228027344,1.6443299055099487,0.20886582136154175,0.21173317730426788,0.05563153326511383,0.30231720209121704,0.1687142252922058,0.061319027096033096
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,1.3047642707824707,3.7747397422790527,1.3074548244476318,0.19711223244667053,0.15749773383140564,0.04899405315518379,0.29806119203567505,0.2626512050628662,0.07345255464315414
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.5217231512069702,5.127533912658691,1.4704196453094482,0.21223416924476624,0.1841840296983719,0.05560644716024399,0.30991849303245544,0.21920031309127808,0.07108865678310394
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.1955232620239258,4.681493282318115,1.3943169116973877,0.21571961045265198,0.17301605641841888,0.05972447991371155,0.30425000190734863,0.2201615571975708,0.058455269783735275
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,1.2245055437088013,4.4575114250183105,1.4998526573181152,0.6011639833450317,0.3010258674621582,0.09309770911931992,0.563385009765625,0.2499609738588333,0.08977308869361877
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,1.0573387145996094,5.365354537963867,1.505505084991455,0.4303629696369171,0.2950252890586853,0.08928021043539047,0.4879602789878845,0.2464449256658554,0.09450498968362808
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,1.0750997066497803,5.469170570373535,1.5887107849121094,0.5372083187103271,0.3373308479785919,0.08589037507772446,0.5081760883331299,0.25444912910461426,0.07688017189502716
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,1.374731183052063,5.244938850402832,1.5790963172912598,0.45291897654533386,0.30287638306617737,0.10249431431293488,0.48708993196487427,0.2681412696838379,0.08990398794412613
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,1.3850719928741455,4.54499626159668,1.3330341577529907,0.4216632544994354,0.33992552757263184,0.10138655453920364,0.4749346673488617,0.26166483759880066,0.09167513251304626
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,1.278136968612671,5.862557411193848,1.6398441791534424,0.48242810368537903,0.31374531984329224,0.09632211178541183,0.5136237144470215,0.3343827426433563,0.10236523300409317
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,1.1866204738616943,6.439387798309326,1.2835183143615723,0.4483198821544647,0.32662278413772583,0.09431497752666473,0.5022183656692505,0.24412333965301514,0.0912865623831749
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.9574854373931885,5.00959587097168,1.309387445449829,0.4289880096912384,0.31764912605285645,0.09666579961776733,0.47553226351737976,0.3170230984687805,0.08464055508375168
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,1.675878882408142,6.4427103996276855,1.587357997894287,0.4242083728313446,0.3206877112388611,0.08783379197120667,0.48796072602272034,0.2166026383638382,0.07581377774477005
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,1.4091525077819824,5.809321880340576,1.464457631111145,0.4113384783267975,0.28904592990875244,0.09484650939702988,0.4876385033130646,0.28419819474220276,0.08053584396839142
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,1.2369166612625122,2.947307586669922,1.1556203365325928,0.6931023597717285,0.38026198744773865,0.12853480875492096,0.6558166742324829,0.2999272346496582,0.09959584474563599
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,1.3755176067352295,4.470884323120117,1.4227032661437988,0.6249823570251465,0.36132049560546875,0.1338651329278946,0.6051098108291626,0.2625610828399658,0.10277915000915527
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,1.399425745010376,5.131940841674805,1.8283947706222534,0.5733184814453125,0.3579385280609131,0.1304812878370285,0.6073551177978516,0.27312561869621277,0.09260264039039612
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,1.5007741451263428,4.0212626457214355,1.5460803508758545,0.5606008768081665,0.3593257665634155,0.1267843395471573,0.6065614223480225,0.23133203387260437,0.08771791309118271
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,1.2604113817214966,4.6944074630737305,1.2446463108062744,0.6942075490951538,0.383882999420166,0.1414228230714798,0.6659339666366577,0.2319178730249405,0.08908838778734207
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,1.149556279182434,3.938905954360962,1.3378088474273682,0.6157190799713135,0.37275493144989014,0.13328801095485687,0.6094880104064941,0.3040682077407837,0.09854930639266968
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,1.2161355018615723,4.813390254974365,1.8066052198410034,0.5606768131256104,0.35180434584617615,0.12875480949878693,0.6028779745101929,0.27031514048576355,0.09649825096130371
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,1.5317962169647217,4.680438995361328,1.4580026865005493,0.5620533227920532,0.3578760027885437,0.12036662548780441,0.6094615459442139,0.30906790494918823,0.09075549244880676
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.9868168830871582,4.371285915374756,1.3537349700927734,0.5829238891601562,0.3497719168663025,0.12200701981782913,0.6049619913101196,0.26912713050842285,0.09916098415851593
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,1.4290344715118408,4.661816596984863,1.439262866973877,0.7372913360595703,0.35500645637512207,0.12263240665197372,0.705127477645874,0.2771795988082886,0.09983314573764801
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,1.1632925271987915,5.496358871459961,1.3537111282348633,0.6525598764419556,0.49402421712875366,0.1563117355108261,0.6683539152145386,0.30597540736198425,0.11279375851154327
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,1.1431686878204346,4.90053653717041,1.5080302953720093,0.7346950769424438,0.5269497632980347,0.15250131487846375,0.7243766784667969,0.32573217153549194,0.11547781527042389
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,1.1521215438842773,4.889501571655273,1.6620391607284546,0.7373000383377075,0.4707576036453247,0.15460148453712463,0.7177350521087646,0.28405848145484924,0.1067669540643692
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,1.2339725494384766,4.573154449462891,1.603091835975647,0.6708105802536011,0.6657127141952515,0.15654653310775757,0.6754922866821289,0.4365790784358978,0.1203044131398201
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,1.3543165922164917,4.450345993041992,1.6850738525390625,0.7463278770446777,0.47077980637550354,0.1478322297334671,0.7195371389389038,0.285650372505188,0.109675832092762
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,1.3881574869155884,4.562015533447266,1.0372720956802368,0.6944080591201782,0.4644024968147278,0.1452246606349945,0.6713695526123047,0.29556798934936523,0.11206366121768951
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,1.2903051376342773,4.040316104888916,1.5366761684417725,0.7317240238189697,0.5022220015525818,0.15574735403060913,0.7216821908950806,0.35797473788261414,0.11683947592973709
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,1.1866533756256104,4.375655174255371,1.3561245203018188,0.702837347984314,0.4746664762496948,0.14090083539485931,0.6861414909362793,0.28472813963890076,0.11421975493431091
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,1.1815073490142822,3.848221778869629,1.1263397932052612,0.6411150693893433,0.5209774971008301,0.15446822345256805,0.6690582036972046,0.36105722188949585,0.11809434741735458
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,1.0851728916168213,5.457092761993408,1.3116048574447632,0.767963171005249,0.4666149616241455,0.13142164051532745,0.7444318532943726,0.29873964190483093,0.11275135725736618
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,1.3178437948226929,4.425107002258301,1.434475064277649,0.7025845050811768,0.6691550016403198,0.11311947554349899,0.7121638059616089,0.37931644916534424,0.14961470663547516
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,1.2439353466033936,5.195209503173828,1.4036142826080322,0.7078288793563843,0.6642729043960571,0.0965246632695198,0.712826132774353,0.3790735900402069,0.13898146152496338
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,1.2754065990447998,3.896512508392334,1.5063494443893433,0.7023152112960815,0.6654773950576782,0.11941517144441605,0.7117397785186768,0.38267385959625244,0.1431630700826645
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,1.5448651313781738,5.843804836273193,1.6768074035644531,0.7668341398239136,0.6750577688217163,0.09632055461406708,0.7496979236602783,0.38588815927505493,0.14037346839904785
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,1.2967901229858398,3.690800666809082,1.2250823974609375,0.7009320259094238,0.6783467531204224,0.11390181630849838,0.7138354778289795,0.39087218046188354,0.1464838981628418
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,1.381901741027832,4.50119686126709,1.4733942747116089,0.7054204940795898,0.6672418713569641,0.11364378035068512,0.7127716541290283,0.3970293402671814,0.14329050481319427
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,0.950214147567749,3.7976298332214355,1.0664724111557007,0.7745524644851685,0.6777553558349609,0.11113741248846054,0.7528053522109985,0.37892794609069824,0.13981729745864868
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,1.7820998430252075,6.534612655639648,1.7207285165786743,0.6991105079650879,0.5620158314704895,0.09088876843452454,0.7183212041854858,0.43425890803337097,0.15408948063850403
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,1.0905156135559082,4.463586807250977,1.588335633277893,0.6989257335662842,0.6615514755249023,0.11371064186096191,0.714410662651062,0.36664441227912903,0.1433316171169281
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,1.1447185277938843,4.698589324951172,1.3995903730392456,0.730689525604248,0.25983142852783203,0.07553911954164505,0.7112880945205688,0.37743625044822693,0.14185012876987457
50,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,1.0211162567138672,4.398128509521484,1.4577103853225708,0.21996906399726868,0.1791130006313324,0.0508543960750103,0.32589954137802124,0.2664269208908081,0.07358406484127045
51,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.0420128107070923,4.120075225830078,1.6538081169128418,0.20671549439430237,0.15551483631134033,0.04906725138425827,0.2935567796230316,0.24401600658893585,0.06699168682098389
52,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.2161692380905151,5.7489728927612305,1.3578442335128784,0.29317760467529297,0.24379710853099823,0.06753590703010559,0.29775649309158325,0.30582621693611145,0.07111485302448273
53,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.958284854888916,3.9863533973693848,1.2449686527252197,0.2761135399341583,0.18588024377822876,0.047849420458078384,0.31137245893478394,0.23922404646873474,0.0739995688199997
54,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.183740496635437,3.9597012996673584,1.4078577756881714,0.20674726366996765,0.19076567888259888,0.051152125000953674,0.31405818462371826,0.25344598293304443,0.06208207085728645
55,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,1.2139980792999268,4.095976829528809,1.6185688972473145,0.20922139286994934,0.1652228832244873,0.06032731756567955,0.3298835754394531,0.2864190936088562,0.08970092982053757
56,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.1840893030166626,4.9564642906188965,1.2085514068603516,0.21522817015647888,0.16028276085853577,0.04639160633087158,0.31827622652053833,0.3134928345680237,0.09019491076469421
57,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.9463831186294556,3.132727861404419,1.3436492681503296,0.2270052433013916,0.15470297634601593,0.0570223294198513,0.3254849910736084,0.2535201609134674,0.07488735765218735
58,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.2826318740844727,5.021579265594482,1.4086179733276367,0.22326162457466125,0.1533917784690857,0.04904664307832718,0.30917221307754517,0.2643301486968994,0.07602962106466293
59,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.1693072319030762,5.06826639175415,1.3642548322677612,0.212753564119339,0.1702406406402588,0.04837270826101303,0.30990302562713623,0.21605417132377625,0.06952992081642151
60,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,1.4145452976226807,6.038425445556641,1.4773225784301758,0.6014714241027832,0.28012019395828247,0.07840490341186523,0.5579788684844971,0.29315534234046936,0.1000082716345787
61,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,1.2617920637130737,5.398686408996582,1.4427119493484497,0.42349836230278015,0.3044288158416748,0.08668189495801926,0.5073748826980591,0.2913675010204315,0.08597248047590256
62,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,1.1739732027053833,6.342081546783447,1.3692600727081299,0.5367437601089478,0.2912439703941345,0.08555977046489716,0.48953625559806824,0.29404211044311523,0.07924461364746094
63,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,1.6527080535888672,6.334582328796387,1.4942861795425415,0.43959036469459534,0.29554319381713867,0.10356459021568298,0.4722720682621002,0.27646416425704956,0.07704469561576843
