,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2725014090538025,0.14972229301929474,0.073688805103302,0.14590060710906982,0.08206212520599365,0.004716349765658379,0.2602762281894684,0.14144504070281982,0.05541400611400604
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.2677042782306671,0.1941656768321991,0.07534746825695038,0.09194770455360413,0.0682852566242218,0.0034300985280424356,0.25642630457878113,0.14120379090309143,0.056848134845495224
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.27712538838386536,0.14830829203128815,0.07321350276470184,0.14508074522018433,0.05435913801193237,0.002918342361226678,0.26628386974334717,0.1383729875087738,0.0559970922768116
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.2770480811595917,0.1488729566335678,0.07358986139297485,0.14818128943443298,0.07132226228713989,0.003636480076238513,0.2646026015281677,0.1386660784482956,0.055967967957258224
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.26766473054885864,0.14960965514183044,0.07309869676828384,0.08660289645195007,0.06528905034065247,0.0028254829812794924,0.25643491744995117,0.14114876091480255,0.05524340271949768
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.26765191555023193,0.14830829203128815,0.07255665212869644,0.09215044975280762,0.05266334116458893,0.0023153333459049463,0.2564238905906677,0.1383729875087738,0.049949485808610916
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.2676655948162079,0.14863726496696472,0.064363032579422,0.14950180053710938,0.056303754448890686,0.0022127549163997173,0.25642630457878113,0.14086304605007172,0.055792436003685
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.26764869689941406,0.14885330200195312,0.0745648443698883,0.14980459213256836,0.06513920426368713,0.003003582824021578,0.25642630457878113,0.13842616975307465,0.056978095322847366
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.26766520738601685,0.14919602870941162,0.07208313047885895,0.14416930079460144,0.05656440556049347,0.0028238908853381872,0.2564238905906677,0.13835136592388153,0.05298905074596405
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.267656534910202,0.14873062074184418,0.07029452174901962,0.13853242993354797,0.03776353597640991,0.0013300959253683686,0.25642630457878113,0.13869446516036987,0.051609981805086136
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.4645754396915436,0.33419573307037354,0.1370096504688263,0.21491578221321106,0.15142220258712769,0.06587110459804535,0.4445505440235138,0.34034615755081177,0.10889890789985657
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.4497915804386139,0.3697769045829773,0.13505420088768005,0.2149156630039215,0.12209106981754303,0.06058776378631592,0.4373683035373688,0.3517608046531677,0.10465849936008453
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.4593633711338043,0.3341536521911621,0.13687583804130554,0.2149219512939453,0.14830660820007324,0.06507306545972824,0.4395783245563507,0.34033840894699097,0.10961127281188965
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.4483772814273834,0.3441687822341919,0.13387653231620789,0.21491685509681702,0.12197284400463104,0.06402388215065002,0.43077853322029114,0.3403138220310211,0.10548554360866547
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.44986608624458313,0.33866822719573975,0.13359308242797852,0.2153085470199585,0.12183581292629242,0.05942969024181366,0.43807950615882874,0.34028398990631104,0.10322114825248718
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.4483233392238617,0.35189831256866455,0.1359890252351761,0.21492421627044678,0.1393488198518753,0.06357192993164062,0.430812269449234,0.3403085172176361,0.10652672499418259
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.45813122391700745,0.3287559151649475,0.13595649600028992,0.22826147079467773,0.12797294557094574,0.06666658818721771,0.4298918545246124,0.34024620056152344,0.09910836815834045
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.4483164846897125,0.3576068878173828,0.1364583522081375,0.21492430567741394,0.18604174256324768,0.06810537725687027,0.43094637989997864,0.3402903378009796,0.10686134546995163
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.4483179748058319,0.40882816910743713,0.1384560763835907,0.21508508920669556,0.13718490302562714,0.06149856001138687,0.4302946627140045,0.4009361267089844,0.10297591239213943
