,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.19669361160760535,0.0686974831116359,0.01971381128463224,1.7439244832454162,-12.966089322962732
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.2016036485075708,0.06949182250972082,0.019623408908834673,1.818914647352243,-13.500556887130017
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.2505367166582788,0.06676689604867489,0.01993686069902316,1.6709298152140983,-13.636740164662825
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.20058071640543204,0.06943888074124904,0.018117402503185137,1.7378015056746448,-13.677204787191926
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.2043932134201319,0.07002610368696578,0.018931290588213367,2.1624681957838594,-13.264831807524985
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.3058048757676979,0.10157337085884457,0.0216174975188934,1.8409327701709692,-13.439578273339329
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.1843506995786862,0.06654294378262068,0.018730684299072035,1.8175352859515175,-13.790002597363301
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.19481932854332734,0.06815173614940083,0.020647902605048382,1.6593986278788264,-13.640824968373504
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.18761958174327273,0.0662778906106653,0.018810413837458812,1.6341471219918493,-13.81024283600027
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.17345975382193712,0.06985381468254258,0.01788095012033752,1.791953509893915,-13.748447254937917
10,20.0,0.5287356376647949,0.3448275923728943,0.11414981633424759,0.3556035009263559,0.137344221221712,0.03816403295247479,2.2801936418457056,-10.80774382184825
11,20.0,0.5977011919021606,0.6436781883239746,0.12551195919513702,0.35439020898761836,0.1345361531875834,0.035619565000576565,3.2628155023154455,-9.039238507541073
12,20.0,0.6206896305084229,0.3908046782016754,0.14427269995212555,0.358512165187697,0.13024291063971513,0.03731246275084277,3.5763420378786885,-9.63667659637969
