,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.11069875955581665,0.0896335244178772,0.0041438136249780655,0.10299593955278397,0.12123910337686539,0.004375877324491739,0.10299593955278397,0.12123910337686539,0.004375877324491739
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.11853019893169403,0.06469975411891937,0.003950851503759623,0.11394844204187393,0.08865690231323242,0.004504353739321232,0.11394844204187393,0.08865690231323242,0.004504353739321232
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.07393930107355118,0.06357669085264206,0.005079032387584448,0.04964878410100937,0.05860818922519684,0.0015458903508260846,0.04964878410100937,0.05860818922519684,0.0015458903508260846
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.07402916252613068,0.0631345808506012,0.004515680950134993,0.05228006839752197,0.02389979362487793,0.0007685635355301201,0.05228006839752197,0.02389979362487793,0.0007685635355301201
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.11154738068580627,0.07330676168203354,0.0029514178168028593,0.10909811407327652,0.06650803983211517,0.0035349654499441385,0.10909811407327652,0.06650803983211517,0.0035349654499441385
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.12350217998027802,0.08982142060995102,0.0020380904898047447,0.11709442734718323,0.074933722615242,0.0018631884595379233,0.11709442734718323,0.074933722615242,0.0018631884595379233
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.044365882873535156,0.0646185576915741,0.002590236021205783,0.052782751619815826,0.05747947841882706,0.002626941539347172,0.052782751619815826,0.05747947841882706,0.002626941539347172
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.04422666132450104,0.05161669850349426,0.002206355333328247,0.05621222406625748,0.04592780023813248,0.001994478516280651,0.05621222406625748,0.04592780023813248,0.001994478516280651
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.10339515656232834,0.06448236852884293,0.0027667193207889795,0.09880741685628891,0.08008243888616562,0.002554918872192502,0.09880741685628891,0.08008243888616562,0.002554918872192502
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.03993348777294159,0.03537575900554657,0.0014551845379173756,0.04816886782646179,0.035230256617069244,0.0018261157674714923,0.04816886782646179,0.035230256617069244,0.0018261157674714923
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.14552539587020874,0.18163447082042694,0.060794226825237274,0.15240484476089478,0.18373030424118042,0.07011352479457855,0.15240484476089478,0.18373030424118042,0.07011352479457855
