,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,1872.722769968607,342.62885191432485,204.65914341069336,199.87914879743883,176.20756565086862,
PR,14.987402109506764,3.397696606362692,328468381357725.1,211314363527229.72,172081006653578.97,
RF,24.9705085528439,130.1330485363722,55.439450175716196,15.850820315815877,1364.803279043211,
BC_det_best_loss,23.11883263830059,55.54892687674568,117.77642134287665,31.52458868737959,90195.25443766845,
BC_det_best_eucl,347.3589739343323,165.31465754713037,908.8344304440116,1246.9472892575557,17127.887256197144,
BC_det_best_dtw,21.650217160459043,66.54704625896181,61.25749677052072,61.601032639270976,3964520.1186916134,
BC_nondet_best_loss,1.7831507528350885,3.653996752883061,4.279708574060736,2.7568271166005798,2.5489050990310935,
BC_nondet_best_eucl,2.5289789014082396,5.422537809254576,2.76334700977974,2.0619487147292217,2.585709300445916,
BC_nondet_best_dtw,1.9962450332478738,5.040970685570138,6.376391635565711,1.793992834301417,3.1938311298727773,
GAIL_det_ppo_best_loss,454.5275501181438,2973.430451633534,1095.7020517982164,2806.1490797429383,1229945.6028779894,
GAIL_det_ppo_best_eucl,111.03071831000705,748.1297351007901,638.7112636972505,1530.8489495314989,827.9400847641961,
GAIL_det_ppo_best_dtw,111.03071831000705,748.1297351007901,638.7112636972505,1530.8489495314989,827.9400847641961,
GAIL_nondet_ppo_best_loss,31.453597503173352,33.90226511106895,20.716632242363943,15.899675991116698,13.2313387266464,
GAIL_nondet_ppo_best_eucl,95.64047046738399,87.90233961040326,254.75892724022378,40.49198623248627,17.281685842340575,
GAIL_nondet_ppo_best_dtw,84.35527798423826,103.66442464134728,271.6849509361997,42.47944911266856,17.358878126534048,
BCxGAIL_det_ppo_best_loss,707.3762955630282,23218.285447357794,362555.46309154754,146.79948910078676,13325.910647519875,
BCxGAIL_det_ppo_best_eucl,560.2746396640651,597.2922396327992,6120.373870411996,515.2567005711121,1257.439649774968,
BCxGAIL_det_ppo_best_dtw,538.8368541458678,4819.4382445400515,2885.3855630672815,518.7642140424587,2724.706211406755,
BCxGAIL_nondet_ppo_best_loss,27.773291561114732,16.517558155182137,11.87750264089862,10.285449092483208,8.982098153829472,
BCxGAIL_nondet_ppo_best_eucl,3.514316705267314,0.8319501982462931,0.8602890875429074,0.9056677808803353,0.58069971203247,
BCxGAIL_nondet_ppo_best_dtw,3.9014171026361115,0.9812160219163899,0.6073840705714395,0.26886135897611085,0.22484288609997916,
