,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.22479099035263062,0.270413339138031,0.09197387099266052,0.2481553554534912,0.048950571566820145,0.0036913156509399414,0.2070022076368332,0.13713368773460388,0.06416626274585724
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.21619835495948792,0.268616259098053,0.09383783489465714,0.2094939947128296,0.04206177592277527,0.003902237396687269,0.19558671116828918,0.1521315574645996,0.06703701615333557
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.2697575092315674,0.27107977867126465,0.08642487972974777,0.15344396233558655,0.052507463842630386,0.003682217327877879,0.25889259576797485,0.16793009638786316,0.06481748074293137
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.28159099817276,0.27088814973831177,0.07725567370653152,0.10429596900939941,0.04140646755695343,0.0028906166553497314,0.23484453558921814,0.1913277804851532,0.06647036224603653
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.21504104137420654,0.271959125995636,0.09215442836284637,0.17721475660800934,0.04711628332734108,0.0016944558592513204,0.2254621386528015,0.14852765202522278,0.06584910303354263
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.228236585855484,0.3705986440181732,0.10395924746990204,0.21025992929935455,0.04283566027879715,0.004213554318994284,0.23114250600337982,0.21546564996242523,0.06860359013080597
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.26254427433013916,0.33091700077056885,0.10017687827348709,0.1406233012676239,0.08668648451566696,0.004755442030727863,0.2580207288265228,0.3132270276546478,0.06884798407554626
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.237013578414917,0.3060387372970581,0.09808236360549927,0.10117346793413162,0.0687188133597374,0.004182050935924053,0.2355879247188568,0.22374942898750305,0.06715205311775208
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.21141214668750763,0.2920123338699341,0.09723751991987228,0.2182912528514862,0.027001339942216873,0.0025159716606140137,0.21634964644908905,0.21009154617786407,0.06729383766651154
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.2114136666059494,0.2929309606552124,0.09642620384693146,0.11144857108592987,0.035169780254364014,0.0019798832945525646,0.20101435482501984,0.14898250997066498,0.06560450792312622
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.4779932498931885,0.3110523819923401,0.09846508502960205,0.2886834144592285,0.07419909536838531,0.032069213688373566,0.4811323881149292,0.5579633712768555,0.11540316045284271
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.42732909321784973,0.2895304560661316,0.09629521518945694,0.3337981104850769,0.15217185020446777,0.054816827178001404,0.4425228536128998,0.36757349967956543,0.10562510788440704
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.4271898567676544,0.5563515424728394,0.11016343533992767,0.26299911737442017,0.11102696508169174,0.03364688903093338,0.4243958592414856,0.5273761749267578,0.1243601143360138
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.46833789348602295,0.4645754396915436,0.10668893903493881,0.274864137172699,0.09963253885507584,0.031568869948387146,0.47212469577789307,0.5205897092819214,0.11356625705957413
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.42738911509513855,0.2895669937133789,0.09574957937002182,0.3207652270793915,0.152959406375885,0.05455251783132553,0.4206632971763611,0.36954265832901,0.1055283397436142
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.427405446767807,0.3447554111480713,0.10317675024271011,0.3592947721481323,0.11751902848482132,0.03421200439333916,0.4172101318836212,0.368787944316864,0.11224304139614105
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.44082286953926086,0.393817663192749,0.10295979678630829,0.25818896293640137,0.0761067196726799,0.03203900530934334,0.45128172636032104,0.46959322690963745,0.1185273602604866
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.42733219265937805,0.2894826829433441,0.09698900580406189,0.3693867325782776,0.12977641820907593,0.03465515002608299,0.41687482595443726,0.3692043423652649,0.10782051086425781
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.4274003207683563,0.2894582450389862,0.09529067575931549,0.358352929353714,0.11585529893636703,0.03443702310323715,0.4140951931476593,0.36753109097480774,0.10530002415180206
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.4274045526981354,0.3517265021800995,0.09724395722150803,0.2726841866970062,0.10137996077537537,0.03252275660634041,0.414013147354126,0.3675965666770935,0.10594455897808075
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.5676058530807495,0.7915678024291992,0.22912178933620453,0.3563095033168793,0.1275111585855484,0.04305645450949669,0.5671266913414001,0.7619941234588623,0.20681092143058777
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.5568509101867676,0.6899677515029907,0.22424811124801636,0.45717766880989075,0.1563495695590973,0.0691174566745758,0.557991623878479,0.7685404419898987,0.2262452244758606
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.5656840801239014,0.8487436175346375,0.22877155244350433,0.33918941020965576,0.17364540696144104,0.0707240030169487,0.5501024127006531,0.6766660213470459,0.21821115911006927
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.5936026573181152,0.7538930177688599,0.20943808555603027,0.3948366343975067,0.17283013463020325,0.0706346407532692,0.632325291633606,0.7578506469726562,0.215950146317482
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.6059423089027405,0.7745112180709839,0.211204394698143,0.40450453758239746,0.13674619793891907,0.04077985882759094,0.6055082082748413,0.8541473150253296,0.22952307760715485
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.5796849727630615,0.7565857172012329,0.22125472128391266,0.479864239692688,0.1564033329486847,0.06907182186841965,0.5726428031921387,0.770749568939209,0.23017321527004242
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.5622135400772095,0.7746059894561768,0.21009664237499237,0.4025581479072571,0.1563570350408554,0.07003623247146606,0.5597413778305054,0.8670743703842163,0.22197607159614563
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.6035327911376953,0.7813287973403931,0.1917414367198944,0.38145822286605835,0.15714511275291443,0.06843051314353943,0.5974993705749512,0.8679111003875732,0.22456258535385132
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.5666764974594116,0.6923682689666748,0.22811900079250336,0.39908817410469055,0.1563659906387329,0.06931844353675842,0.5594040155410767,0.7182466983795166,0.2119859755039215
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,0.565349817276001,0.7619048357009888,0.19523951411247253,0.36099690198898315,0.1726403832435608,0.04540545120835304,0.5554475784301758,0.7341182827949524,0.2260419726371765
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,0.6831220388412476,0.7542212605476379,0.236697718501091,0.46962112188339233,0.21801602840423584,0.0909460112452507,0.705782413482666,0.8538481593132019,0.22773896157741547
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,0.7337762117385864,0.7829376459121704,0.2407321333885193,0.43264657258987427,0.2194901406764984,0.0895640179514885,0.746440052986145,0.8572882413864136,0.23040394484996796
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,0.7344310283660889,0.852946937084198,0.25864237546920776,0.472271203994751,0.2174004167318344,0.090485580265522,0.7433241605758667,0.8540443181991577,0.23118950426578522
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,0.699988603591919,0.7523913383483887,0.2349003255367279,0.5186080932617188,0.219426691532135,0.09060902148485184,0.7144666910171509,0.8540508151054382,0.22363969683647156
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,0.7054308652877808,0.8188696503639221,0.23375800251960754,0.43623241782188416,0.23779486119747162,0.09353067725896835,0.7037150859832764,0.9032074213027954,0.22337853908538818
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,0.7344213724136353,0.792277455329895,0.24026362597942352,0.4403621554374695,0.21741795539855957,0.08860918879508972,0.7354536056518555,0.9061470627784729,0.2150425910949707
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,0.7553132772445679,0.8188134431838989,0.23793652653694153,0.4337061047554016,0.22559727728366852,0.089872345328331,0.755524754524231,0.904025673866272,0.21197403967380524
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,0.6747512817382812,0.888053297996521,0.25494441390037537,0.42709776759147644,0.22823575139045715,0.0906684622168541,0.6881188154220581,0.9131653308868408,0.23972316086292267
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,0.6844719648361206,0.7435239553451538,0.23269784450531006,0.4979691207408905,0.2174084186553955,0.0912519246339798,0.6880944967269897,0.8539035320281982,0.2256440371274948
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,0.7215409278869629,0.8453302383422852,0.23607748746871948,0.43891507387161255,0.2698483467102051,0.0644453838467598,0.7073279619216919,0.9043228626251221,0.22401201725006104
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,0.8004587888717651,0.7120258212089539,0.22352655231952667,0.545874834060669,0.27172261476516724,0.1113433837890625,0.8190356492996216,0.7581401467323303,0.21322263777256012
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,0.7971019744873047,0.7119581699371338,0.22989989817142487,0.4880216419696808,0.27170878648757935,0.10784158110618591,0.8181165456771851,0.7579938173294067,0.23107431828975677
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,0.8012336492538452,0.7119113206863403,0.21401940286159515,0.5749945044517517,0.27170878648757935,0.11075657606124878,0.8182108402252197,0.7579938173294067,0.2165941745042801
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,0.8072565793991089,0.7157599329948425,0.2316163182258606,0.49425750970840454,0.27170878648757935,0.11177428811788559,0.8204442262649536,0.7583912014961243,0.23494161665439606
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,0.8033503293991089,0.7125821113586426,0.21856777369976044,0.5676676034927368,0.27170878648757935,0.11109308153390884,0.8202235698699951,0.7581122517585754,0.22147764265537262
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,0.8026411533355713,0.7125872373580933,0.22216305136680603,0.5646190643310547,0.28351277112960815,0.11148711293935776,0.8217194080352783,0.7580763101577759,0.225227490067482
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,0.8204090595245361,0.7131989002227783,0.221042200922966,0.49550995230674744,0.2717165946960449,0.1107526570558548,0.8263424634933472,0.7579545378684998,0.2241901010274887
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,0.798189640045166,0.712159276008606,0.2185448855161667,0.5478404760360718,0.2824220657348633,0.1079457625746727,0.8180196285247803,0.7580313682556152,0.21988250315189362
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,0.8011964559555054,0.7123093605041504,0.21765364706516266,0.5647835731506348,0.27170878648757935,0.11087538301944733,0.8200383186340332,0.7579938173294067,0.22055983543395996
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,0.8019387722015381,0.7124543190002441,0.22353236377239227,0.49423402547836304,0.27170878648757935,0.10871950536966324,0.8242669105529785,0.7582789659500122,0.22353577613830566
