,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.32783961296081543,0.5993495583534241,0.1737765669822693,0.35423457622528076,0.5787210464477539,0.20787087082862854,0.36144790053367615,0.6328169107437134,0.14807049930095673
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.30549168586730957,0.4527505338191986,0.1441904902458191,0.3490445911884308,0.5731843709945679,0.20325544476509094,0.3214860260486603,0.6480288505554199,0.17734047770500183
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.3136521875858307,0.7178525328636169,0.21890798211097717,0.4042796194553375,0.613095223903656,0.18595556914806366,0.34449514746665955,0.5768253207206726,0.2079962193965912
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.38121268153190613,0.563421368598938,0.16923898458480835,0.2996078133583069,0.6684653162956238,0.21483467519283295,0.3369346559047699,0.6687280535697937,0.20759066939353943
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.3426714241504669,0.6240021586418152,0.16194672882556915,0.37469717860221863,0.6433835029602051,0.214742511510849,0.3510965406894684,0.44426947832107544,0.150377556681633
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.34680160880088806,0.7519052028656006,0.19462691247463226,0.34740349650382996,0.596921443939209,0.20321138203144073,0.3325081765651703,0.5714344382286072,0.16952913999557495
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.3319360315799713,0.5631586313247681,0.1557437777519226,0.32800373435020447,0.6452237963676453,0.1828080713748932,0.26676952838897705,0.43015003204345703,0.1625102311372757
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.3287026882171631,0.5910730957984924,0.16890767216682434,0.29431384801864624,0.6361013054847717,0.27932676672935486,0.3608854115009308,0.696063756942749,0.18625158071517944
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.3009119927883148,0.5994846820831299,0.15570078790187836,0.3156726658344269,0.7845882773399353,0.21785195171833038,0.28972241282463074,0.8304973840713501,0.19857005774974823
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.3606184720993042,0.5605950355529785,0.1908198893070221,0.3535585105419159,0.7295776605606079,0.20348842442035675,0.34672799706459045,0.8012767434120178,0.21078506112098694
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.5992650985717773,0.793195366859436,0.22848747670650482,0.5651739835739136,0.9594458341598511,0.2877878248691559,0.5125062465667725,0.6539657115936279,0.24330110847949982
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.5783365964889526,0.7550854086875916,0.1684771031141281,0.4962811768054962,0.9574577808380127,0.28298166394233704,0.5782780647277832,0.5722000598907471,0.2304280400276184
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.5531340837478638,0.6984487175941467,0.24203431606292725,0.5192129611968994,0.886968195438385,0.2548913061618805,0.6053249835968018,0.7979062795639038,0.26681697368621826
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.5277159214019775,0.6113150119781494,0.20381541550159454,0.6109395027160645,1.0068762302398682,0.3212866485118866,0.681673526763916,0.8442018032073975,0.2521684467792511
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.6468790769577026,0.759499192237854,0.23936937749385834,0.5648425817489624,0.8422865867614746,0.236305370926857,0.5479848384857178,0.8179084062576294,0.24039627611637115
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.6923893690109253,0.6868261098861694,0.22552429139614105,0.61366868019104,0.8340122699737549,0.2767983376979828,0.5784672498703003,1.0891032218933105,0.2075178623199463
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.5802786350250244,0.8106268048286438,0.22008781135082245,0.5198500156402588,0.7422204613685608,0.21975629031658173,0.5405616164207458,0.7263017296791077,0.25751355290412903
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.5437822341918945,0.7382903099060059,0.1957106739282608,0.6213870048522949,0.7440228462219238,0.22858518362045288,0.5648664236068726,1.017052173614502,0.24669349193572998
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.552443265914917,0.79441237449646,0.21902215480804443,0.6220121383666992,0.7448686361312866,0.2603539228439331,0.5714010000228882,0.6764909029006958,0.1978687345981598
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.5300518274307251,0.619053065776825,0.19596025347709656,0.5513105392456055,0.6725814342498779,0.24940301477909088,0.5534582138061523,0.6588090658187866,0.2470347136259079
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.7936127185821533,1.0634770393371582,0.3302481472492218,0.6969045400619507,1.1014416217803955,0.26532185077667236,0.7813371419906616,1.060590147972107,0.3483237326145172
