,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_loss euclidean,BCxGAIL_det_ppo best_loss dtw,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_eucl euclidean,BCxGAIL_det_ppo best_eucl dtw,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort,BCxGAIL_det_ppo best_dtw euclidean,BCxGAIL_det_ppo best_dtw dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.2373468279838562,0.19520065188407898,0.07339775562286377,1.6326396465301514,-13.78110122680664,0.09672502428293228,0.023238055408000946,0.0010801376774907112,1.6437201499938965,-12.759566307067871,0.21726065874099731,0.19801390171051025,0.061927903443574905,1.3988293409347534,-13.615324020385742
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.22538244724273682,0.19185346364974976,0.07112894207239151,1.843109130859375,-14.126644134521484,0.08450160920619965,0.01511005312204361,0.0006437363917939365,1.5483145713806152,-13.337455749511719,0.22601865231990814,0.20113831758499146,0.06682971119880676,2.2803537845611572,-13.778571128845215
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.25092291831970215,0.19238358736038208,0.07458057254552841,2.1074025630950928,-13.639548301696777,0.09072737395763397,0.01785886287689209,0.0007351324893534184,1.5975905656814575,-13.031205177307129,0.26565244793891907,0.19981886446475983,0.0666404664516449,2.2551610469818115,-13.716672897338867
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.23042941093444824,0.1921061873435974,0.07408718019723892,2.2201344966888428,-13.077201843261719,0.08505783975124359,0.022394679486751556,0.0010065626120194793,1.9634956121444702,-11.199917793273926,0.23245474696159363,0.1992313265800476,0.06452225148677826,1.6781039237976074,-12.946259498596191
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.23751193284988403,0.24164441227912903,0.07256263494491577,1.090755820274353,-14.062047958374023,0.07349300384521484,0.014450259506702423,0.0005062393611297011,1.3251426219940186,-14.108613967895508,0.2451479732990265,0.2150811105966568,0.06918726116418839,1.538881540298462,-14.125740051269531
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.33459237217903137,0.20596754550933838,0.07375997304916382,2.5428013801574707,-12.054377555847168,0.09072815626859665,0.01519622653722763,0.0007559575606137514,2.0508015155792236,-10.468210220336914,0.24073553085327148,0.26909926533699036,0.06883282959461212,1.87654447555542,-12.151416778564453
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.28722360730171204,0.2711837589740753,0.07498182356357574,1.259177565574646,-13.426671028137207,0.05741710960865021,0.02119304984807968,0.0011015782365575433,1.7805943489074707,-11.948197364807129,0.2527690827846527,0.31462961435317993,0.06731836497783661,1.9013170003890991,-13.136343002319336
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.22686338424682617,0.2007538080215454,0.07203272730112076,1.7395942211151123,-13.873167991638184,0.08966673165559769,0.01667727530002594,0.0007187286391854286,1.3720052242279053,-13.910694122314453,0.2119840681552887,0.20003214478492737,0.06547743827104568,1.583064079284668,-13.991610527038574
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.2324378490447998,0.19351905584335327,0.07035867124795914,1.462206244468689,-14.287890434265137,0.07827770709991455,0.01432720571756363,0.0008144965977407992,1.282932996749878,-14.322297096252441,0.21492396295070648,0.1940889060497284,0.06646551191806793,1.6259890794754028,-14.025753021240234
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.23457610607147217,0.19360852241516113,0.07264751195907593,1.2033734321594238,-13.242829322814941,0.09372639656066895,0.008891388773918152,0.0006155011942610145,1.8333187103271484,-11.885183334350586,0.22786620259284973,0.20007365942001343,0.06614512950181961,2.047835350036621,-12.93147087097168
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.45670488476753235,0.33397671580314636,0.09969336539506912,4.660743713378906,-8.325785636901855,0.06306923180818558,0.031814754009246826,0.0019086424726992846,3.248155355453491,-2.779660940170288,0.4474738836288452,0.35220927000045776,0.10602372139692307,2.6562650203704834,-10.000672340393066
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.4629106819629669,0.3279734253883362,0.09473458677530289,2.705840826034546,-9.91457462310791,0.14358416199684143,0.021545670926570892,0.0017630370566621423,3.051699638366699,-3.826521396636963,0.4903378486633301,0.3468635082244873,0.11157642304897308,2.410592555999756,-10.176596641540527
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.5465420484542847,0.31531623005867004,0.09818112105131149,2.488241672515869,-9.873324394226074,0.12800759077072144,0.028868965804576874,0.0024194763973355293,3.427032709121704,-1.2654633522033691,0.5589444637298584,0.3437701463699341,0.10585107654333115,4.4757981300354,-8.128571510314941
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.49404993653297424,0.33041903376579285,0.10108035802841187,2.8113162517547607,-10.966277122497559,0.10307682305574417,0.035241782665252686,0.001651168568059802,2.5878732204437256,-7.353414058685303,0.43541672825813293,0.27043962478637695,0.0982227772474289,2.8174209594726562,-11.181368827819824
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.46180930733680725,0.3293796181678772,0.09070088714361191,1.706986904144287,-10.403244018554688,0.12910780310630798,0.039606526494026184,0.001721181906759739,3.025113582611084,-3.8301916122436523,0.45178940892219543,0.28660503029823303,0.09805051237344742,1.8942811489105225,-10.796958923339844
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.4610508978366852,0.32923126220703125,0.09219609946012497,4.760063648223877,-7.942252159118652,0.1312684416770935,0.025270946323871613,0.0010879323817789555,3.704162359237671,1.201387643814087,0.4596199095249176,0.2845597267150879,0.10610685497522354,4.441676139831543,-8.182042121887207
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.46375659108161926,0.31505122780799866,0.09509026259183884,3.98691987991333,-10.18068790435791,0.143588587641716,0.04128139093518257,0.003120081266388297,2.8710248470306396,-4.994783401489258,0.44586101174354553,0.33520394563674927,0.09538227319717407,3.3018088340759277,-10.59501838684082
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.47671762108802795,0.3384517729282379,0.09691208600997925,3.635908842086792,-9.0967378616333,0.12452621012926102,0.022550515830516815,0.0020601435098797083,3.2519876956939697,-2.2702648639678955,0.42151665687561035,0.2739637494087219,0.10427799075841904,3.5465493202209473,-9.45057487487793
