,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_loss euclidean,GAIL_det_ppo best_loss dtw,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_eucl euclidean,GAIL_det_ppo best_eucl dtw,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort,GAIL_det_ppo best_dtw euclidean,GAIL_det_ppo best_dtw dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.2824278771877289,0.16863681375980377,0.048668742179870605,2.333808422088623,-12.99869155883789,0.11359846591949463,0.029599443078041077,0.0011631494853645563,1.7515877485275269,-12.283206939697266,0.27757203578948975,0.16823115944862366,0.050422146916389465,2.3051187992095947,-13.0469331741333
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.22999480366706848,0.16858631372451782,0.04256177693605423,1.8319915533065796,-13.514963150024414,0.10218442231416702,0.02512318640947342,0.0008091868949122727,1.662259817123413,-12.849676132202148,0.22205957770347595,0.16800369322299957,0.04299147054553032,1.8087910413742065,-13.562226295471191
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.22590549290180206,0.16833944618701935,0.04927968233823776,2.1060028076171875,-13.154611587524414,0.10187765955924988,0.02482130378484726,0.0008755458402447402,1.7175850868225098,-12.507379531860352,0.22082629799842834,0.16812457144260406,0.05014381185173988,2.077554225921631,-13.210286140441895
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.22507546842098236,0.16863083839416504,0.05095033347606659,2.2060389518737793,-12.44716739654541,0.10320037603378296,0.026903219521045685,0.0009361292468383908,2.03688645362854,-10.833871841430664,0.2193048596382141,0.16794273257255554,0.052014920860528946,2.186250925064087,-12.446494102478027
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.22531533241271973,0.16860103607177734,0.05016866698861122,2.0330939292907715,-13.698433876037598,0.09966684877872467,0.029208198189735413,0.0010170297464355826,1.427291989326477,-13.703140258789062,0.2194995880126953,0.16793793439865112,0.050825778394937515,1.9996113777160645,-13.770339012145996
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.2547900676727295,0.1730169653892517,0.05115913599729538,2.889371395111084,-12.059927940368652,0.09789284318685532,0.015950918197631836,0.0005054110661149025,2.1053850650787354,-10.166592597961426,0.25028249621391296,0.16822375357151031,0.04780428856611252,2.7640628814697266,-12.043791770935059
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.2255350649356842,0.16860103607177734,0.04883573204278946,2.2947309017181396,-12.689483642578125,0.08566099405288696,0.022149160504341125,0.0010247735772281885,1.8654966354370117,-11.546672821044922,0.21984681487083435,0.16808472573757172,0.0497153215110302,2.2566769123077393,-12.727641105651855
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.25919076800346375,0.16884762048721313,0.05035119131207466,1.791128158569336,-13.054496765136719,0.10592135041952133,0.022907838225364685,0.0009308675653301179,1.4981058835983276,-13.396437644958496,0.25292882323265076,0.16810351610183716,0.05128980055451393,1.7650728225708008,-13.147798538208008
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.23005808889865875,0.16836658120155334,0.051773667335510254,1.575956106185913,-14.006551742553711,0.10094844549894333,0.02407155930995941,0.0011402053060010076,1.3906669616699219,-13.910778045654297,0.22330842912197113,0.1681571751832962,0.05275417119264603,1.5416851043701172,-14.080011367797852
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.2308688461780548,0.16884781420230865,0.049560729414224625,2.264970302581787,-12.6923828125,0.10748490691184998,0.01409170776605606,0.000553937628865242,1.8977150917053223,-11.598301887512207,0.2265298068523407,0.1681862622499466,0.050790391862392426,2.2377572059631348,-12.71370792388916
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.37354883551597595,0.17773309350013733,0.07057102769613266,4.090377330780029,-8.1805419921875,0.09923367947340012,0.07257325202226639,0.0030729533173143864,3.3049426078796387,-2.5222878456115723,0.3679519295692444,0.17499138414859772,0.07266473025083542,4.073676109313965,-8.180758476257324
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.37578365206718445,0.17636096477508545,0.07218535989522934,4.2161126136779785,-9.044648170471191,0.15011002123355865,0.03055952489376068,0.0012701291125267744,3.115389347076416,-3.4030728340148926,0.3755742907524109,0.1739814430475235,0.07407809793949127,4.196208953857422,-9.067293167114258
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.3778248429298401,0.17240148782730103,0.06864283233880997,4.099790573120117,-8.10726261138916,0.13025958836078644,0.0724957138299942,0.0017292554257437587,3.5006046295166016,-0.7824137806892395,0.36878490447998047,0.16876041889190674,0.07039451599121094,4.07438325881958,-8.0951509475708
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.37422603368759155,0.17481182515621185,0.07156538218259811,3.7168614864349365,-10.599892616271973,0.11391443759202957,0.03727550804615021,0.0010643984423950315,2.6315298080444336,-7.0973124504089355,0.3650687336921692,0.16859444975852966,0.07332807034254074,3.6853511333465576,-10.613883018493652
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.3751446008682251,0.18017062544822693,0.07106755673885345,3.8567919731140137,-9.071222305297852,0.14253926277160645,0.05904959514737129,0.0012412224896252155,3.0580878257751465,-3.6566009521484375,0.3730010986328125,0.17707648873329163,0.07474678754806519,3.84489107131958,-9.059431076049805
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.37354883551597595,0.17316560447216034,0.07066257297992706,4.227476596832275,-6.342483997344971,0.13565412163734436,0.021959684789180756,0.0009605321101844311,3.737326145172119,1.4884017705917358,0.3649141788482666,0.16919182240962982,0.07243804633617401,4.206165313720703,-6.309289932250977
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.378784716129303,0.17314499616622925,0.07153383642435074,3.5098257064819336,-9.133112907409668,0.13914521038532257,0.05804906412959099,0.0009252069867216051,2.932194709777832,-4.664957523345947,0.3764644265174866,0.16889366507530212,0.07347064465284348,3.4928817749023438,-9.146198272705078
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.3815532922744751,0.17774122953414917,0.07230330258607864,3.932354688644409,-9.552168846130371,0.1346370279788971,0.03258582949638367,0.0014717596350237727,3.302114725112915,-1.928391456604004,0.37474995851516724,0.17334741353988647,0.07414376735687256,3.919619083404541,-9.523771286010742
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,0.46487635374069214,0.17584295570850372,0.07190009206533432,4.84466552734375,-6.815252304077148,0.15833687782287598,0.06623461842536926,0.0010713533265516162,3.6583266258239746,1.0280427932739258,0.46263185143470764,0.17333009839057922,0.07386407256126404,4.82088041305542,-6.806522846221924
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,0.3738303482532501,0.17714382708072662,0.07438386976718903,3.701530694961548,-10.31310749053955,0.11992437392473221,0.045557886362075806,0.0014258456649258733,2.4624102115631104,-8.105746269226074,0.364955335855484,0.17052003741264343,0.07644554227590561,3.6761069297790527,-10.34819221496582
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,0.4855949580669403,0.2614225149154663,0.07904884964227676,4.799352645874023,-7.266210556030273,0.07938988506793976,0.014310300350189209,0.0006344332941807806,4.202552318572998,6.377381801605225,0.4856399595737457,0.26866424083709717,0.08651521056890488,4.763072490692139,-7.2318902015686035
