,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,320.78895531523943,574.8978891854117,103.17328019601217,63.05555527461165,98.75812258070626,
PR,979180.0277631148,692096522.2573664,2.612147745814541,653038735234.5121,792572706554.7716,
RF,1948.0418774622735,32201782558165.695,882.9863890859699,2.7918971499134566e+30,146.99936051046086,
BC_det_best_loss,166.87828183492726,44959.98778372786,40313277.3556139,33446304.824943982,66563036.60283898,
BC_det_best_eucl,7740829.378367374,743716.6795963414,52518.75088213439,9444017.664604662,5.746933420987123e+30,
BC_det_best_dtw,7740829.378367374,743716.6795963414,52518.75088213439,9444017.664604662,5.746933420987123e+30,
BC_nondet_best_loss,10.334497189651715,7.097993006156573,25.54547469521727,1.6153635385143525,2.4721744359100892,
BC_nondet_best_eucl,1.652787476186088,17.715832206069997,48.86048514712854,3.0284111203743356,4.072723383531134,
BC_nondet_best_dtw,1.855676665170332,16.200403095584498,367.5102622584843,2.833608280174003,5.181161250432034,
GAIL_det_ppo_best_loss,1634496.574870896,269540810.50234514,671180670.1991038,6520430423.299683,59144515598.84789,
GAIL_det_ppo_best_eucl,17632.596225280577,1752238908639.1016,523896273.5117032,1775664754.9870095,835816484.7506618,
GAIL_det_ppo_best_dtw,17632.596225280577,1752238908639.1016,523896273.5117032,1775664754.9870095,835816484.7506618,
GAIL_nondet_ppo_best_loss,48.192406693045456,41.04563563665415,25.73646528607556,26.882834936376724,15.433983079802143,
GAIL_nondet_ppo_best_eucl,83.47240383932709,5.330985922830213,30.517690856057037,31.453368032378542,32.97245697910405,
GAIL_nondet_ppo_best_dtw,75.2048400744276,6.890573453152505,49.00309430199286,14.126101314702034,30.797993871272034,
BCxGAIL_det_ppo_best_loss,262779217923.2374,2316014.6980382153,678218295787.8013,1471114751331.305,14028411.737149427,
BCxGAIL_det_ppo_best_eucl,262779217923.2374,2316014.6980382153,678218295787.8013,1471114751331.305,14028411.737149427,
BCxGAIL_det_ppo_best_dtw,262779217923.2374,2316014.6980382153,678218295787.8013,1471114751331.305,14028411.737149427,
BCxGAIL_nondet_ppo_best_loss,1.5747102721846824,16.348976380914138,310.7786441889698,30.488735292993475,21.690565599398585,
BCxGAIL_nondet_ppo_best_eucl,4.176830561215835,13.004473188197629,283.2299933828492,63.74579530980508,11.785692499412992,
BCxGAIL_nondet_ppo_best_dtw,4.374517019745315,10.591794372830877,222.78502343257128,32.798028746314706,14.913713746452867,
