,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort,PR euclidean,PR dtw
0,0.6000000238418579,0.1944562792778015,0.03411519527435303,0.005816352088004351,0.1998881148042435,0.013253448444800142,0.000465376049370552,0.16305314462444623,-33.943735423734665
1,0.6000000238418579,0.19189763069152832,0.238805890083313,0.009619342163205147,0.19988823409584233,0.01605238632978967,0.0011008982451343353,0.23465264143852949,-33.90846708558656
2,0.6000000238418579,0.1944562792778015,0.07249462604522705,0.0073030567727983,0.19988888184143638,0.019356629079879895,0.0024097410777880936,0.19772303961148627,-33.92929275823388
3,0.6000000238418579,0.1944562792778015,0.04861420392990112,0.006058696657419205,0.19988819185032503,0.013661109230326929,0.0004676033440407077,0.17730337169247734,-33.942753372815176
4,0.6000000238418579,0.1953091025352478,0.05970144271850586,0.007153934333473444,0.19988895220153813,0.008539823546328762,0.0007518585321678382,0.14704889419583497,-33.94881390901968
5,0.6000000238418579,0.19872063398361206,0.43837952613830566,0.01086837612092495,0.1998884566560739,0.006121746188142652,0.0003444192175068682,0.44300122433267275,-33.70862228719886
6,0.6000000238418579,0.19360339641571045,0.10405111312866211,0.008272461593151093,0.19988786773852985,0.006654716162785235,0.00026540431422775136,0.16384684105916733,-33.95034928908905
7,0.6000000238418579,0.1944562792778015,0.035820841789245605,0.005406225565820932,0.1998880962793712,0.030203234422316427,0.0014513434597162621,0.1321352572352361,-33.95761733663565
8,0.6000000238418579,0.1944562792778015,0.1253732442855835,0.006580682937055826,0.19988801479074914,0.004630462685355496,0.00012357780766565727,0.13081571866979125,-33.959374569893626
9,0.6000000238418579,0.1944562792778015,0.07249480485916138,0.006081999745219946,0.19988857196937238,0.02569757250145699,0.0024902997265358238,0.1768242986834615,-33.947266215454064
10,0.8999999761581421,0.13049036264419556,0.036673784255981445,0.0040127309039235115,0.13670703813334262,0.018407659795656173,0.002089605906876622,0.16208463346217675,-33.93549381106759
11,0.8999999761581421,0.12366735935211182,0.0281449556350708,0.004930850584059954,0.1367070373171848,0.00817812577693644,0.0007004665651069274,0.123636037094435,-33.942257068006384
12,0.8999999761581421,0.1270788311958313,0.04008519649505615,0.0044042086228728294,0.13670704231832564,0.008429670139264545,0.001017894686930649,0.1373173496121223,-33.93892742951849
13,0.8999999761581421,0.12622594833374023,0.05202561616897583,0.005783728323876858,0.13670703918415006,0.010856148520247189,0.001099018206436771,0.13629783026859726,-33.93550107307893
14,0.8999999761581421,0.12622594833374023,0.0400853157043457,0.004133899696171284,0.13670705204065348,0.01213689236698201,0.001235531849845693,0.11654928745518041,-33.9442483016321
15,0.8999999761581421,0.1270788311958313,0.04264390468597412,0.0059282113797962666,0.1367070281646554,0.01703400366113783,0.001964208043595101,0.17764471611148858,-33.92945406099757
16,0.8999999761581421,0.1270788311958313,0.042643845081329346,0.004213128238916397,0.13670704086739738,0.012385769929039725,0.001287784240535547,0.14368198955758069,-33.93644161411643
17,0.8999999761581421,0.1270788311958313,0.025586247444152832,0.004870268516242504,0.13670704472393913,0.01539641998280672,0.0018819962806702973,0.15292168203705184,-33.936490752979914
18,0.8999999761581421,0.12622594833374023,0.04605555534362793,0.0058816056698560715,0.1367070447803278,0.011193641853395775,0.0013456225892822039,0.18536046910040593,-33.92723733317106
19,0.8999999761581421,0.1270788311958313,0.045202553272247314,0.005415549501776695,0.13670705671340988,0.07396520773554016,0.004457293454581144,0.1548682651306989,-33.91627690193121
