,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,399.20133285565396,139.4378166576485,76.66178963526386,233.8347929446334,74.09956180396755,
PR,116111356.4563701,1198971469819.9526,3689932022269.188,127064225992561.45,22515.615831969782,
RF,585658.477076853,49991294786612.766,4.995161429035527,14929.714213321538,129.8443015277911,
BC_det_best_loss,73909239812.13098,111133042.60674077,47742396650.44781,3987806371294.4106,4752470780668.0,
BC_det_best_eucl,3921.1924190331374,1177607270938.6099,2224124906.3391542,4.0830097450538824e+30,4682004722769.954,
BC_det_best_dtw,4211.079259031934,373057340.13119507,9846521.117573628,3912991656883.019,4633382198127.043,
BC_nondet_best_loss,19.500083770597385,53.778460017053064,30.306315719850907,7.994862309187222,5.927915439637199,
BC_nondet_best_eucl,23.61829952759948,41.51475756266429,22.51236686861167,5.897163948707687,3.6522949031505725,
BC_nondet_best_dtw,26.886555367988816,49.05062833381186,34.048590766970655,4.888681871173434,3.8584850855892867,
GAIL_det_ppo_best_loss,673053189.1292961,80467242341938.88,762946544.7632121,215775091956054.94,243490575.56767878,
GAIL_det_ppo_best_eucl,25444965378135.844,79927646006066.95,134012574001733.73,215082005026147.16,7819697734.306943,
GAIL_det_ppo_best_dtw,25444965378135.844,79927646006066.95,134012574001733.73,215082005026147.16,7819697734.306943,
GAIL_nondet_ppo_best_loss,22.585809598844612,31.140043442829835,25.44037669243577,28.99293041735023,23.03950284398232,
GAIL_nondet_ppo_best_eucl,20.96441548373288,127.1640653841342,149.35189613369965,171.5700469472833,134.72128995727127,
GAIL_nondet_ppo_best_dtw,20.569677900618238,84.6225479682202,135.15107461874464,210.8040064664536,123.252826012383,
BCxGAIL_det_ppo_best_loss,33335996.16231401,5.0495488197996684e+29,102416893003.45622,4.11796832020479e+30,4064495922.3557634,
BCxGAIL_det_ppo_best_eucl,578301.5526790128,1130607.300651892,179173724300.3859,4182573925687.187,87320151.66387525,
BCxGAIL_det_ppo_best_dtw,198424616195.03607,623101695556.385,8.946581486829436e+28,4.098701621275645e+30,4.637336494885675e+30,
BCxGAIL_nondet_ppo_best_loss,48.9732306994265,79.22528326283346,21.94665397321111,5.655914930957359,9.854740154277259,
BCxGAIL_nondet_ppo_best_eucl,17.639145828199418,65.87658791797304,18.123117249871797,11.43345463338368,15.86864687961685,
BCxGAIL_nondet_ppo_best_dtw,34.21387547119495,54.210372620220966,19.108497101819452,9.595460361767852,8.54994931316779,
