,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.3331017792224884,0.58484947681427,0.15283320844173431,0.4257964789867401,0.4677204191684723,0.1489666849374771,0.3744179606437683,0.5363796353340149,0.16364866495132446
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.3098372519016266,0.5434746742248535,0.19301415979862213,0.3634229004383087,0.6353908181190491,0.184434711933136,0.3123891353607178,0.6840097904205322,0.13960079848766327
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.3660411536693573,0.550888180732727,0.13441912829875946,0.3485312759876251,0.5617982149124146,0.1708468794822693,0.31155210733413696,0.5076161026954651,0.17218534648418427
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.40146979689598083,0.5323476195335388,0.1605052500963211,0.346162348985672,0.49347734451293945,0.15250200033187866,0.2865734398365021,0.6864232420921326,0.1700419783592224
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.35486990213394165,0.6558732390403748,0.17459255456924438,0.35496965050697327,0.5519394874572754,0.18557743728160858,0.3493482172489166,0.509624719619751,0.14931133389472961
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.3775024116039276,0.43791598081588745,0.14379668235778809,0.32801327109336853,0.4859333634376526,0.17426429688930511,0.41048040986061096,0.7385396957397461,0.18136759102344513
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.34634533524513245,0.5797427892684937,0.16338470578193665,0.40977180004119873,0.746967077255249,0.17691683769226074,0.3681873381137848,0.4903724193572998,0.13336390256881714
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.41970303654670715,0.3944612443447113,0.13522358238697052,0.3525446355342865,0.5212756991386414,0.16053956747055054,0.2966669201850891,0.5681735277175903,0.16611257195472717
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.3221640884876251,0.7372286319732666,0.18544550240039825,0.3351775109767914,0.3728466331958771,0.13764962553977966,0.3151730000972748,0.4269145727157593,0.12745922803878784
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.2808527648448944,0.5074189901351929,0.14630605280399323,0.3089902997016907,0.5768308639526367,0.16947628557682037,0.3465222418308258,0.5279422402381897,0.18160401284694672
