,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_det_ppo best_loss safety,BCxGAIL_det_ppo best_loss comfort,BCxGAIL_det_ppo best_loss mean comfort,BCxGAIL_det_ppo best_eucl safety,BCxGAIL_det_ppo best_eucl comfort,BCxGAIL_det_ppo best_eucl mean comfort,BCxGAIL_det_ppo best_dtw safety,BCxGAIL_det_ppo best_dtw comfort,BCxGAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.1975805163383484,0.15309587121009827,0.05808061361312866,0.2213604748249054,0.18731769919395447,0.07381962984800339,0.2213604748249054,0.18731769919395447,0.07381962984800339
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.2015543282032013,0.1514512449502945,0.05761438235640526,0.22311806678771973,0.1892533153295517,0.07009942829608917,0.22311806678771973,0.1892533153295517,0.07009942829608917
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.20178452134132385,0.15163858234882355,0.05925561115145683,0.196915864944458,0.1587797999382019,0.07158564776182175,0.196915864944458,0.1587797999382019,0.07158564776182175
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2513100802898407,0.15907151997089386,0.060665152966976166,0.23436382412910461,0.186240553855896,0.07130174338817596,0.23436382412910461,0.186240553855896,0.07130174338817596
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2068626582622528,0.15248598158359528,0.05719864368438721,0.19905558228492737,0.16311237215995789,0.07269266992807388,0.19905558228492737,0.16311237215995789,0.07269266992807388
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.24410799145698547,0.1520579308271408,0.05901211500167847,0.22962400317192078,0.18991988897323608,0.07457126677036285,0.22962400317192078,0.18991988897323608,0.07457126677036285
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.26323387026786804,0.200203076004982,0.060606326907873154,0.2929961085319519,0.25391343235969543,0.0730719268321991,0.2929961085319519,0.25391343235969543,0.0730719268321991
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.2859385311603546,0.1526096612215042,0.05894257500767708,0.24081724882125854,0.18133346736431122,0.07102526724338531,0.24081724882125854,0.18133346736431122,0.07102526724338531
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.20349836349487305,0.1524573117494583,0.05849155783653259,0.22065579891204834,0.18724505603313446,0.07184545695781708,0.22065579891204834,0.18724505603313446,0.07184545695781708
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.24581554532051086,0.15273255109786987,0.05951236933469772,0.20195382833480835,0.184799462556839,0.07199472188949585,0.20195382833480835,0.184799462556839,0.07199472188949585
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5091136693954468,0.27372318506240845,0.08655396103858948,0.5757356882095337,0.35600292682647705,0.11130593717098236,0.5757356882095337,0.35600292682647705,0.11130593717098236
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.5253996849060059,0.4199996888637543,0.10928966104984283,0.6091150045394897,0.32198140025138855,0.11565122753381729,0.6091150045394897,0.32198140025138855,0.11565122753381729
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5168459415435791,0.25820571184158325,0.08117958903312683,0.6222643852233887,0.3393961787223816,0.13732492923736572,0.6222643852233887,0.3393961787223816,0.13732492923736572
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.5220624208450317,0.26697438955307007,0.09157032519578934,0.5436024069786072,0.3138398230075836,0.10900679230690002,0.5436024069786072,0.3138398230075836,0.10900679230690002
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.5127221345901489,0.26256996393203735,0.09930901974439621,0.543018102645874,0.31692081689834595,0.11486369371414185,0.543018102645874,0.31692081689834595,0.11486369371414185
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.502152681350708,0.42627671360969543,0.09631159901618958,0.6071929931640625,0.32097136974334717,0.1179313212633133,0.6071929931640625,0.32097136974334717,0.1179313212633133
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.5194731950759888,0.300350159406662,0.09479716420173645,0.621269166469574,0.3532366454601288,0.13256080448627472,0.621269166469574,0.3532366454601288,0.13256080448627472
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.5157512426376343,0.2613734006881714,0.09384546428918839,0.5755661129951477,0.35597464442253113,0.11442401260137558,0.5755661129951477,0.35597464442253113,0.11442401260137558
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.5213738679885864,0.30611592531204224,0.10012675821781158,0.6230895519256592,0.4364735186100006,0.13121621310710907,0.6230895519256592,0.4364735186100006,0.13121621310710907
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.4998059570789337,0.40410545468330383,0.10097741335630417,0.634160578250885,0.49662235379219055,0.13409191370010376,0.634160578250885,0.49662235379219055,0.13409191370010376
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.681153416633606,0.29039502143859863,0.07824746519327164,0.7235076427459717,0.3575662672519684,0.12056589871644974,0.7235076427459717,0.3575662672519684,0.12056589871644974
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,0.7049754858016968,0.2931514382362366,0.08104351907968521,0.6969300508499146,0.34900227189064026,0.10946618020534515,0.6969300508499146,0.34900227189064026,0.10946618020534515
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6986677646636963,0.3006995916366577,0.07807405292987823,0.6755449771881104,0.281141459941864,0.10446455329656601,0.6755449771881104,0.281141459941864,0.10446455329656601
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,0.6847020387649536,0.26155179738998413,0.07908158004283905,0.6957050561904907,0.3323989510536194,0.10002954304218292,0.6957050561904907,0.3323989510536194,0.10002954304218292
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.6879986524581909,0.3250691294670105,0.07353778928518295,0.7069281339645386,0.2756742537021637,0.1013595387339592,0.7069281339645386,0.2756742537021637,0.1013595387339592
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,0.6703450679779053,0.2811700701713562,0.07566739618778229,0.6689682006835938,0.27958258986473083,0.0978243499994278,0.6689682006835938,0.27958258986473083,0.0978243499994278
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,0.6636865139007568,0.2958032488822937,0.08455120772123337,0.6878914833068848,0.30973976850509644,0.10824304074048996,0.6878914833068848,0.30973976850509644,0.10824304074048996
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,0.6766679286956787,0.32962045073509216,0.08935774117708206,0.6959956884384155,0.33481475710868835,0.10651439428329468,0.6959956884384155,0.33481475710868835,0.10651439428329468
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,0.6932246685028076,0.2846839725971222,0.07676126062870026,0.6997958421707153,0.3716701567173004,0.11309686303138733,0.6997958421707153,0.3716701567173004,0.11309686303138733
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,0.7095009088516235,0.31507933139801025,0.07967259734869003,0.747273325920105,0.4146759510040283,0.11018016189336777,0.747273325920105,0.4146759510040283,0.11018016189336777
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,0.7614263296127319,0.2823919653892517,0.0779624953866005,0.7495013475418091,0.30766960978507996,0.10051211714744568,0.7495013475418091,0.30766960978507996,0.10051211714744568
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,0.7610796689987183,0.392080694437027,0.07665494084358215,0.7542421817779541,0.3869510591030121,0.1073717325925827,0.7542421817779541,0.3869510591030121,0.1073717325925827
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,0.7555832862854004,0.2413211464881897,0.07649381458759308,0.7514543533325195,0.3073408007621765,0.10381222516298294,0.7514543533325195,0.3073408007621765,0.10381222516298294
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,0.7650502920150757,0.28196293115615845,0.07270047068595886,0.7493947744369507,0.3112904131412506,0.09744777530431747,0.7493947744369507,0.3112904131412506,0.09744777530431747
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,0.7623450756072998,0.2718959450721741,0.08354254066944122,0.7493060827255249,0.30210068821907043,0.1041250079870224,0.7493060827255249,0.30210068821907043,0.1041250079870224
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,0.7701791524887085,0.28175222873687744,0.07440353184938431,0.7566859722137451,0.35387325286865234,0.0980796366930008,0.7566859722137451,0.35387325286865234,0.0980796366930008
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,0.7747147083282471,0.40390002727508545,0.07958117872476578,0.7569407224655151,0.35706841945648193,0.09761230647563934,0.7569407224655151,0.35706841945648193,0.09761230647563934
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,0.7950724363327026,0.3157307505607605,0.08448567986488342,0.7524166107177734,0.4019954800605774,0.1133584976196289,0.7524166107177734,0.4019954800605774,0.1133584976196289
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,0.7492626905441284,0.2709547281265259,0.08562543988227844,0.74913489818573,0.3068973124027252,0.09883935749530792,0.74913489818573,0.3068973124027252,0.09883935749530792
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,0.768883466720581,0.34630659222602844,0.0832698717713356,0.7541837692260742,0.35272216796875,0.09572818130254745,0.7541837692260742,0.35272216796875,0.09572818130254745
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,0.8014665842056274,0.5967885255813599,0.12991157174110413,0.802201509475708,0.34419819712638855,0.13791178166866302,0.802201509475708,0.34419819712638855,0.13791178166866302
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,0.8022042512893677,0.7413203716278076,0.13664978742599487,0.8028640747070312,0.4819239377975464,0.1515655517578125,0.8028640747070312,0.4819239377975464,0.1515655517578125
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,0.786420464515686,0.8525124192237854,0.1494850069284439,0.802969217300415,0.48296231031417847,0.14537817239761353,0.802969217300415,0.48296231031417847,0.14537817239761353
