,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.402072012424469,0.740667462348938,0.18013358116149902,0.42030277848243713,1.1895363330841064,0.313241183757782,0.3906826078891754,0.5958510637283325,0.1508447527885437
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.42338624596595764,0.4591694176197052,0.15280146896839142,0.37027260661125183,0.8357864618301392,0.2688791751861572,0.36587825417518616,0.7857192754745483,0.21116256713867188
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.37083229422569275,0.46147292852401733,0.1505991667509079,0.49372345209121704,0.7530041337013245,0.29809141159057617,0.35520878434181213,0.5271080136299133,0.143051877617836
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.30408787727355957,0.4001888036727905,0.13844187557697296,0.42823025584220886,0.7840741872787476,0.2551998198032379,0.3115309476852417,0.5928307771682739,0.16656675934791565
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.35480308532714844,0.5147446990013123,0.12798388302326202,0.5131609439849854,1.1813981533050537,0.3177472651004791,0.34942981600761414,0.5622258186340332,0.13254259526729584
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.3705216944217682,0.3650941252708435,0.1153125986456871,0.43081364035606384,1.0603046417236328,0.377925306558609,0.3763369023799896,0.49176958203315735,0.13655854761600494
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.3620154559612274,0.40733617544174194,0.132652148604393,0.3185606896877289,0.7290322780609131,0.2737766206264496,0.36461225152015686,0.30371910333633423,0.12865908443927765
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.37256500124931335,0.4315648078918457,0.12897002696990967,0.5114470720291138,0.893916666507721,0.25898995995521545,0.3425643742084503,0.5523202419281006,0.1615857034921646
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.3682890832424164,0.7137399315834045,0.15944243967533112,0.48133721947669983,0.7105403542518616,0.2674320340156555,0.40458226203918457,0.7417303323745728,0.19168752431869507
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.4152672290802002,0.4517059326171875,0.13053008913993835,0.37915804982185364,0.8829436302185059,0.3149299621582031,0.43504995107650757,0.9460959434509277,0.1636299192905426
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5904128551483154,0.5470576882362366,0.17382152378559113,0.6063255071640015,0.9914940595626831,0.2510364055633545,0.5566794872283936,0.9455475211143494,0.22113357484340668
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.48747649788856506,0.8434970378875732,0.2164277285337448,0.5489546060562134,1.0463544130325317,0.28810611367225647,0.6288676261901855,0.7438478469848633,0.20582151412963867
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5476260185241699,0.7119550108909607,0.18724842369556427,0.5851185321807861,1.2704540491104126,0.2751481533050537,0.6967654228210449,0.6063953638076782,0.16228251159191132
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.5484375357627869,0.799550473690033,0.19336672127246857,0.5453096628189087,1.359581470489502,0.2710750699043274,0.7088556289672852,0.4800124168395996,0.19909816980361938
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.5324174165725708,0.6433506011962891,0.15996985137462616,0.580597996711731,1.06989324092865,0.32381853461265564,0.6515417098999023,0.5953575968742371,0.19634106755256653
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.5296299457550049,0.741256833076477,0.1958657205104828,0.5959765911102295,0.7697473168373108,0.264418363571167,0.6120054721832275,0.8825300931930542,0.2029801458120346
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.5932813882827759,0.5361746549606323,0.1643662005662918,0.5430365800857544,1.2210077047348022,0.25769808888435364,0.6329180598258972,0.6665183305740356,0.237152561545372
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.48642516136169434,0.6327837705612183,0.16425424814224243,0.6112079620361328,1.3765840530395508,0.33834776282310486,0.5557247400283813,0.652058482170105,0.18785838782787323
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.5707570314407349,0.48909425735473633,0.18509092926979065,0.6271520853042603,0.9416876435279846,0.2443619668483734,0.6366969347000122,0.5893416404724121,0.19160042703151703
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.534943699836731,0.6651789546012878,0.19605451822280884,0.5710791349411011,0.7361928224563599,0.22443924844264984,0.5723341703414917,0.7282853126525879,0.18186119198799133
