,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.19153259031122752,0.06641109291673813,0.017719603892095988
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.3307650581666757,0.07259938668167967,0.0177092127322305
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.41841530581684727,0.09491502344168318,0.02260167119101814
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.3182542890589458,0.09183429591566222,0.023839643723520012
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.4105408381520397,0.09446321867330437,0.025639536409806197
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.2216895151294469,0.08017487611482593,0.02242632056429236
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.3701785937249152,0.11524958949170738,0.025738075528117178
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.33001959160868,0.6873977186751667,0.05149703810127282
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.21863612612580652,0.08259491200313451,0.0178259137985663
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.19738152231361084,0.10985967599024173,0.024731365865194435
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.4826358734414937,0.3402194821650303,0.06413759427580176
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,1.1724137931034482,4.0,0.35172130925890527
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.6290052062503242,0.20542884702067954,0.05225318119088993
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.8275862068965518,0.39184724754387834,0.06734248102455784
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.5135035139249169,0.18199789804528427,0.04795307073035889
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.3969496263249377,0.2993699180888391,0.05711870027053917
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.35719043180198573,0.1523439682439629,0.04289849075155732
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.3287887200316715,0.16894787992869903,0.04212448022516494
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.5750948555558477,0.158539699626208,0.047324487260705594
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.3307108920506594,0.13710676492073937,0.04031255400524004
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.5431962003720736,0.35463734937203373,0.08888733532964642
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,1.1724137931034482,6.830302284790327,1.9149988276934455
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,0.6198702385139889,0.37053406691681784,0.08377370482461982
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,1.1724137931034482,5.936547357553187,0.5164466133494454
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,0.4897610077997345,0.3514603933625584,0.0877535595166906
