,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.2854739725589752,0.3066052794456482,0.11280281096696854,0.3901453912258148,0.7573542594909668,0.22284093499183655,0.29622048139572144,0.4091600775718689,0.11376674473285675
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.3412117063999176,0.7097301483154297,0.187997967004776,0.39219605922698975,0.734444260597229,0.2508276700973511,0.260707288980484,0.37066376209259033,0.132746160030365
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.25943222641944885,0.3723656237125397,0.13796086609363556,0.3837517201900482,0.9433318376541138,0.2709294557571411,0.30923497676849365,0.45876097679138184,0.13087625801563263
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.27406957745552063,0.5097734928131104,0.15776339173316956,0.3294311463832855,0.6454710960388184,0.23743337392807007,0.3183799386024475,0.37171363830566406,0.10479776561260223
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.3037113845348358,0.5718673467636108,0.20786336064338684,0.3116695284843445,0.48238205909729004,0.1743396520614624,0.3044232726097107,0.4202064275741577,0.11273176968097687
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.278409868478775,0.6504102945327759,0.16120487451553345,0.30768999457359314,0.9999760985374451,0.2446177452802658,0.2905486226081848,0.38043901324272156,0.11055181175470352
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.3154650330543518,0.7782706022262573,0.16911590099334717,0.4310592710971832,0.8055678606033325,0.2555968463420868,0.3078071177005768,0.2934683859348297,0.11302062124013901
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.3016948699951172,0.38540294766426086,0.1208667978644371,0.2939968407154083,0.7500427961349487,0.2789340317249298,0.2441456913948059,0.29410478472709656,0.09846531599760056
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.28496402502059937,0.48356640338897705,0.1697070300579071,0.351956844329834,0.9820005297660828,0.29625871777534485,0.288552463054657,0.3410218358039856,0.11374422907829285
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2759624719619751,0.36465126276016235,0.13546805083751678,0.3376680910587311,0.8953056335449219,0.2455323338508606,0.3429594933986664,0.3983997702598572,0.11008737981319427
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.5394675135612488,0.7480777502059937,0.22251072525978088,0.5594663619995117,1.110058069229126,0.2993735373020172,0.5836922526359558,0.7090970277786255,0.19414065778255463
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.542168378829956,0.7517299652099609,0.24136275053024292,0.5594691634178162,1.0152888298034668,0.3562597930431366,0.5400485992431641,0.6172038316726685,0.17789725959300995
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.5964285135269165,0.9391340613365173,0.2316044270992279,0.579767107963562,0.8693588972091675,0.2548656463623047,0.5716749429702759,0.5231953263282776,0.16317550837993622
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.6093487739562988,0.9637846946716309,0.25520947575569153,0.5676194429397583,0.8701623678207397,0.2849269509315491,0.5782682299613953,0.5722017884254456,0.16477012634277344
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.6380971074104309,0.8205660581588745,0.26399463415145874,0.5117906332015991,1.027448296546936,0.25040221214294434,0.5473039150238037,0.6291660070419312,0.17240750789642334
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.6888284683227539,0.7496901750564575,0.1884409338235855,0.5497455596923828,0.9352015852928162,0.2333012968301773,0.5491131544113159,0.5468194484710693,0.16014164686203003
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,0.6071678400039673,0.8780921697616577,0.21446572244167328,0.5795490741729736,0.9701272249221802,0.2725442945957184,0.5188784599304199,0.5292665958404541,0.15954004228115082
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,0.4986664354801178,0.8602441549301147,0.2568179965019226,0.595539927482605,0.986732006072998,0.31297850608825684,0.5905423164367676,0.43874669075012207,0.1391538381576538
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,0.6367251873016357,0.6428767442703247,0.23499341309070587,0.4974098801612854,0.8835178017616272,0.24535918235778809,0.5412863492965698,0.48899856209754944,0.1911286562681198
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,0.5404592752456665,0.6380155086517334,0.20411081612110138,0.5411127805709839,0.843956708908081,0.2690970301628113,0.5168914198875427,0.6153169274330139,0.1656879335641861
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,0.7649902105331421,1.1160821914672852,0.28589850664138794,0.7267203330993652,1.4506902694702148,0.3129725754261017,0.7258808612823486,0.5316084623336792,0.18881554901599884
