,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.25367358326911926,0.09148247539997101,0.03929560258984566,0.23411718010902405,0.11998827755451202,0.0384143702685833,0.3263893127441406,0.1306697130203247,0.04318144544959068
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.2582012414932251,0.16437238454818726,0.04161412641406059,0.2449820637702942,0.12037479877471924,0.04009626433253288,0.32638734579086304,0.13149072229862213,0.043743908405303955
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.25317323207855225,0.09806269407272339,0.04018530994653702,0.23436123132705688,0.11958394944667816,0.037504903972148895,0.33674004673957825,0.13617822527885437,0.04705818369984627
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.26249632239341736,0.10164858400821686,0.039839498698711395,0.23388919234275818,0.10808151960372925,0.03609208017587662,0.3514663875102997,0.135483518242836,0.04656454175710678
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.25198033452033997,0.08485415577888489,0.039130643010139465,0.23652216792106628,0.10596653819084167,0.037583522498607635,0.3409285247325897,0.13532030582427979,0.04526585713028908
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.26249533891677856,0.08919893950223923,0.04074166715145111,0.23384161293506622,0.0873325765132904,0.03779420629143715,0.3668077290058136,0.13819646835327148,0.04732462391257286
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.25766023993492126,0.1193983182311058,0.04111278057098389,0.2338644117116928,0.15009522438049316,0.04129188880324364,0.3367709815502167,0.13516224920749664,0.0463261641561985
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.25941601395606995,0.12288128584623337,0.04053216800093651,0.23393292725086212,0.0974089726805687,0.036508698016405106,0.3440002501010895,0.13042542338371277,0.04410445690155029
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.2563428282737732,0.13095034658908844,0.041264619678258896,0.23383918404579163,0.08768457919359207,0.03652104735374451,0.3361565172672272,0.1356659084558487,0.04304031282663345
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.2605757415294647,0.13354693353176117,0.04113567993044853,0.23383313417434692,0.1072465106844902,0.03583894297480583,0.32636862993240356,0.13042542338371277,0.045878782868385315
