,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.154621958732605,5.734170913696289,2.0734095573425293
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,1.0652291774749756,5.642830848693848,1.8581454753875732
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,1.1309683322906494,5.084141731262207,1.7095295190811157
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,1.158655047416687,5.807124137878418,1.8703911304473877
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,1.1145012378692627,5.0963006019592285,2.178802490234375
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,1.1619985103607178,5.4785003662109375,2.0154004096984863
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,1.1042206287384033,5.399107933044434,1.7542178630828857
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,1.1466119289398193,5.862557411193848,2.247011661529541
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,1.1324355602264404,6.061207294464111,2.2177083492279053
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,1.162144422531128,6.059401988983154,2.2153806686401367
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,1.1656008958816528,6.335153579711914,1.8935942649841309
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,1.165808081626892,6.462952613830566,2.0055720806121826
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,1.1681993007659912,6.875992774963379,2.3390347957611084
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,1.1590890884399414,6.25649881362915,2.1944034099578857
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,1.1663728952407837,6.799539089202881,2.360751152038574
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,1.1593915224075317,5.772659778594971,2.3451507091522217
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,1.1300779581069946,7.146574020385742,2.563206911087036
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,1.166748285293579,5.738426208496094,1.8540561199188232
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,1.122835397720337,5.338677883148193,1.9728388786315918
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,1.1381571292877197,5.8023152351379395,2.326733112335205
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,1.1509209871292114,7.061986446380615,2.2294106483459473
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,1.1711804866790771,5.57778263092041,1.9396512508392334
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,1.1657617092132568,5.009320259094238,2.0306060314178467
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,1.1455632448196411,6.209419250488281,2.3083155155181885
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,1.1573973894119263,5.726187705993652,2.136653423309326
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,1.1699745655059814,6.246553421020508,2.248988628387451
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,1.1642484664916992,5.9335737228393555,1.8748233318328857
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,1.1677740812301636,6.429703235626221,2.103672981262207
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,1.156158208847046,5.468410491943359,1.8120025396347046
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,1.1673732995986938,6.012381076812744,1.8778793811798096
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,1.169596552848816,6.6685943603515625,2.260974884033203
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,1.1353713274002075,6.906516075134277,2.2853779792785645
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,1.143836259841919,5.419445991516113,2.3641388416290283
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,1.1687979698181152,6.043015480041504,2.198474407196045
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,1.1004114151000977,5.755730628967285,2.125234603881836
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,1.1605359315872192,6.032033920288086,2.258068561553955
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,1.1335152387619019,5.065176963806152,1.6509417295455933
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,1.172266960144043,6.274078369140625,2.234126567840576
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,1.164103388786316,5.14359712600708,2.139390468597412
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,1.1708256006240845,6.210271835327148,2.2232160568237305
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,1.1236377954483032,5.617796897888184,1.9717601537704468
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,1.1661274433135986,6.330309867858887,2.3051934242248535
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,1.1711764335632324,6.046728134155273,2.447732448577881
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,1.1655898094177246,6.756684303283691,2.108934164047241
