,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.28439629077911377,0.4807778000831604,0.14509376883506775,0.34498903155326843,0.5993120670318604,0.17891621589660645,0.3603474795818329,0.5971289277076721,0.16933970153331757
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.30182981491088867,0.49497881531715393,0.15352076292037964,0.3368510901927948,0.4806194007396698,0.17307746410369873,0.3751773238182068,0.551578164100647,0.16864743828773499
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.368887335062027,0.6589938402175903,0.19637662172317505,0.41374507546424866,0.5733499526977539,0.1839379221200943,0.2998829185962677,0.4765951633453369,0.16371391713619232
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.3483419418334961,0.4886793792247772,0.1710805594921112,0.35549280047416687,0.6479878425598145,0.1670348346233368,0.28010761737823486,0.39549294114112854,0.14874716103076935
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.33524683117866516,0.5397605299949646,0.1681472659111023,0.363801509141922,0.502357006072998,0.1396549940109253,0.30234864354133606,0.4716307520866394,0.14435037970542908
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.45154711604118347,0.5707960724830627,0.171383798122406,0.2936338186264038,0.46550020575523376,0.1749921590089798,0.31819018721580505,0.5066835880279541,0.1895664483308792
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.3719184398651123,0.7262465953826904,0.1854432225227356,0.3215703070163727,0.43825581669807434,0.16655483841896057,0.32914119958877563,0.5682932734489441,0.15491263568401337
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.383332222700119,0.7160567045211792,0.17947831749916077,0.33353832364082336,0.6362223625183105,0.19529062509536743,0.30068427324295044,0.5995640754699707,0.15700723230838776
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.3322710692882538,0.5717388391494751,0.15777532756328583,0.3109869658946991,0.5544097423553467,0.1689104586839676,0.3356532156467438,0.5093105435371399,0.14963451027870178
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.4050706923007965,0.457022100687027,0.15610717236995697,0.3192775249481201,0.6378780603408813,0.20600329339504242,0.37907227873802185,0.5014435648918152,0.1628473848104477
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.703848123550415,0.6539793014526367,0.2277807891368866,0.6167165637016296,0.7031004428863525,0.21226896345615387,0.7209112644195557,0.9451956748962402,0.25721102952957153
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.6931476593017578,0.9151903390884399,0.26407045125961304,0.6351300477981567,0.8816360831260681,0.2892322540283203,0.6350634098052979,0.9654640555381775,0.28726908564567566
