,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.26268163323402405,0.1675790250301361,0.04936947301030159,0.25677791237831116,0.11181019991636276,0.01177851390093565,0.22989550232887268,0.14524729549884796,0.04954105243086815
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.2823767364025116,0.1677343249320984,0.049467798322439194,0.30809953808784485,0.14293912053108215,0.012342036701738834,0.229871466755867,0.1442221850156784,0.050316307693719864
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.2687140703201294,0.16743884980678558,0.050457097589969635,0.28843826055526733,0.1779731810092926,0.0422857366502285,0.22984562814235687,0.14504262804985046,0.0501120463013649
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.2588762044906616,0.16671666502952576,0.04652170091867447,0.294933021068573,0.09394905716180801,0.012510780245065689,0.22996419668197632,0.1411653310060501,0.0500660166144371
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.2636617422103882,0.1684187650680542,0.049966756254434586,0.26852092146873474,0.1255049705505371,0.012402238324284554,0.22986401617527008,0.14098314940929413,0.05072181671857834
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.2553243935108185,0.16665324568748474,0.04696138575673103,0.18010151386260986,0.07917265594005585,0.010061101987957954,0.22988593578338623,0.14659695327281952,0.05111156031489372
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.2553410232067108,0.16740432381629944,0.04830245301127434,0.23976771533489227,0.07759660482406616,0.03855389729142189,0.22985555231571198,0.14425085484981537,0.04893594607710838
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.2624663710594177,0.1671261042356491,0.04866069555282593,0.26174449920654297,0.07206747680902481,0.012141692452132702,0.22984997928142548,0.14471623301506042,0.04922012984752655
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.2553257644176483,0.16799435019493103,0.05075865611433983,0.1854514628648758,0.1275835931301117,0.009079305455088615,0.22990082204341888,0.1443549394607544,0.04851052537560463
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.26055851578712463,0.16980567574501038,0.04925980046391487,0.2908609211444855,0.09314124286174774,0.011954639106988907,0.23007231950759888,0.14138036966323853,0.05021475628018379
