,controller config,fot safety,fot comfort,fot mean comfort,BC_nondet best_loss safety,BC_nondet best_loss comfort,BC_nondet best_loss mean comfort,BC_nondet best_loss euclidean,BC_nondet best_loss dtw,BC_nondet best_eucl safety,BC_nondet best_eucl comfort,BC_nondet best_eucl mean comfort,BC_nondet best_eucl euclidean,BC_nondet best_eucl dtw,BC_nondet best_dtw safety,BC_nondet best_dtw comfort,BC_nondet best_dtw mean comfort,BC_nondet best_dtw euclidean,BC_nondet best_dtw dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.39050039649009705,0.6034384965896606,0.1638811230659485,2.21701979637146,-12.741198539733887,0.3432515263557434,0.7280414700508118,0.18755388259887695,1.6337810754776,-13.16745662689209,0.3405555784702301,0.536527156829834,0.14286492764949799,1.9534940719604492,-13.374935150146484
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.3218122124671936,0.44734156131744385,0.16761595010757446,2.5020217895507812,-13.431768417358398,0.298613965511322,0.5469539165496826,0.17579863965511322,1.9229576587677002,-13.459280967712402,0.5024474859237671,0.6416323184967041,0.1609678864479065,2.189011812210083,-12.722922325134277
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.3225995898246765,0.4032325744628906,0.11546655744314194,1.2730762958526611,-13.407082557678223,0.30765312910079956,0.6762036681175232,0.19270017743110657,2.047869920730591,-13.598053932189941,0.3942488133907318,0.6501768827438354,0.158029243350029,2.0822269916534424,-12.89610481262207
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.2881382703781128,0.40325039625167847,0.10057960450649261,2.502493143081665,-12.408637046813965,0.34371498227119446,1.0184440612792969,0.209701806306839,2.4148826599121094,-12.759074211120605,0.3806930482387543,0.5264482498168945,0.14790913462638855,2.483325481414795,-12.271123886108398
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.3140096068382263,0.47650569677352905,0.13170139491558075,1.9185197353363037,-13.743866920471191,0.3168194591999054,0.5694736242294312,0.20691382884979248,1.9265573024749756,-13.71491527557373,0.46491193771362305,0.5326330661773682,0.19080021977424622,1.7079694271087646,-13.155567169189453
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.42206600308418274,0.663834810256958,0.14974497258663177,1.9330718517303467,-12.126494407653809,0.39517942070961,0.5901081562042236,0.17392410337924957,2.133702039718628,-11.270792961120605,0.37066254019737244,0.80794757604599,0.1874912679195404,2.5144357681274414,-11.912847518920898
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.36686456203460693,0.5045619010925293,0.16211195290088654,2.320150136947632,-12.514760971069336,0.33914613723754883,1.0597822666168213,0.22387880086898804,1.7830727100372314,-12.934639930725098,0.3191336691379547,0.4883788526058197,0.15252411365509033,2.0168771743774414,-12.58095932006836
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.3581843078136444,0.47305724024772644,0.12377355247735977,1.5730960369110107,-13.415605545043945,0.38169458508491516,0.6084921360015869,0.21981079876422882,1.6712076663970947,-13.511506080627441,0.35690006613731384,0.6106878519058228,0.19169464707374573,1.8136099576950073,-13.13137149810791
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.39066916704177856,0.4827534556388855,0.12445936352014542,1.8370671272277832,-13.629669189453125,0.5233042240142822,0.6563103199005127,0.23383121192455292,1.9869056940078735,-13.049752235412598,0.41819578409194946,0.803614616394043,0.18988271057605743,2.027195930480957,-13.286437034606934
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.32978132367134094,0.4298796057701111,0.10941850394010544,2.182584047317505,-12.94658374786377,0.41409921646118164,1.1519949436187744,0.25099143385887146,2.842834711074829,-12.56712532043457,0.4520224928855896,0.5353674292564392,0.17872123420238495,1.95623779296875,-12.709909439086914
