,controller config,fot safety,fot comfort,fot mean comfort,GAIL_nondet_ppo best_loss safety,GAIL_nondet_ppo best_loss comfort,GAIL_nondet_ppo best_loss mean comfort,GAIL_nondet_ppo best_loss euclidean,GAIL_nondet_ppo best_loss dtw,GAIL_nondet_ppo best_eucl safety,GAIL_nondet_ppo best_eucl comfort,GAIL_nondet_ppo best_eucl mean comfort,GAIL_nondet_ppo best_eucl euclidean,GAIL_nondet_ppo best_eucl dtw,GAIL_nondet_ppo best_dtw safety,GAIL_nondet_ppo best_dtw comfort,GAIL_nondet_ppo best_dtw mean comfort,GAIL_nondet_ppo best_dtw euclidean,GAIL_nondet_ppo best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,1.4750734567642212,6.296233654022217,1.5943979024887085,5.089747905731201,4.414581298828125,0.34171658754348755,0.496641606092453,0.13446077704429626,2.2825944423675537,-12.242679595947266,0.29182469844818115,0.22286653518676758,0.07388407737016678,2.253345489501953,-12.459848403930664
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,1.3303353786468506,4.943009853363037,1.5611063241958618,5.111020565032959,6.216938018798828,0.3182526230812073,0.38300037384033203,0.12785880267620087,2.6086249351501465,-12.397958755493164,0.26799845695495605,0.21493969857692719,0.0683455541729927,2.745570659637451,-12.413384437561035
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,1.5775600671768188,6.924752235412598,1.777094841003418,5.045499324798584,7.864246845245361,0.3096754252910614,0.45778998732566833,0.13624237477779388,2.0330440998077393,-13.362163543701172,0.2901144325733185,0.4244210422039032,0.07623346149921417,2.0885415077209473,-13.527502059936523
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,1.9582836627960205,7.253868103027344,1.8150925636291504,5.256224632263184,7.829132556915283,0.3392570912837982,0.46639853715896606,0.14223183691501617,2.2599472999572754,-12.141908645629883,0.26835545897483826,0.251914381980896,0.07326740771532059,2.216953992843628,-12.320107460021973
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,1.6259862184524536,6.530202865600586,2.0806820392608643,5.7649641036987305,13.234323501586914,0.30836033821105957,0.39924612641334534,0.12550248205661774,2.262192726135254,-12.178460121154785,0.2789306938648224,0.29219600558280945,0.08423818647861481,2.2940268516540527,-12.126800537109375
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,1.383749008178711,6.890222549438477,2.113279104232788,5.98307466506958,14.34656047821045,0.31697791814804077,0.43549844622612,0.14440302550792694,1.9636222124099731,-12.793877601623535,0.297820121049881,0.37228912115097046,0.0845867395401001,2.0705831050872803,-12.899796485900879
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,1.6871700286865234,5.793198585510254,1.6027189493179321,4.6986002922058105,5.733269691467285,0.30935412645339966,0.44662100076675415,0.13000984489917755,1.795060157775879,-13.106596946716309,0.2821276783943176,0.20585322380065918,0.07496985793113708,1.8072227239608765,-12.957942008972168
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,1.8882250785827637,7.360071659088135,1.8694112300872803,5.769826889038086,14.238945007324219,0.29416483640670776,0.4735264182090759,0.11782786250114441,1.952909231185913,-13.624937057495117,0.2821143865585327,0.3047655522823334,0.0784686952829361,2.2661221027374268,-13.276991844177246
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,1.2903960943222046,4.737617492675781,1.5151840448379517,5.0220489501953125,5.161111354827881,0.29975762963294983,0.36955130100250244,0.13824813067913055,2.2520389556884766,-11.947196006774902,0.2733491361141205,0.18688209354877472,0.05737573280930519,2.255605697631836,-12.696544647216797
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.1443538665771484,4.912199974060059,1.486594319343567,4.5418381690979,3.381558895111084,0.2966412305831909,0.4712601602077484,0.14552944898605347,2.5989317893981934,-13.29818058013916,0.26801735162734985,0.26491713523864746,0.08682446926832199,2.6385316848754883,-13.024815559387207
