,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort,Random euclidean,Random dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,1.1464776992797852,5.538984298706055,2.0951004028320312,5.956430435180664,14.661177635192871
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,1.1687060594558716,5.774468421936035,1.8620773553848267,5.400032997131348,13.026741981506348
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,1.136431336402893,5.900107383728027,2.131309986114502,5.991114616394043,14.725810050964355
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,1.1495553255081177,5.953271865844727,1.7787851095199585,5.8638014793396,13.68536376953125
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,1.1663310527801514,5.827210426330566,2.5981016159057617,6.014924049377441,16.875106811523438
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,1.1528480052947998,6.2836456298828125,2.033705711364746,6.085488796234131,19.089324951171875
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,1.151535153388977,6.378251075744629,2.259298324584961,6.4205474853515625,20.81606674194336
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,1.1686723232269287,5.137979507446289,2.095780611038208,6.4112749099731445,18.02062225341797
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,1.1229801177978516,5.8139424324035645,2.0713045597076416,5.546138763427734,12.990557670593262
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,1.16531240940094,5.300263404846191,2.4015190601348877,5.579845905303955,15.055318832397461
10,20.0,0.5287356376647949,0.3448275923728943,0.11414981633424759,1.1713279485702515,6.751040458679199,2.241495370864868,6.134956359863281,18.22334861755371
11,20.0,0.5977011919021606,0.6436781883239746,0.12551195919513702,1.1680506467819214,5.395293235778809,2.054993152618408,5.446132659912109,8.497283935546875
12,20.0,0.6206896305084229,0.3908046782016754,0.14427269995212555,1.1720001697540283,6.005396842956543,2.413090467453003,6.835113048553467,17.28606605529785
13,20.0,0.5747126340866089,0.7586207389831543,0.18443651497364044,1.1394248008728027,5.792128562927246,1.9786205291748047,6.407708644866943,8.24165153503418
14,20.0,0.5287356376647949,0.5977011919021606,0.1479720026254654,1.1685417890548706,6.787683963775635,2.184666395187378,6.6971259117126465,11.973599433898926
15,20.0,0.6206896305084229,0.5517241954803467,0.1490289270877838,1.1669641733169556,6.352722644805908,2.10394287109375,6.513309478759766,14.3053560256958
16,20.0,0.6896551847457886,0.45977020263671875,0.15140704810619354,1.1687027215957642,6.050597190856934,1.988785982131958,6.453196048736572,11.907743453979492
17,20.0,0.5977011919021606,0.41379308700561523,0.14083760976791382,1.1592780351638794,5.57896614074707,2.2884395122528076,6.671096324920654,14.849822044372559
18,20.0,0.7126436233520508,0.5517241358757019,0.16065530478954315,1.1679307222366333,6.916009902954102,2.124746322631836,6.349545001983643,13.989160537719727
19,20.0,0.5977011919021606,0.6666666865348816,0.18470075726509094,1.143288016319275,5.841256141662598,2.330174446105957,6.913157939910889,16.03013038635254
20,30.0,0.6896551847457886,0.8965517282485962,0.18390804529190063,1.0878815650939941,5.950689792633057,2.001500368118286,6.383941650390625,8.097879409790039
21,30.0,0.8735631704330444,0.7126436233520508,0.17730215191841125,1.1254091262817383,5.937924385070801,2.1338865756988525,6.764298915863037,10.12509536743164
22,30.0,0.8045977354049683,0.5517241358757019,0.15299247205257416,1.1305729150772095,6.646784782409668,2.552748441696167,6.757851600646973,13.490887641906738
23,30.0,0.7816091775894165,0.6206896305084229,0.16065531969070435,1.1683107614517212,6.698224067687988,2.159295082092285,7.218407154083252,12.647699356079102
24,30.0,0.7126436233520508,0.5977010726928711,0.16250495612621307,1.0926707983016968,7.333276748657227,2.430957555770874,7.379412651062012,16.0086612701416
25,30.0,0.7356321811676025,0.6436781883239746,0.14347997307777405,1.1457258462905884,6.006457805633545,2.0163261890411377,7.304548740386963,14.368762969970703
