,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.3612862527370453,0.40355944633483887,0.13633067905902863,2.427076578140259,-12.980487823486328,0.28855830430984497,0.342654824256897,0.10280714184045792,2.464433193206787,-13.2802095413208,0.34034207463264465,0.5647069215774536,0.12820279598236084,1.7185132503509521,-13.073246002197266
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.34759312868118286,0.4513338804244995,0.12988723814487457,1.8079575300216675,-13.193828582763672,0.3158310055732727,0.4794395864009857,0.14063134789466858,2.6953020095825195,-13.122772216796875,0.2904587388038635,0.4377099275588989,0.11761356145143509,2.0955252647399902,-13.470742225646973
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.3832840025424957,0.610206663608551,0.12845946848392487,0.8341242671012878,-13.655631065368652,0.35161563754081726,0.2990608811378479,0.10608912259340286,2.3551292419433594,-13.319990158081055,0.310589462518692,0.36928802728652954,0.10862061381340027,1.829598307609558,-13.227005004882812
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.3978384733200073,0.5662033557891846,0.13912060856819153,1.7106257677078247,-12.863603591918945,0.338373064994812,0.4891290068626404,0.16163183748722076,2.010953187942505,-13.544723510742188,0.3089885413646698,0.5943038463592529,0.16799116134643555,2.0066161155700684,-13.490076065063477
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.2865586578845978,0.49782809615135193,0.12991979718208313,1.9065916538238525,-13.130756378173828,0.3101273477077484,0.3724483847618103,0.11962918937206268,2.385031223297119,-13.118531227111816,0.325295090675354,0.32415971159935,0.13450977206230164,2.094954252243042,-13.145286560058594
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.40105801820755005,0.45624881982803345,0.12737931311130524,1.8298429250717163,-13.216940879821777,0.31153279542922974,0.36961421370506287,0.1210574209690094,1.6470000743865967,-13.326067924499512,0.32156217098236084,0.36092621088027954,0.11472853273153305,1.9553585052490234,-13.536579132080078
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.3696509897708893,0.4790002703666687,0.13999028503894806,2.237422466278076,-13.064122200012207,0.3261631727218628,0.3337111473083496,0.12847913801670074,1.7180187702178955,-13.801006317138672,0.3469090759754181,0.48285889625549316,0.12939733266830444,1.7299095392227173,-13.683700561523438
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.2806900143623352,0.38590651750564575,0.12195517122745514,1.5761877298355103,-13.308032989501953,0.32862940430641174,0.46133509278297424,0.12299609929323196,1.969340443611145,-13.13640022277832,0.3392396867275238,0.33031028509140015,0.11744093894958496,1.955062985420227,-12.633034706115723
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.40364009141921997,0.3435136079788208,0.11555087566375732,2.0950000286102295,-13.446035385131836,0.3111101984977722,0.2752121090888977,0.0903206467628479,2.175107479095459,-13.412216186523438,0.4650225341320038,0.4301491379737854,0.10787573456764221,1.6961121559143066,-13.242769241333008
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.3333922326564789,0.5972540974617004,0.15221652388572693,2.011704921722412,-13.260185241699219,0.34463754296302795,0.33837780356407166,0.09955732524394989,1.8058664798736572,-13.268461227416992,0.2881701588630676,0.4781996011734009,0.13262230157852173,2.3335983753204346,-13.330940246582031
