,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.2203604131937027,0.2395152449607849,0.07435324043035507,0.23063556849956512,0.02919761650264263,0.0008801565854810178,0.2202504724264145,0.12757858633995056,0.04802940785884857
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.21899649500846863,0.23977890610694885,0.06659860908985138,0.22704927623271942,0.02338073030114174,0.001246450818143785,0.22159835696220398,0.24008840322494507,0.05843747407197952
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.22217553853988647,0.23959273099899292,0.07115492224693298,0.1794426143169403,0.01906108483672142,0.0008534412481822073,0.2226140946149826,0.24005362391471863,0.07341475039720535
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.218483567237854,0.2397087663412094,0.07703188806772232,0.1874699741601944,0.02086372673511505,0.0007852454436942935,0.22160851955413818,0.24027886986732483,0.07114262133836746
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.21899063885211945,0.23977157473564148,0.07378675788640976,0.21781297028064728,0.028352146968245506,0.0014849355211481452,0.21842335164546967,0.1728549301624298,0.04906162619590759
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.2202111929655075,0.23951302468776703,0.0728178396821022,0.22975438833236694,0.03774028271436691,0.0018942876486107707,0.21990180015563965,0.12603899836540222,0.047839898616075516
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.21926100552082062,0.24278518557548523,0.08108380436897278,0.20204609632492065,0.05058107152581215,0.0028117119800299406,0.22099043428897858,0.24368688464164734,0.056500717997550964
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.22238488495349884,0.23966342210769653,0.07149512320756912,0.18945284187793732,0.06839253008365631,0.003212010022252798,0.21744456887245178,0.11720270663499832,0.04777142032980919
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.22327230870723724,0.23923663794994354,0.04986468702554703,0.22782957553863525,0.023695390671491623,0.0009194221929647028,0.22282081842422485,0.2398497462272644,0.05710098519921303
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.22092507779598236,0.2396901249885559,0.07322262972593307,0.1920822709798813,0.032079119235277176,0.0015426885802298784,0.22144430875778198,0.23984989523887634,0.06718312203884125
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.3957415223121643,0.44007396697998047,0.21152198314666748,0.16478808224201202,0.11540492624044418,0.0059350719675421715,0.39077869057655334,0.42800283432006836,0.21077165007591248
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.38785508275032043,0.436275452375412,0.2186233252286911,0.28312695026397705,0.05659358948469162,0.002402037847787142,0.38642919063568115,0.43926653265953064,0.21954376995563507
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.4158741533756256,0.4630553126335144,0.20298315584659576,0.1435917764902115,0.01986537128686905,0.0006882063462398946,0.4287525415420532,0.46618765592575073,0.1841774880886078
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.492459774017334,0.42483800649642944,0.1823599934577942,0.25041598081588745,0.028425976634025574,0.0018432242795825005,0.48718634247779846,0.43915432691574097,0.18320247530937195
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.3889046609401703,0.4364442527294159,0.22147198021411896,0.2824184000492096,0.06701154261827469,0.0026160799898207188,0.392364501953125,0.43874967098236084,0.21298585832118988
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.4420122802257538,0.43375882506370544,0.19313283264636993,0.2741415798664093,0.04306697100400925,0.0018100844463333488,0.39185699820518494,0.4451374113559723,0.206955224275589
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.41244208812713623,0.43996989727020264,0.21115192770957947,0.20042216777801514,0.06364163756370544,0.0025482664350420237,0.4110398292541504,0.43918654322624207,0.20986774563789368
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.42811059951782227,0.46069005131721497,0.19268491864204407,0.27063897252082825,0.03799860179424286,0.0018040264258161187,0.3916797339916229,0.44519972801208496,0.1974700391292572
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.39364418387413025,0.4340175986289978,0.20801711082458496,0.28674355149269104,0.0459103137254715,0.0017002880340442061,0.3903966248035431,0.4271438419818878,0.2069082111120224
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.38119471073150635,0.4372657537460327,0.21718904376029968,0.2503312826156616,0.03521169349551201,0.0009602665086276829,0.427958220243454,0.4638882577419281,0.20248641073703766
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.5705771446228027,0.5059552788734436,0.17038559913635254,0.08193711191415787,0.01606595516204834,0.0010340968146920204,0.5697758197784424,0.514202892780304,0.19768579304218292
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.5674973726272583,0.5450865030288696,0.19585901498794556,0.3328566253185272,0.0738019198179245,0.0027191205881536007,0.5667476654052734,0.5244107246398926,0.19234950840473175
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.577865719795227,0.5482904314994812,0.1733519434928894,0.07284745573997498,0.019535355269908905,0.0006420289282687008,0.5770243406295776,0.4882361590862274,0.16521933674812317
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.6133531332015991,0.5229902863502502,0.19169750809669495,0.2974209189414978,0.05584677308797836,0.002874314086511731,0.6135615110397339,0.5360293388366699,0.1789964884519577
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.5820953845977783,0.5452454090118408,0.20057795941829681,0.26394933462142944,0.056076645851135254,0.0030241275671869516,0.5828818082809448,0.5093880295753479,0.2018330693244934
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.5750689506530762,0.5138192176818848,0.20123016834259033,0.3414604067802429,0.07810074836015701,0.0030193745624274015,0.5751250982284546,0.5397060513496399,0.18741217255592346
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,0.5699409246444702,0.5497722029685974,0.21275530755519867,0.28954529762268066,0.06517648696899414,0.00252997362986207,0.5716152191162109,0.5218181014060974,0.20772454142570496
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,0.5733921527862549,0.5171973705291748,0.18762639164924622,0.2169247567653656,0.06274904310703278,0.0029703285545110703,0.5732018947601318,0.537634015083313,0.16903932392597198
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,0.5722693204879761,0.5195951461791992,0.19312189519405365,0.3185100257396698,0.0395771749317646,0.0016746069304645061,0.5716336965560913,0.5415183901786804,0.19099286198616028
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,0.5722168684005737,0.5173635482788086,0.21412137150764465,0.0892687737941742,0.03695747256278992,0.0015188729157671332,0.5706100463867188,0.531557559967041,0.19347712397575378
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,0.772150993347168,0.5190376043319702,0.1530843824148178,0.3192380964756012,0.05859527736902237,0.004982760641723871,0.7699517011642456,0.5203704833984375,0.1503722369670868
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,0.7719038724899292,0.5180875062942505,0.15514837205410004,0.3091945946216583,0.11139702051877975,0.006034947000443935,0.769517183303833,0.5197696685791016,0.1526663601398468
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,0.79728102684021,0.5796222686767578,0.15746791660785675,0.31734776496887207,0.053655996918678284,0.003935722634196281,0.7958972454071045,0.5821818113327026,0.15449956059455872
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,0.7719649076461792,0.518558144569397,0.15287166833877563,0.3685992956161499,0.10523242503404617,0.004685013554990292,0.7695404291152954,0.5196868181228638,0.15060657262802124
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,0.7810198068618774,0.5465449094772339,0.15981128811836243,0.2667880356311798,0.0721716433763504,0.0070261829532682896,0.7790377140045166,0.5488635301589966,0.15669672191143036
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,0.7731331586837769,0.5212035775184631,0.15051741898059845,0.13048627972602844,0.1541600525379181,0.008387291803956032,0.7710765600204468,0.5237529277801514,0.14775505661964417
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,0.8018736839294434,0.5540772676467896,0.15789557993412018,0.30168333649635315,0.10855799913406372,0.0057167490012943745,0.7991902828216553,0.553565502166748,0.1549423784017563
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,0.7719974517822266,0.5185807943344116,0.15594330430030823,0.29161739349365234,0.07707028836011887,0.0057164207100868225,0.769458532333374,0.519730806350708,0.1536514014005661
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,0.7716422080993652,0.5635229349136353,0.15375620126724243,0.3631272315979004,0.08883605897426605,0.004286379087716341,0.7694553136825562,0.5649070739746094,0.15240389108657837
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,0.8041188716888428,0.6992495059967041,0.15532566606998444,0.2205534428358078,0.13463807106018066,0.009347406215965748,0.8023947477340698,0.7023078203201294,0.15250475704669952
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,0.9026936292648315,0.8915705680847168,0.23597173392772675,0.39865726232528687,0.1042003259062767,0.036756329238414764,0.9025548696517944,0.8901636600494385,0.23514322936534882
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,0.902690052986145,0.8771280646324158,0.24046801030635834,0.32740479707717896,0.13232667744159698,0.04637861251831055,0.902554988861084,0.8764731884002686,0.23935195803642273
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,0.9026914834976196,0.9051303267478943,0.23239727318286896,0.4013356566429138,0.13232667744159698,0.04666123539209366,0.902554988861084,0.9032776951789856,0.23148828744888306
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,0.9026886224746704,0.9013444185256958,0.24567586183547974,0.3103029131889343,0.1212986633181572,0.040818650275468826,0.902554988861084,0.9006910920143127,0.24464985728263855
44,50.0,0.8965517282485962,1.0574710369110107,0.24124717712402344,0.9026886224746704,0.9092999696731567,0.23592084646224976,0.39947378635406494,0.13232667744159698,0.04645936191082001,0.9025470018386841,0.9066687822341919,0.2347932755947113
45,50.0,1.034482717514038,1.1034483909606934,0.22037255764007568,0.9026914834976196,0.881592869758606,0.24684998393058777,0.39199790358543396,0.13232667744159698,0.04863060638308525,0.9025546312332153,0.8803207874298096,0.2457669973373413
46,50.0,0.9885057210922241,1.0574712753295898,0.24494649469852448,0.902665376663208,0.9026873111724854,0.23802193999290466,0.3102458119392395,0.1211654543876648,0.04080108180642128,0.902549147605896,0.901596188545227,0.2371506243944168
47,50.0,0.8735631704330444,0.919540286064148,0.17677368223667145,0.9202256202697754,0.8891645669937134,0.2347332090139389,0.3908705413341522,0.12069080770015717,0.03791717439889908,0.9158551692962646,0.8879171013832092,0.23358255624771118
48,50.0,0.8275861740112305,0.7356322407722473,0.17915180325508118,0.9027210474014282,0.9041250944137573,0.23583413660526276,0.4007902145385742,0.13232667744159698,0.0471268892288208,0.902554988861084,0.9016678929328918,0.23476117849349976
49,50.0,0.8505747318267822,1.4482758045196533,0.23305585980415344,0.902665376663208,0.8770428895950317,0.23395784199237823,0.2246670424938202,0.2281542867422104,0.057081226259469986,0.902554988861084,0.8763545751571655,0.2328113615512848
