,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,274.73727114823913,179.26528488677758,152.20679953935317,44.987912558352996,142.92055247031732,
PR,189623818.107881,67006353779.84097,5471246675388.453,10267320711734.8,20269195969527.72,
RF,15.985816372892998,27992.675583501117,96.62697738937825,18457489.526678067,93.23480522958307,
BC_det_best_loss,1561902.081265457,2083145700.3387468,81098.70701604518,430969.2255450651,7988199.538709894,
BC_det_best_eucl,1307.1305251693293,238816.48614326396,2285161.2855627593,14305.55148863157,4871652.616343403,
BC_det_best_dtw,277173.9767578121,115147.67718540561,2266.792503055649,1977038.8318807513,21872578.862170983,
BC_nondet_best_loss,5.54399421494578,9.131469681841283,6.569017675536209,9.492858219153556,6.932861386575071,
BC_nondet_best_eucl,16.564084198532473,73.94043546541134,25.931669216954244,17.112694546463807,5.97397960189064,
BC_nondet_best_dtw,14.041920163349547,50.41359217704294,26.344248530536177,13.742191132728141,10.133951404333082,
GAIL_det_ppo_best_loss,381168525629.913,198852669.0184538,19966045311.51306,267916237.30603883,1538241925.632537,
GAIL_det_ppo_best_eucl,381168525629.913,198852669.0184538,19966045311.51306,267916237.30603883,1538241925.632537,
GAIL_det_ppo_best_dtw,335441128.1044039,237298018386.3399,1412675499.3713527,22179916339.67511,1770739947.2729514,
GAIL_nondet_ppo_best_loss,46.57132459689494,48.19612715665409,51.71191425474221,38.93849928818396,28.90490675156371,
GAIL_nondet_ppo_best_eucl,24.760615397790403,34.46713937032961,39.838613315116845,65.20520733975741,97.58889309861573,
GAIL_nondet_ppo_best_dtw,27.520387563268386,33.678436161396945,82.91742970293771,48.80854538606756,87.0253203923681,
BCxGAIL_det_ppo_best_loss,1.327051013364583e+28,9567288434.83079,551394081039.6921,420075.08666255686,3907649339552.775,
BCxGAIL_det_ppo_best_eucl,1525774420766.5776,229773644008.61365,911866030327.3429,368372.82768606296,150949585.48943704,
BCxGAIL_det_ppo_best_dtw,521.3733759428656,17529.438412912936,453539259.05037576,9.207860527160528e+28,167609.75159850935,
BCxGAIL_nondet_ppo_best_loss,8.402720485225768,10.706846000753723,3.3196175933058933,10.259631770058776,11.965970850208953,
BCxGAIL_nondet_ppo_best_eucl,4.564530706946119,5.906981745497964,2.1308750051085834,8.532556839358524,32.111193962110725,
BCxGAIL_nondet_ppo_best_dtw,4.736305626689459,6.906087344955881,2.2986398366694,8.49960980745739,30.236600876436608,
