,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,176.92313754841692,247.75855001915045,131.67336246177794,128.56910331480896,130.49921647591296,
PR,8.965483956606205,14993869759350.139,1189877207484.8992,3.8898114828628483,4.692840657043219,
RF,82.47204639481879,12526268.237006046,250.44749516756747,6.963869203071175e+30,4542.225528491013,
BC_det_best_loss,671944.178809598,1125535052507.876,344000026.57260376,7348556.022554907,1925.2999857596976,
BC_det_best_eucl,671944.178809598,1125535052507.876,344000026.57260376,7348556.022554907,1925.2999857596976,
BC_det_best_dtw,16796.353742040246,8.426904470467241e+29,303674.72741490824,11282975.91185604,1947.7380306609048,
BC_nondet_best_loss,9.01254369594656,90.41569560662516,15.168536117051268,8.671457250035672,5.066399318882273,
BC_nondet_best_eucl,7.562354837824302,99.14353216987274,10.828644624696032,9.50379526258849,6.8736886663497785,
BC_nondet_best_dtw,11.450940405442827,144.6750003012324,14.598320495292652,9.679889025476593,5.295042438907497,
GAIL_det_ppo_best_loss,6456856850074.43,7291254409.658268,641448636.2993487,201001727.2759773,1597975944.4727829,
GAIL_det_ppo_best_eucl,6456856850074.43,7291254409.658268,641448636.2993487,201001727.2759773,1597975944.4727829,
GAIL_det_ppo_best_dtw,3128715.8665347067,552673812.6983513,1547196584.2083528,18112490.74987049,4259205724.523857,
GAIL_nondet_ppo_best_loss,27.2458717373243,29.589224920625973,26.95924274397349,20.412312499502484,19.82425519050473,
GAIL_nondet_ppo_best_eucl,35.3353505652979,1647.8318779402891,2424.8629593228893,3954.4433642855424,4355.177555738633,
GAIL_nondet_ppo_best_dtw,50.45907763122117,1370.6281587276217,2554.7283073663434,3054.299121557245,3526.4735338629403,
BCxGAIL_det_ppo_best_loss,1444431.0540759098,5490493.03938184,6.662878108605293e+28,1.741683089607123e+30,272482170.5042946,
BCxGAIL_det_ppo_best_eucl,220828225249.175,4464365.990943887,75196543911.76712,63153614120.394264,356369129.644878,
BCxGAIL_det_ppo_best_dtw,4137917.6705021057,14470038.899719818,63045353287.03547,1704625860846.4758,5790171361096.213,
BCxGAIL_nondet_ppo_best_loss,21.436087546976168,73.19976279206186,19.233207199370984,10.581948571202522,7.263227676997634,
BCxGAIL_nondet_ppo_best_eucl,8.062965575798072,67.76044190072481,25.691363700460172,8.968528260342342,46.37739287675322,
BCxGAIL_nondet_ppo_best_dtw,7.158714180588471,65.5188431652042,25.16134040673459,9.363262368264213,41.413605318862814,
